"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.176,0.129,0.219,0.321,0.187,0.072,0.071,0.26,0.179,0.069,0.137,0.312,0.194,0.143,0.168,0.215,0.091
"A Sergio Massa",0.133,0.167,0.101,0.123,0.107,0.153,0.182,0.178,0.114,0.106,0.134,0.16,0.132,0.119,0.123,0.129,0.424
"A algún candidato del peronismo",0.136,0.132,0.14,0.135,0.129,0.134,0.156,0.115,0.158,0.128,0.155,0.116,0.145,0.128,0.087,0.377,0.193
"A Cristina Fernández de Kirchner",0.555,0.572,0.54,0.421,0.577,0.641,0.591,0.447,0.549,0.697,0.574,0.412,0.529,0.61,0.622,0.279,0.292
