"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.411,0.405,0.467,0.196
"P04","Realizo changas o trabajos de vez en cuando",0.16,0.199,0.185,0.285
"P04","No tengo trabajo",0.161,0.222,0.184,0.178
"P04","Soy jubilado o pensionado",0.268,0.174,0.164,0.341
"P05","1",0.41,0.324,0.246,0.184
"P05","2",0.067,0.091,0.061,0.255
"P05","3",0.092,0.082,0.052,0.022
"P05","4",0.093,0.107,0.08,0.037
"P05","5",0.152,0.225,0.166,0.292
"P05","6",0.026,0.03,0.058,0.097
"P05","7",0.042,0.02,0.096,0.023
"P05","8",0.028,0.026,0.058,0
"P05","9",0.09,0.095,0.183,0.09
"P06","1",0.188,0.155,0.336,0.268
"P06","2",0.042,0.031,0.05,0.154
"P06","3",0.036,0.025,0.057,0
"P06","4",0.034,0.042,0.058,0.019
"P06","5",0.166,0.215,0.2,0.148
"P06","6",0.044,0.056,0.038,0.05
"P06","7",0.091,0.104,0.045,0.059
"P06","8",0.091,0.079,0.036,0.04
"P06","9",0.308,0.293,0.18,0.262
"P07","1",0.227,0.195,0.454,0.444
"P07","2",0.043,0.029,0.038,0.019
"P07","3",0.037,0.027,0.03,0.011
"P07","4",0.018,0.031,0.023,0.02
"P07","5",0.116,0.171,0.106,0.05
"P07","6",0.02,0.028,0.023,0
"P07","7",0.059,0.062,0.024,0.022
"P07","8",0.057,0.055,0.027,0.08
"P07","9",0.423,0.402,0.275,0.354
"P09","Del Frente de Todos y el peronismo",0.137,0.126,0.489,0.321
"P09","De Cambiemos",0.632,0.324,0.133,0.172
"P09","De los Liberales libertarios",0.162,0.355,0.168,0
"P09","De la Izquierda",0.012,0.012,0.052,0.053
"P09","No sabe",0.057,0.183,0.158,0.454
"P10","A Alberto Fernández",0.25,0.299,0.189,0.344
"P10","A Sergio Massa",0.191,0.336,0.173,0.256
"P10","A algún candidato del peronismo",0.324,0.296,0.142,0.241
"P10","A algún candidato del kirchnerismo",0.235,0.069,0.496,0.159
"P11","A Alberto Fernández",0.12,0.23,0.103,0.344
