"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P04","Tengo trabajo estable",0.449,0.465,0.468,0.311
"P04","Realizo changas o trabajos de vez en cuando",0.234,0.257,0.177,0.324
"P04","No tengo trabajo",0.132,0.181,0.183,0.255
"P04","Soy jubilado o pensionado",0.185,0.097,0.172,0.11
"P05","Derecha",0.12,0.157,0.271,0.103
"P05","Centro derecha",0.058,0.114,0.216,0.064
"P05","Centro izquierda",0.366,0.267,0.108,0.114
"P05","Izquierda",0.165,0.104,0.055,0.076
"P05","No sabe",0.291,0.358,0.35,0.643
"P06","Alta",0.608,0.388,0.276,0.394
"P06","Media",0.212,0.423,0.311,0.421
"P06","Baja",0.18,0.189,0.413,0.185
"P07","Estoy de acuerdo",0.61,0.436,0.293,0.282
"P07","Debería realizarse solo en caso de violación o riesgo de vida de la madre",0.243,0.372,0.457,0.345
"P07","No estoy de acuerdo",0.096,0.122,0.189,0.223
"P07","No sabe",0.051,0.07,0.061,0.15
"P08","Del Frente de Todos y el peronismo",0.803,0.475,0.08,0.165
"P08","De Cambiemos",0.043,0.153,0.457,0.038
"P08","De los Liberales libertarios",0.046,0.112,0.223,0.063
"P08","De la Izquierda",0.028,0.064,0.038,0.068
"P08","No sabe",0.08,0.196,0.202,0.666
"P10","A Alberto Fernández",0.158,0.207,0.191,0.341
"P10","A Sergio Massa",0.104,0.22,0.177,0.353
"P10","A algún candidato del peronismo",0.129,0.326,0.444,0.221
"P10","A algún candidato del kirchnerismo",0.609,0.247,0.188,0.085
"P11","A Alberto Fernández",0.094,0.181,0.119,0.318
"P11","A Sergio Massa",0.053,0.176,0.118,0.242
"P11","A algún candidato del peronismo",0.069,0.375,0.457,0.271
"P11","A Cristina Fernández de Kirchner",0.784,0.268,0.306,0.169
"P12","A Horacio Rodriguez Larreta",0.359,0.316,0.226,0.501
"P12","A Mauricio Macri",0.296,0.175,0.356,0.114
"P12","A Patricia Bullrich",0.171,0.123,0.266,0.097
"P12","A Facundo Manes",0.081,0.281,0.078,0.112
"P12","A Gerardo Morales",0.093,0.105,0.074,0.176
"P13","Seguro lo votaria",0.324,0.141,0.209,0.287
"P13","Quizás lo votaría",0.273,0.499,0.27,0.324
"P13","Nunca lo votaría",0.403,0.36,0.521,0.389
"P14","Lo votaría",0.054,0.048,0.3,0.06
"P14","Puede que lo vote",0.034,0.178,0.26,0.1
"P14","Nunca lo votaría",0.873,0.708,0.379,0.419
"P14","No sabe",0.039,0.066,0.061,0.421
"P15","Lo votaría",0.183,0.106,0.057,0.061
"P15","Puede que lo vote",0.428,0.382,0.078,0.085
"P15","Nunca lo votaría",0.286,0.397,0.812,0.222
"P15","No sabe",0.103,0.115,0.053,0.632
"P16","Lo votaría",0.288,0.138,0.044,0.057
"P16","Puede que lo vote",0.385,0.421,0.058,0.088
"P16","Nunca lo votaría",0.217,0.338,0.858,0.166
"P16","No sabe",0.11,0.103,0.04,0.689
"P18","Lo votaría",0.058,0.097,0.239,0.072
"P18","Puede que lo vote",0.056,0.175,0.317,0.083
"P18","Nunca lo votaría",0.811,0.622,0.371,0.326
"P18","No sabe",0.075,0.106,0.073,0.519
"P19","Lo votaría",0.049,0.064,0.138,0.025
"P19","Puede que lo vote",0.091,0.257,0.252,0.085
"P19","Nunca lo votaría",0.694,0.491,0.489,0.229
"P19","No sabe",0.166,0.188,0.121,0.661
"P20","La votaría",0.067,0.082,0.355,0.049
"P20","Puede que la vote",0.049,0.132,0.25,0.051
"P20","Nunca la votaría",0.827,0.689,0.333,0.4
"P20","No sabe",0.057,0.097,0.062,0.5
"P21","Lo votaría",0.073,0.097,0.212,0.088
"P21","Puede que lo vote",0.055,0.171,0.205,0.048
"P21","Nunca lo votaría",0.788,0.633,0.519,0.312
"P21","No sabe",0.084,0.099,0.064,0.552
"P22","La votaría",0.082,0.062,0.19,0.029
"P22","Puede que la vote",0.057,0.197,0.281,0.054
"P22","Nunca la votaría",0.768,0.639,0.451,0.303
"P22","No sabe",0.093,0.102,0.078,0.614
"P23","Lo votaría",0.246,0.113,0.044,0.029
"P23","Puede que lo vote",0.394,0.351,0.058,0.095
"P23","Nunca lo votaría",0.226,0.366,0.852,0.274
"P23","No sabe",0.134,0.17,0.046,0.602
"P24","Lo votaría",0.041,0.041,0.076,0.014
"P24","Puede que lo vote",0.061,0.207,0.194,0.032
"P24","Nunca lo votaría",0.754,0.51,0.581,0.218
"P24","No sabe",0.144,0.242,0.149,0.736
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.027,0.102,0.319,0.082
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.02,0.081,0.186,0.083
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.092,0.163,0.019,0.114
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.81,0.362,0.039,0.074
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.016,0.111,0.234,0.107
"P25","Otros candidatos",0.035,0.181,0.203,0.54
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.817,0.438,0.059,0.183
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.046,0.088,0.406,0.082
"P29","Javier Milei – José Luis Espert por los liberales",0.056,0.126,0.239,0.117
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.048,0.109,0.054,0.133
"P29","Otro candidato",0.033,0.239,0.242,0.485
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.081,0.108,0.364,0.147
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.57,0.303,0.055,0.153
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.029,0.148,0.293,0.093
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.054,0.113,0.029,0.102
"P31","Otro candidato",0.266,0.328,0.259,0.505
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.617,0.366,0.074,0.165
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.065,0.114,0.447,0.126
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.032,0.122,0.253,0.09
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.042,0.079,0.021,0.101
"P33","Otro candidato",0.244,0.319,0.205,0.518
"P35","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.876,0.596,0.071,0.248
"P35","Mauricio Macri presidente – María Eugenia Vidal vice",0.067,0.147,0.612,0.111
"P35","No sabe",0.057,0.257,0.317,0.641
"P36","Alberto Fernández presidente – Daniel Scioli vice",0.733,0.466,0.061,0.277
"P36","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.043,0.217,0.555,0.133
"P36","No sabe",0.224,0.317,0.384,0.59
"P37","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.719,0.479,0.063,0.299
"P37","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.036,0.148,0.636,0.118
"P37","No sabe",0.245,0.373,0.301,0.583
"P38","Muy buena",0.145,0.077,0.021,0.101
"P38","Buena",0.35,0.202,0.094,0.068
"P38","Ni buena ni mala",0.341,0.366,0.088,0.354
"P38","Mala",0.115,0.124,0.114,0.271
"P38","Muy mala",0.039,0.208,0.678,0.136
"P38","No sabe",0.01,0.023,0.005,0.07
"P39","Muy buena",0.13,0.066,0.011,0.036
"P39","Buena",0.347,0.196,0.029,0.083
"P39","Ni buena ni mala",0.343,0.326,0.072,0.406
"P39","Mala",0.111,0.129,0.127,0.213
"P39","Muy mala",0.065,0.266,0.757,0.118
"P39","No sabe",0.004,0.017,0.004,0.144
"P40","Muy buena",0.709,0.132,0.023,0.089
"P40","Buena",0.161,0.311,0.014,0.068
"P40","Ni buena ni mala",0.065,0.281,0.03,0.308
"P40","Mala",0.014,0.052,0.09,0.185
"P40","Muy mala",0.05,0.212,0.837,0.196
"P40","No sabe",0.001,0.012,0.006,0.154
"P41","Muy buena",0.071,0.021,0.204,0.018
"P41","Buena",0.021,0.131,0.219,0.039
"P41","Ni buena ni mala",0.07,0.112,0.214,0.234
"P41","Mala",0.191,0.197,0.148,0.233
"P41","Muy mala",0.639,0.501,0.211,0.338
"P41","No sabe",0.008,0.038,0.004,0.138
"P42","Muy buena",0.035,0.049,0.2,0.033
"P42","Buena",0.035,0.123,0.296,0.061
"P42","Ni buena ni mala",0.159,0.268,0.227,0.256
"P42","Mala",0.196,0.221,0.1,0.268
"P42","Muy mala",0.556,0.295,0.159,0.207
"P42","No sabe",0.019,0.044,0.018,0.175
"P43","Muy buena",0.131,0.09,0.029,0.04
"P43","Buena",0.317,0.214,0.059,0.083
"P43","Ni buena ni mala",0.384,0.387,0.116,0.372
"P43","Mala",0.073,0.143,0.173,0.171
"P43","Muy mala",0.079,0.12,0.608,0.145
"P43","No sabe",0.016,0.046,0.015,0.189
"P44","Muy buena",0.046,0.084,0.13,0.014
"P44","Buena",0.044,0.06,0.171,0.071
"P44","Ni buena ni mala",0.113,0.151,0.265,0.314
"P44","Mala",0.136,0.16,0.162,0.187
"P44","Muy mala",0.625,0.462,0.248,0.289
"P44","No sabe",0.036,0.083,0.024,0.125
"P45","Muy buena",0.025,0.04,0.24,0.022
"P45","Buena",0.019,0.103,0.274,0.063
"P45","Ni buena ni mala",0.101,0.13,0.228,0.272
"P45","Mala",0.154,0.207,0.085,0.185
"P45","Muy mala",0.686,0.465,0.163,0.285
"P45","No sabe",0.015,0.055,0.01,0.173
"P46","Muy buena",0.138,0.103,0.042,0.042
"P46","Buena",0.402,0.247,0.057,0.074
"P46","Ni buena ni mala",0.309,0.306,0.131,0.236
"P46","Mala",0.061,0.157,0.16,0.156
"P46","Muy mala",0.071,0.169,0.596,0.269
"P46","No sabe",0.019,0.018,0.014,0.223
"P47","Muy buena",0.032,0.014,0.059,0.015
"P47","Buena",0.045,0.087,0.138,0.048
"P47","Ni buena ni mala",0.185,0.272,0.352,0.317
"P47","Mala",0.175,0.225,0.129,0.14
"P47","Muy mala",0.471,0.319,0.232,0.202
"P47","No sabe",0.092,0.083,0.09,0.278
