"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P04","Tengo trabajo estable",0.459,0.399,0.517,0.353
"P04","Realizo changas o trabajos de vez en cuando",0.174,0.22,0.182,0.271
"P04","No tengo trabajo",0.175,0.232,0.139,0.194
"P04","Soy jubilado o pensionado",0.192,0.149,0.162,0.182
"P05","Derecha",0.292,0.221,0.183,0.116
"P05","Centro derecha",0.247,0.177,0.096,0.058
"P05","Centro izquierda",0.087,0.122,0.332,0.101
"P05","Izquierda",0.043,0.081,0.135,0.101
"P05","No sabe",0.331,0.399,0.254,0.624
"P06","Alta",0.248,0.277,0.515,0.479
"P06","Media",0.291,0.342,0.254,0.299
"P06","Baja",0.461,0.381,0.231,0.222
"P07","Estoy de acuerdo",0.25,0.264,0.591,0.196
"P07","Debería realizarse solo en caso de violación o riesgo de vida de la madre",0.486,0.473,0.259,0.461
"P07","No estoy de acuerdo",0.194,0.189,0.094,0.243
"P07","No sabe",0.07,0.074,0.056,0.1
"P08","Del Frente de Todos y el peronismo",0.049,0.151,0.587,0.156
"P08","De Cambiemos",0.629,0.324,0.079,0.171
"P08","De los Liberales libertarios",0.182,0.231,0.137,0.15
"P08","De la Izquierda",0.018,0.047,0.053,0.006
"P08","No sabe",0.122,0.247,0.144,0.517
"P10","A Alberto Fernández",0.109,0.292,0.137,0.356
"P10","A Sergio Massa",0.034,0.116,0.152,0.149
"P10","A algún candidato del peronismo",0.797,0.394,0.149,0.229
"P10","A algún candidato del kirchnerismo",0.06,0.198,0.562,0.266
"P11","A Alberto Fernández",0.1,0.298,0.069,0.158
"P11","A Sergio Massa",0.023,0.065,0.072,0.22
"P11","A algún candidato del peronismo",0.801,0.371,0.116,0.383
"P11","A Cristina Fernández de Kirchner",0.076,0.266,0.743,0.239
"P12","A Horacio Rodriguez Larreta",0.216,0.173,0.245,0.229
"P12","A Mauricio Macri",0.367,0.404,0.27,0.069
"P12","A Patricia Bullrich",0.286,0.236,0.199,0.584
"P12","A Facundo Manes",0.062,0.139,0.141,0
"P12","A Gerardo Morales",0.069,0.048,0.145,0.118
"P13","Seguro lo votaria",0.2,0.214,0.133,0
"P13","Quizás lo votaría",0.281,0.331,0.173,0.258
"P13","Nunca lo votaría",0.519,0.455,0.694,0.742
"P14","Lo votaría",0.436,0.184,0.047,0.063
"P14","Puede que lo vote",0.311,0.228,0.088,0.086
"P14","Nunca lo votaría",0.19,0.482,0.832,0.467
"P14","No sabe",0.063,0.106,0.033,0.384
"P15","Lo votaría",0.044,0.071,0.141,0.037
"P15","Puede que lo vote",0.058,0.112,0.356,0.143
"P15","Nunca lo votaría",0.865,0.709,0.412,0.421
"P15","No sabe",0.033,0.108,0.091,0.399
"P16","Lo votaría",0.048,0.083,0.167,0.126
"P16","Puede que lo vote",0.05,0.104,0.312,0.244
"P16","Nunca lo votaría",0.866,0.723,0.42,0.263
"P16","No sabe",0.036,0.09,0.101,0.367
"P17","La votaría",0.034,0.143,0.504,0.189
"P17","Puede que la vote",0.031,0.051,0.111,0.191
"P17","Nunca la votaría",0.925,0.747,0.342,0.287
"P17","No sabe",0.01,0.059,0.043,0.333
"P18","Lo votaría",0.357,0.156,0.058,0.026
"P18","Puede que lo vote",0.393,0.274,0.089,0.19
"P18","Nunca lo votaría",0.196,0.401,0.801,0.41
"P18","No sabe",0.054,0.169,0.052,0.374
"P19","Lo votaría",0.175,0.117,0.047,0.062
"P19","Puede que lo vote",0.341,0.219,0.11,0.137
"P19","Nunca lo votaría",0.374,0.457,0.707,0.267
"P19","No sabe",0.11,0.207,0.136,0.534
"P20","La votaría",0.504,0.229,0.081,0.056
"P20","Puede que la vote",0.271,0.234,0.089,0.112
"P20","Nunca la votaría",0.185,0.378,0.795,0.46
"P20","No sabe",0.04,0.159,0.035,0.372
"P21","Lo votaría",0.192,0.212,0.129,0.132
"P21","Puede que lo vote",0.243,0.204,0.069,0.116
"P21","Nunca lo votaría",0.5,0.416,0.75,0.344
"P21","No sabe",0.065,0.168,0.052,0.408
"P22","La votaría",0.337,0.06,0.044,0.004
"P22","Puede que la vote",0.394,0.299,0.051,0.155
"P22","Nunca la votaría",0.207,0.445,0.845,0.257
"P22","No sabe",0.062,0.196,0.06,0.584
"P23","Lo votaría",0.047,0.059,0.16,0.018
"P23","Puede que lo vote",0.042,0.088,0.323,0.093
"P23","Nunca lo votaría",0.878,0.731,0.413,0.294
"P23","No sabe",0.033,0.122,0.104,0.595
"P24","Lo votaría",0.101,0.056,0.029,0
"P24","Puede que lo vote",0.267,0.158,0.08,0.152
"P24","Nunca lo votaría",0.496,0.529,0.76,0.297
"P24","No sabe",0.136,0.257,0.131,0.551
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.461,0.233,0.032,0.115
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.219,0.169,0.041,0.03
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.011,0.069,0.079,0.136
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.011,0.093,0.553,0.21
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.174,0.23,0.138,0.123
"P25","Otros candidatos",0.124,0.206,0.157,0.386
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.046,0.161,0.55,0.182
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.567,0.263,0.06,0.124
"P29","Javier Milei – José Luis Espert por los liberales",0.177,0.222,0.164,0.065
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.043,0.063,0.069,0.081
"P29","Otro candidato",0.167,0.291,0.157,0.548
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.5,0.258,0.092,0.114
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.034,0.138,0.398,0.255
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.236,0.29,0.15,0.114
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.009,0.034,0.076,0.057
"P31","Otro candidato",0.221,0.28,0.284,0.46
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.051,0.109,0.469,0.062
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.645,0.311,0.059,0.163
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.183,0.26,0.144,0.109
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.004,0.023,0.062,0.08
"P33","Otro candidato",0.117,0.297,0.266,0.586
"P35","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.051,0.155,0.628,0.177
"P35","Mauricio Macri presidente – María Eugenia Vidal vice",0.778,0.435,0.137,0.126
"P35","No sabe",0.171,0.41,0.235,0.697
