"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P04","Tengo trabajo estable",0.39,0.498,0.47,0.338
"P04","Realizo changas o trabajos de vez en cuando",0.23,0.215,0.188,0.27
"P04","No tengo trabajo",0.18,0.105,0.183,0.242
"P04","Soy jubilado o pensionado",0.2,0.182,0.159,0.15
"P05","Derecha",0.139,0.131,0.268,0.085
"P05","Centro derecha",0.099,0.072,0.205,0.089
"P05","Centro izquierda",0.362,0.39,0.113,0.138
"P05","Izquierda",0.127,0.146,0.067,0.094
"P05","No sabe",0.273,0.261,0.347,0.594
"P06","Alta",0.527,0.589,0.29,0.422
"P06","Media",0.224,0.289,0.308,0.352
"P06","Baja",0.249,0.122,0.402,0.226
"P07","Estoy de acuerdo",0.535,0.627,0.313,0.338
"P07","Debería realizarse solo en caso de violación o riesgo de vida de la madre",0.278,0.264,0.443,0.345
"P07","No estoy de acuerdo",0.13,0.075,0.182,0.181
"P07","No sabe",0.057,0.034,0.062,0.136
"P08","Del Frente de Todos y el peronismo",0.669,0.716,0.134,0.291
"P08","De Cambiemos",0.125,0.096,0.425,0.08
"P08","De los Liberales libertarios",0.082,0.042,0.22,0.082
"P08","De la Izquierda",0.049,0.042,0.035,0.046
"P08","No sabe",0.075,0.104,0.186,0.501
"P10","A Alberto Fernández",0.15,0.144,0.213,0.259
"P10","A Sergio Massa",0.134,0.102,0.193,0.146
"P10","A algún candidato del peronismo",0.224,0.158,0.308,0.139
"P10","A algún candidato del kirchnerismo",0.492,0.596,0.286,0.456
"P11","A Alberto Fernández",0.094,0.069,0.15,0.251
"P11","A Sergio Massa",0.094,0.066,0.119,0.051
"P11","A algún candidato del peronismo",0.152,0.105,0.318,0.173
"P11","A Cristina Fernández de Kirchner",0.66,0.76,0.413,0.525
"P12","A Horacio Rodriguez Larreta",0.294,0.157,0.231,0.418
"P12","A Mauricio Macri",0.407,0.335,0.347,0.177
"P12","A Patricia Bullrich",0.132,0.175,0.273,0.124
"P12","A Facundo Manes",0.107,0.238,0.074,0.185
"P12","A Gerardo Morales",0.06,0.095,0.075,0.096
"P13","Seguro lo votaria",0.466,0.225,0.198,0.264
"P13","Quizás lo votaría",0.283,0.307,0.272,0.383
"P13","Nunca lo votaría",0.251,0.468,0.53,0.353
"P14","Lo votaría",0.164,0.035,0.283,0.043
"P14","Puede que lo vote",0.067,0.106,0.242,0.099
"P14","Nunca lo votaría",0.749,0.818,0.423,0.538
"P14","No sabe",0.02,0.041,0.052,0.32
"P15","Lo votaría",0.359,0.085,0.056,0.072
"P15","Puede que lo vote",0.321,0.551,0.08,0.144
"P15","Nunca lo votaría",0.266,0.296,0.823,0.235
