"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Del Frente de Todos y el peronismo",0.311,0.304,0.317,0.27,0.321,0.34,0.31,0.324,0.309,0.299,0.297,0.275,0.275,0.343,0.63,0.107,0.296
"De Cambiemos",0.299,0.271,0.324,0.243,0.259,0.36,0.402,0.242,0.304,0.358,0.308,0.305,0.196,0.301,0.087,0.591,0.24
"De los Liberales libertarios",0.151,0.196,0.11,0.22,0.164,0.099,0.083,0.147,0.158,0.146,0.156,0.192,0.212,0.12,0.079,0.175,0.185
"De la Izquierda",0.038,0.041,0.036,0.046,0.037,0.029,0.041,0.044,0.033,0.04,0.045,0.02,0.048,0.041,0.02,0.01,0.082
"No sabe",0.201,0.188,0.213,0.221,0.219,0.172,0.164,0.243,0.196,0.157,0.194,0.208,0.269,0.195,0.184,0.117,0.197
