"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Alta",0.375,0.353,0.396,0.33,0.383,0.387,0.41,0.437,0.355,0.333,0.368,0.39,0.377,0.374,0.538,0.309,0.272
"Media",0.304,0.297,0.31,0.337,0.305,0.305,0.247,0.259,0.325,0.323,0.299,0.284,0.365,0.309,0.274,0.285,0.307
"Baja",0.321,0.35,0.294,0.333,0.312,0.308,0.343,0.304,0.32,0.344,0.333,0.326,0.258,0.317,0.188,0.406,0.421
