"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Seguro lo votaria",0.219,0.23,0.211,0.259,0.214,0.165,0.265,0.266,0.222,0.173,0.248,0.249,0.105,0.196,0.233,0.202,0.15
"Quizás lo votaría",0.277,0.266,0.285,0.341,0.292,0.239,0.213,0.239,0.302,0.276,0.263,0.286,0.393,0.271,0.185,0.258,0.531
"Nunca lo votaría",0.504,0.504,0.504,0.4,0.494,0.596,0.522,0.495,0.476,0.551,0.489,0.465,0.502,0.533,0.582,0.54,0.319
