"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.26,0.222,0.293,0.185,0.244,0.31,0.33,0.25,0.252,0.279,0.246,0.262,0.272,0.268,0.113,0.465,0.363
"Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.215,0.2,0.229,0.171,0.212,0.241,0.249,0.233,0.206,0.21,0.191,0.203,0.237,0.237,0.466,0.046,0.052
"Javier Milei presidente – José Luis Espert por los liberales",0.202,0.268,0.143,0.329,0.213,0.129,0.098,0.201,0.217,0.182,0.228,0.247,0.184,0.163,0.077,0.238,0.175
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.045,0.042,0.048,0.054,0.053,0.028,0.039,0.04,0.038,0.062,0.052,0.029,0.03,0.049,0.064,0.018,0.065
"Otro candidato",0.278,0.268,0.287,0.261,0.278,0.292,0.284,0.276,0.287,0.267,0.283,0.259,0.277,0.283,0.28,0.233,0.345
