"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"A Alberto Fernández",0.127,0.101,0.149,0.148,0.151,0.101,0.077,0.19,0.127,0.06,0.117,0.139,0.203,0.119,0.137,0.094,0.284
"A Sergio Massa",0.083,0.094,0.074,0.117,0.061,0.084,0.088,0.095,0.075,0.083,0.086,0.079,0.019,0.092,0.087,0.109,0.051
"A algún candidato del peronismo",0.172,0.201,0.147,0.196,0.199,0.124,0.144,0.238,0.164,0.115,0.155,0.256,0.065,0.165,0.12,0.595,0.336
"A Cristina Fernández de Kirchner",0.618,0.604,0.63,0.539,0.589,0.691,0.691,0.477,0.634,0.742,0.642,0.526,0.713,0.624,0.656,0.202,0.329
