"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","CABA","Centro","1 cordón GBA","2 cordón GBA","3 cordón GBA","Cuyo","Interior GBA","NEA","NOA","Patagonia"
"Todos los días",0.018,0.023,0.013,0.03,0.013,0.012,0.023,0.025,0.011,0.019,0.009,0.034,0.004,0.019,0.024,0.011,0.027,0.017,0.007,0.013
"Entre 4 y 6 días a la semana",0.024,0.029,0.02,0.03,0.029,0.02,0.015,0.028,0.013,0.035,0.019,0.022,0.028,0.021,0,0.009,0.009,0.032,0.06,0.036
"Entre 1 y 3 días a la semana",0.116,0.142,0.093,0.145,0.131,0.111,0.066,0.096,0.107,0.149,0.169,0.122,0.126,0.082,0.136,0.13,0.111,0.122,0.1,0.065
"Raramente",0.339,0.341,0.337,0.371,0.348,0.332,0.298,0.261,0.363,0.388,0.293,0.373,0.368,0.353,0.371,0.311,0.313,0.298,0.382,0.295
"Nunca",0.503,0.465,0.537,0.424,0.479,0.525,0.598,0.59,0.506,0.409,0.51,0.449,0.474,0.525,0.469,0.539,0.54,0.531,0.451,0.591
