"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","CABA","Centro","1 cordón GBA","2 cordón GBA","3 cordón GBA","Cuyo","Interior GBA","NEA","NOA","Patagonia"
"Todos los días",0.092,0.105,0.08,0.103,0.098,0.075,0.087,0.122,0.076,0.082,0.078,0.103,0.079,0.104,0.082,0.038,0.109,0.083,0.112,0.094
"Entre 4 y 6 días a la semana",0.212,0.225,0.2,0.236,0.196,0.208,0.222,0.21,0.204,0.228,0.201,0.22,0.192,0.179,0.249,0.224,0.21,0.301,0.223,0.168
"Entre 1 y 3 días a la semana",0.381,0.39,0.373,0.296,0.399,0.429,0.392,0.327,0.379,0.446,0.421,0.385,0.4,0.391,0.352,0.378,0.341,0.34,0.378,0.395
"Raramente",0.249,0.229,0.267,0.276,0.244,0.238,0.234,0.252,0.289,0.183,0.209,0.245,0.261,0.245,0.216,0.302,0.256,0.246,0.239,0.256
"Nunca",0.066,0.051,0.08,0.089,0.063,0.05,0.065,0.089,0.052,0.061,0.091,0.047,0.068,0.081,0.101,0.058,0.084,0.03,0.048,0.087
