"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.428,0.344,0.409,0.248
"P06","Bastante",0.368,0.317,0.259,0.317
"P06","Poco",0.116,0.123,0.182,0.189
"P06","Nada",0.065,0.168,0.122,0.152
"P06","No sabe",0.023,0.048,0.028,0.094
"P07","Siempre",0.394,0.288,0.232,0.17
"P07","Casi siempre",0.301,0.309,0.305,0.364
"P07","Casi nunca",0.255,0.302,0.316,0.289
"P07","Nunca, pero esta es una excepción",0.05,0.101,0.147,0.177
"P08","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.072,0.159,0.34,0.214
"P08","Sergio Massa a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.014,0.083,0.088,0.09
"P08","Juan Grabois a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.01,0.006,0.071,0.029
"P08","Juan Grabois a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.013,0.048,0.06,0.041
"P08","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Eduardo “Lalo” Creus a intendente por Juntos por el Cambio",0.601,0.237,0.094,0.127
"P08","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Josefina Mendoza a intendente por Juntos por el Cambio",0.097,0.12,0.059,0.1
"P08","Javier Milei a presidente, Carolina Piparo a gobernadora  y Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.127,0.26,0.17,0.154
"P08","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.019,0.023,0.034
"P08","Otros",0.059,0.024,0.036,0.066
"P08","No sabe",0.007,0.044,0.059,0.145
"P11","Totalmente seguro",0.779,0.581,0.628,0.445
"P11","Bastante seguro",0.113,0.198,0.123,0.132
"P11","Algo seguro",0.054,0.129,0.132,0.157
"P11","Para nada seguro",0.054,0.092,0.117,0.266
"P12","Tiene Decidido que va a ir a votar",0.898,0.888,0.887,0.783
"P12","Tiene dudas sobre si va a ir a  votar",0.069,0.065,0.06,0.148
"P12","Tiene Decidido que no va a ir a votar",0.033,0.047,0.053,0.069
"P13","Fernando Espinoza a intendente por Unión por la Patria",0.111,0.158,0.325,0.232
"P13","Patricia Cubria a intendente por Unión por la Patria",0.026,0.105,0.137,0.055
"P13","María Laura Ramírez a intendente por Unión por la Patria",0.012,0.004,0.012,0
"P13","Eduardo “Lalo” Creus por Juntos por el Cambio",0.57,0.238,0.07,0.116
"P13","Josefina Mendoza por Juntos por el Cambio",0.075,0.041,0.039,0.046
"P13","Héctor “Toty” Flores a intendente por Juntos por el Cambio",0.071,0.208,0.048,0.052
"P13","Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.124,0.191,0.149,0.094
"P13","Alberto Samid a intendente por Principios y Valores",0,0.003,0.013,0.011
"P13","Alguno de los candidatos a intendente de la Izquierda",0,0.015,0.049,0.042
"P13","No sabe",0.011,0.037,0.158,0.352
"P16","Lo votaría",0.194,0.088,0.317,0.157
"P16","Puede que lo vote",0.046,0.186,0.102,0.076
"P16","Nunca lo votaría",0.692,0.709,0.526,0.406
"P16","No sabe",0.068,0.017,0.055,0.361
"P17","Lo votaría",0.196,0.128,0.101,0.061
"P17","Puede que lo vote",0.06,0.201,0.143,0.119
"P17","Nunca lo votaría",0.673,0.575,0.657,0.213
"P17","No sabe",0.071,0.096,0.099,0.607
"P18","Lo votaría",0.2,0.055,0.023,0.023
"P18","Puede que lo vote",0.086,0.274,0.067,0.072
"P18","Nunca lo votaría",0.572,0.545,0.796,0.139
"P18","No sabe",0.142,0.126,0.114,0.766
"P20","Lo votaría",0.201,0.094,0.028,0.027
"P20","Puede que lo vote",0.089,0.239,0.067,0.066
"P20","Nunca lo votaría",0.587,0.54,0.788,0.125
"P20","No sabe",0.123,0.127,0.117,0.782
"P21","Lo votaría",0.407,0.204,0.078,0.109
"P21","Puede que lo vote",0.265,0.322,0.071,0.083
"P21","Nunca lo votaría",0.23,0.375,0.796,0.218
"P21","No sabe",0.098,0.099,0.055,0.59
"P22","Lo votaría",0.32,0.115,0.155,0.074
"P22","Puede que lo vote",0.139,0.211,0.053,0.075
"P22","Nunca lo votaría",0.466,0.593,0.737,0.263
"P22","No sabe",0.075,0.081,0.055,0.588
"P23","Lo votaría",0.174,0.033,0.046,0.072
"P23","Puede que lo vote",0.05,0.136,0.072,0.043
"P23","Nunca lo votaría",0.711,0.802,0.812,0.402
"P23","No sabe",0.065,0.029,0.07,0.483
"P24","Si",0.516,0.425,0.395,0.336
"P24","No",0.484,0.575,0.605,0.664
