"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.521,0.288,0.331,0.235
"P06","Bastante",0.254,0.355,0.329,0.202
"P06","Poco",0.136,0.203,0.169,0.194
"P06","Nada",0.067,0.093,0.147,0.23
"P06","No sabe",0.022,0.061,0.024,0.139
"P07","Siempre",0.341,0.176,0.236,0.106
"P07","Casi siempre",0.286,0.377,0.346,0.244
"P07","Casi nunca",0.301,0.333,0.289,0.316
"P07","Nunca, pero esta es una excepción",0.072,0.114,0.129,0.334
"P08","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.672,0.306,0.062,0.181
"P08","Sergio Massa a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.037,0.148,0.077,0.109
"P08","Juan Grabois a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.071,0.074,0.025,0.036
"P08","Juan Grabois a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.018,0.099,0.055,0.045
"P08","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Eduardo “Lalo” Creus a intendente por Juntos por el Cambio",0.106,0.068,0.288,0.086
"P08","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Josefina Mendoza a intendente por Juntos por el Cambio",0.02,0.03,0.117,0.11
"P08","Javier Milei a presidente, Carolina Piparo a gobernadora  y Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.027,0.153,0.238,0.133
"P08","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.031,0.034,0.004
"P08","Otros",0.021,0.01,0.041,0.104
"P08","No sabe",0.028,0.081,0.063,0.192
"P11","Totalmente seguro",0.701,0.431,0.638,0.341
"P11","Bastante seguro",0.136,0.252,0.127,0.076
"P11","Algo seguro",0.078,0.198,0.115,0.179
"P11","Para nada seguro",0.085,0.119,0.12,0.404
"P12","Tiene Decidido que va a ir a votar",0.913,0.851,0.889,0.601
"P12","Tiene dudas sobre si va a ir a  votar",0.074,0.101,0.066,0.194
"P12","Tiene Decidido que no va a ir a votar",0.013,0.048,0.045,0.205
"P13","Fernando Espinoza a intendente por Unión por la Patria",0.783,0.277,0.045,0.112
"P13","Patricia Cubria a intendente por Unión por la Patria",0.029,0.248,0.099,0.082
"P13","María Laura Ramírez a intendente por Unión por la Patria",0.002,0.005,0.012,0.012
"P13","Eduardo “Lalo” Creus por Juntos por el Cambio",0.074,0.097,0.247,0.143
"P13","Josefina Mendoza por Juntos por el Cambio",0.017,0.036,0.066,0.03
"P13","Héctor “Toty” Flores a intendente por Juntos por el Cambio",0.002,0.018,0.121,0.021
"P13","Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.048,0.139,0.19,0.074
"P13","Alberto Samid a intendente por Principios y Valores",0.01,0.023,0.008,0.012
"P13","Alguno de los candidatos a intendente de la Izquierda",0.001,0.04,0.053,0.038
"P13","No sabe",0.034,0.117,0.159,0.476
"P17","Lo votaría",0.119,0.2,0.089,0.072
"P17","Puede que lo vote",0.167,0.38,0.082,0.1
"P17","Nunca lo votaría",0.562,0.283,0.669,0.152
"P17","No sabe",0.152,0.137,0.16,0.676
"P18","Lo votaría",0.106,0.077,0.037,0.018
"P18","Puede que lo vote",0.095,0.286,0.08,0.045
"P18","Nunca lo votaría",0.609,0.438,0.669,0.163
"P18","No sabe",0.19,0.199,0.214,0.774
"P19","Lo votaría",0.119,0.067,0.181,0.076
"P19","Puede que lo vote",0.048,0.241,0.166,0.017
"P19","Nunca lo votaría",0.666,0.502,0.469,0.211
"P19","No sabe",0.167,0.19,0.184,0.696
"P20","Lo votaría",0.15,0.047,0.041,0.028
"P20","Puede que lo vote",0.038,0.322,0.083,0.071
"P20","Nunca lo votaría",0.591,0.411,0.671,0.117
"P20","No sabe",0.221,0.22,0.205,0.784
"P21","Lo votaría",0.129,0.05,0.208,0.048
"P21","Puede que lo vote",0.03,0.283,0.166,0.053
"P21","Nunca lo votaría",0.692,0.481,0.511,0.273
"P21","No sabe",0.149,0.186,0.115,0.626
"P22","Lo votaría",0.126,0.102,0.18,0.105
"P22","Puede que lo vote",0.03,0.146,0.119,0.028
"P22","Nunca lo votaría",0.729,0.637,0.562,0.242
"P22","No sabe",0.115,0.115,0.139,0.625
"P23","Lo votaría",0.154,0.091,0.026,0.096
"P23","Puede que lo vote",0.091,0.193,0.045,0.061
"P23","Nunca lo votaría",0.596,0.589,0.867,0.252
"P23","No sabe",0.159,0.127,0.062,0.591
"P24","Si",0.523,0.427,0.374,0.288
"P24","No",0.477,0.573,0.626,0.712
