"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P08_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.106,0.123,0.331,0.299
"P08_imputadas","Sergio Massa a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.011,0.086,0.096,0.103
"P08_imputadas","Juan Grabois a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.03,0.051,0.059,0.023
"P08_imputadas","Juan Grabois a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.003,0.045,0.071,0.036
"P08_imputadas","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Eduardo “Lalo” Creus a intendente por Juntos por el Cambio",0.22,0.301,0.195,0.209
"P08_imputadas","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Josefina Mendoza a intendente por Juntos por el Cambio",0.067,0.102,0.084,0.089
"P08_imputadas","Javier Milei a presidente, Carolina Piparo a gobernadora  y Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.496,0.245,0.098,0.147
"P08_imputadas","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.022,0.026,0.028,0.007
"P08_imputadas","Otros",0.045,0.021,0.038,0.087
"P13_imputadas","Fernando Espinoza a intendente por Unión por la Patria",0.118,0.246,0.323,0.314
"P13_imputadas","Patricia Cubria a intendente por Unión por la Patria",0.047,0.031,0.165,0.036
"P13_imputadas","María Laura Ramírez a intendente por Unión por la Patria",0.001,0.013,0.01,0.017
"P13_imputadas","Eduardo “Lalo” Creus por Juntos por el Cambio",0.168,0.234,0.185,0.286
"P13_imputadas","Josefina Mendoza por Juntos por el Cambio",0.106,0.078,0.047,0.072
"P13_imputadas","Héctor “Toty” Flores a intendente por Juntos por el Cambio",0.025,0.191,0.092,0.094
"P13_imputadas","Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.523,0.175,0.096,0.137
"P13_imputadas","Alberto Samid a intendente por Principios y Valores",0.008,0.008,0.022,0.015
"P13_imputadas","Alguno de los candidatos a intendente de la Izquierda",0.004,0.024,0.06,0.029
