"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.465,0.342,0.411,0.256
"P06","Bastante",0.242,0.334,0.283,0.278
"P06","Poco",0.159,0.199,0.159,0.193
"P06","Nada",0.061,0.109,0.121,0.181
"P06","No sabe",0.073,0.016,0.026,0.092
"P07","Siempre",0.451,0.266,0.257,0.157
"P07","Casi siempre",0.112,0.347,0.308,0.366
"P07","Casi nunca",0.338,0.347,0.293,0.291
"P07","Nunca, pero esta es una excepción",0.099,0.04,0.142,0.186
"P08","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.111,0.24,0.252,0.243
"P08","Sergio Massa a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.052,0.097,0.07,0.098
"P08","Juan Grabois a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.005,0.02,0.054,0.038
"P08","Juan Grabois a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.005,0.09,0.05,0.061
"P08","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Eduardo “Lalo” Creus a intendente por Juntos por el Cambio",0.327,0.145,0.206,0.141
"P08","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Josefina Mendoza a intendente por Juntos por el Cambio",0.106,0.097,0.075,0.084
"P08","Javier Milei a presidente, Carolina Piparo a gobernadora  y Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.221,0.25,0.165,0.135
"P08","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.006,0.012,0.028,0.022
"P08","Otros",0.094,0.021,0.044,0.057
"P08","No sabe",0.073,0.028,0.056,0.121
"P11","Totalmente seguro",0.791,0.569,0.649,0.439
"P11","Bastante seguro",0.005,0.211,0.134,0.13
"P11","Algo seguro",0.122,0.139,0.104,0.167
"P11","Para nada seguro",0.082,0.081,0.113,0.264
"P12","Tiene Decidido que va a ir a votar",0.735,0.925,0.885,0.801
"P12","Tiene dudas sobre si va a ir a  votar",0.145,0.059,0.068,0.119
"P12","Tiene Decidido que no va a ir a votar",0.12,0.016,0.047,0.08
"P13","Fernando Espinoza a intendente por Unión por la Patria",0.206,0.256,0.266,0.229
"P13","Patricia Cubria a intendente por Unión por la Patria",0.037,0.146,0.099,0.079
"P13","María Laura Ramírez a intendente por Unión por la Patria",0.02,0.002,0.007,0.01
"P13","Eduardo “Lalo” Creus por Juntos por el Cambio",0.264,0.142,0.174,0.161
"P13","Josefina Mendoza por Juntos por el Cambio",0.124,0.094,0.043,0.029
"P13","Héctor “Toty” Flores a intendente por Juntos por el Cambio",0.016,0.089,0.082,0.048
"P13","Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.326,0.165,0.142,0.081
"P13","Alberto Samid a intendente por Principios y Valores",0,0.006,0.011,0.01
"P13","Alguno de los candidatos a intendente de la Izquierda",0,0.038,0.041,0.038
"P13","No sabe",0.007,0.062,0.135,0.315
"P16","Lo votaría",0.448,0.221,0.248,0.159
"P16","Puede que lo vote",0.14,0.287,0.077,0.072
"P16","Nunca lo votaría",0.371,0.435,0.64,0.42
"P16","No sabe",0.041,0.057,0.035,0.349
"P17","Lo votaría",0.471,0.19,0.085,0.062
"P17","Puede que lo vote",0.192,0.338,0.105,0.103
"P17","Nunca lo votaría",0.291,0.33,0.75,0.234
"P17","No sabe",0.046,0.142,0.06,0.601
"P19","Lo votaría",0.541,0.127,0.142,0.073
"P19","Puede que lo vote",0.133,0.359,0.121,0.058
"P19","Nunca lo votaría",0.22,0.336,0.679,0.204
"P19","No sabe",0.106,0.178,0.058,0.665
"P20","Lo votaría",0.437,0.097,0.036,0.029
"P20","Puede que lo vote",0.04,0.371,0.067,0.063
"P20","Nunca lo votaría",0.34,0.364,0.814,0.164
"P20","No sabe",0.183,0.168,0.083,0.744
"P21","Lo votaría",0.494,0.105,0.138,0.124
"P21","Puede que lo vote",0.059,0.405,0.114,0.091
"P21","Nunca lo votaría",0.304,0.393,0.692,0.259
"P21","No sabe",0.143,0.097,0.056,0.526
"P22","Lo votaría",0.463,0.144,0.159,0.074
"P22","Puede que lo vote",0.029,0.286,0.075,0.064
"P22","Nunca lo votaría",0.341,0.496,0.731,0.314
"P22","No sabe",0.167,0.074,0.035,0.548
"P23","Lo votaría",0.416,0.111,0.038,0.04
"P23","Puede que lo vote",0.073,0.205,0.05,0.067
"P23","Nunca lo votaría",0.441,0.635,0.868,0.428
"P23","No sabe",0.07,0.049,0.044,0.465
"P24","Si",0.562,0.36,0.415,0.362
"P24","No",0.438,0.64,0.585,0.638
