"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P06","Mucho",0.556,0.442,0.367,0.215
"P06","Bastante",0.216,0.317,0.298,0.293
"P06","Poco",0.085,0.157,0.188,0.195
"P06","Nada",0.133,0.038,0.121,0.193
"P06","No sabe",0.01,0.046,0.026,0.104
"P07","Siempre",0.352,0.239,0.264,0.152
"P07","Casi siempre",0.296,0.352,0.31,0.344
"P07","Casi nunca",0.299,0.334,0.29,0.28
"P07","Nunca, pero esta es una excepción",0.053,0.075,0.136,0.224
"P08","Sergio Massa a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.186,0.245,0.26,0.288
"P08","Sergio Massa a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.206,0.146,0.046,0.054
"P08","Juan Grabois a presidente, Axel Kicillof a gobernador y Fernando Espinoza a intendente por Unión por la Patria",0.038,0.093,0.03,0.047
"P08","Juan Grabois a presidente, Axel Kicillof a gobernador y Patricia Cubria a intendente por Unión por la Patria",0.156,0.11,0.025,0.016
"P08","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Eduardo “Lalo” Creus a intendente por Juntos por el Cambio",0.162,0.118,0.245,0.119
"P08","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Josefina Mendoza a intendente por Juntos por el Cambio",0.074,0.052,0.083,0.092
"P08","Javier Milei a presidente, Carolina Piparo a gobernadora  y Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.114,0.12,0.183,0.187
"P08","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0.032,0.031,0.005
"P08","Otros",0.05,0.026,0.04,0.062
"P08","No sabe",0.014,0.058,0.057,0.13
"P11","Totalmente seguro",0.726,0.498,0.662,0.427
"P11","Bastante seguro",0.089,0.188,0.129,0.141
"P11","Algo seguro",0.102,0.246,0.096,0.139
"P11","Para nada seguro",0.083,0.068,0.113,0.293
"P12","Tiene Decidido que va a ir a votar",0.876,0.871,0.894,0.769
"P12","Tiene dudas sobre si va a ir a  votar",0.099,0.086,0.059,0.14
"P12","Tiene Decidido que no va a ir a votar",0.025,0.043,0.047,0.091
"P13","Fernando Espinoza a intendente por Unión por la Patria",0.141,0.399,0.251,0.236
"P13","Patricia Cubria a intendente por Unión por la Patria",0.457,0.178,0.039,0.012
"P13","María Laura Ramírez a intendente por Unión por la Patria",0.002,0.007,0.009,0.015
"P13","Eduardo “Lalo” Creus por Juntos por el Cambio",0.123,0.128,0.211,0.136
"P13","Josefina Mendoza por Juntos por el Cambio",0.116,0.026,0.034,0.053
"P13","Héctor “Toty” Flores a intendente por Juntos por el Cambio",0.019,0.03,0.106,0.036
"P13","Adrián ""El Dipy"" Martínez a intendente por la Libertad Avanza",0.137,0.077,0.163,0.099
"P13","Alberto Samid a intendente por Principios y Valores",0,0.019,0.008,0.01
"P13","Alguno de los candidatos a intendente de la Izquierda",0.002,0.084,0.039,0.02
"P13","No sabe",0.003,0.052,0.14,0.383
"P16","Lo votaría",0.256,0.284,0.237,0.157
"P16","Puede que lo vote",0.195,0.29,0.054,0.063
"P16","Nunca lo votaría",0.463,0.332,0.674,0.395
"P16","No sabe",0.086,0.094,0.035,0.385
"P18","Lo votaría",0.225,0.076,0.028,0.011
"P18","Puede que lo vote",0.17,0.249,0.059,0.063
"P18","Nunca lo votaría",0.448,0.457,0.793,0.159
"P18","No sabe",0.157,0.218,0.12,0.767
"P19","Lo votaría",0.259,0.064,0.178,0.047
"P19","Puede que lo vote",0.151,0.193,0.136,0.056
"P19","Nunca lo votaría",0.454,0.525,0.591,0.221
"P19","No sabe",0.136,0.218,0.095,0.676
"P20","Lo votaría",0.233,0.043,0.039,0.042
"P20","Puede que lo vote",0.115,0.286,0.062,0.037
"P20","Nunca lo votaría",0.43,0.455,0.783,0.169
"P20","No sabe",0.222,0.216,0.116,0.752
"P21","Lo votaría",0.197,0.099,0.176,0.095
"P21","Puede que lo vote",0.139,0.224,0.137,0.057
"P21","Nunca lo votaría",0.571,0.534,0.621,0.261
"P21","No sabe",0.093,0.143,0.066,0.587
"P22","Lo votaría",0.368,0.038,0.165,0.086
"P22","Puede que lo vote",0.037,0.154,0.107,0.043
"P22","Nunca lo votaría",0.513,0.678,0.665,0.27
"P22","No sabe",0.082,0.13,0.063,0.601
"P23","Lo votaría",0.198,0.085,0.037,0.069
"P23","Puede que lo vote",0.139,0.185,0.039,0.041
"P23","Nunca lo votaría",0.574,0.604,0.869,0.403
"P23","No sabe",0.089,0.126,0.055,0.487
"P24","Si",0.452,0.525,0.404,0.294
"P24","No",0.548,0.475,0.596,0.706
