"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.536,0.209,0.406,0.184
"P05","Bastante",0.344,0.387,0.322,0.196
"P05","Poco",0.038,0.316,0.149,0.248
"P05","Nada",0.082,0.088,0.116,0.263
"P05","No sabe",0,0,0.007,0.109
"P06","Siempre",0.392,0.118,0.164,0.116
"P06","Casi siempre",0.295,0.445,0.306,0.167
"P06","Casi nunca",0.108,0.276,0.322,0.345
"P06","Nunca, pero esta es una excepción",0.205,0.161,0.208,0.372
"P09","Unión por la Patria",0.37,0.324,0.526,0.248
"P09","Juntos por el Cambio",0.123,0.371,0.245,0.22
"P09","De los Liberales libertarios",0.388,0.205,0.055,0.102
"P09","De la Izquierda",0.03,0,0.031,0.057
"P09","Hacemos por nuestro pais",0.014,0,0.009,0
"P09","Otro",0.045,0.06,0.003,0.07
"P09","En blanco",0.008,0.04,0.068,0.054
"P09","No sabe",0.022,0,0.063,0.249
"P10","Sergio Massa a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.02,0.201,0.234,0.187
"P10","Juan Grabois a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.025,0.015,0.053,0.057
"P10","Sergio Massa a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0.008,0.086,0.26,0.066
"P10","Juan Grabois a presidente, Axel Kicillof a gobernador y Damián Selci a intendente por Unión por la Patria",0,0.067,0.05,0.022
"P10","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.483,0.214,0.139,0.118
"P10","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.032,0.209,0.091,0.086
"P10","Javier Milei a presidente, Carolina Piparo a gobernadora  y Rafael De Francesco a intendente por la Libertad Avanza",0.343,0.168,0.048,0.183
"P10","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.03,0,0.011,0.047
"P10","En blanco",0.037,0,0.059,0.028
"P10","No sabe",0.022,0.04,0.055,0.206
"P13","Sergio Massa a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.17,0.335,0.374,0.269
"P13","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Andrea Giorgini a intendenta por Juntos por el Cambio",0.144,0.279,0.237,0.21
"P13","Javier Milei a presidente, Carolina Piparo a gobernadora  y Rafael De Francesco a intendente por la Libertad Avanza",0.521,0.258,0.072,0.187
"P13","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0,0,0.019,0.056
"P13","En blanco",0.017,0.1,0.076,0.033
"P13","No sabe",0.148,0.028,0.222,0.245
"P16","Sergio Massa a presidente, Axel Kicillof a gobernador y Juan Zabaleta a intendente por Unión por la Patria",0.226,0.391,0.382,0.231
"P16","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Lucas Delfino a intendente por Juntos por el Cambio",0.264,0.147,0.224,0.188
"P16","Javier Milei a presidente, Carolina Piparo a gobernadora  y Rafael De Francesco a intendente por la Libertad Avanza",0.328,0.245,0.113,0.22
"P16","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.009,0.107,0.014,0.044
"P16","En blanco",0.008,0.061,0.086,0.033
"P16","No sabe",0.165,0.049,0.181,0.284
"P19","Sergio Massa a presidente, Axel Kicillof a gobernador y Damian Selci a intendente por Unión por la Patria",0.045,0.304,0.452,0.2
