"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.399,0.334,0.454,0.242,0.296,0.499,0.536,0.375,0.41,0.397,0.061,0.638,0.444
"Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.286,0.262,0.306,0.273,0.356,0.24,0.233,0.312,0.282,0.283,0.768,0.055,0.195
"Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.191,0.287,0.111,0.348,0.219,0.155,0.105,0.158,0.205,0.191,0.057,0.2,0.182
"A los candidatos de la izquierda",0.04,0.046,0.035,0.061,0.05,0.033,0.021,0.042,0.029,0.047,0.056,0.011,0.023
"No sabe",0.084,0.071,0.094,0.076,0.079,0.073,0.105,0.113,0.074,0.082,0.058,0.096,0.156
