"var","categoria","1","2","3","4","5","6","7","8","9"
"P17","A Soledad Acuña",0.05,0.066,0.055,0.05,0.03,0.016,0.055,0.033,0.064
"P17","A Jorge Macri",0.294,0.215,0.35,0.26,0.239,0.258,0.286,0.237,0.361
"P17","A Martín Lousteau",0.261,0.366,0.108,0.195,0.343,0.379,0.234,0.149,0.187
"P17","A Fernan Quirós",0.267,0.189,0.216,0.307,0.283,0.133,0.202,0.26,0.18
"P17","A Ricardo López Murphy",0.128,0.164,0.271,0.188,0.105,0.214,0.223,0.321,0.208
"P18","Lo votaría",0.132,0.156,0.058,0.119,0.253,0.341,0.216,0.174,0.193
"P18","Puede que lo vote",0.146,0.139,0.25,0.335,0.247,0.222,0.259,0.294,0.232
"P18","Nunca lo votaría",0.613,0.533,0.594,0.469,0.356,0.277,0.404,0.425,0.436
"P18","No sabe",0.109,0.172,0.098,0.077,0.144,0.16,0.121,0.107,0.139
"P19","Lo votaría",0.433,0.336,0.448,0.368,0.171,0.118,0.084,0.096,0.077
"P19","Puede que lo vote",0.157,0.191,0.241,0.16,0.168,0.138,0.131,0.086,0.089
"P19","Nunca lo votaría",0.289,0.315,0.251,0.354,0.499,0.571,0.682,0.745,0.694
"P19","No sabe",0.121,0.158,0.06,0.118,0.162,0.173,0.103,0.073,0.14
"P20","Lo votaría",0.089,0.084,0.048,0.041,0.085,0.072,0.088,0.103,0.115
"P20","Puede que lo vote",0.111,0.134,0.104,0.2,0.194,0.273,0.346,0.273,0.243
"P20","Nunca lo votaría",0.674,0.647,0.784,0.63,0.536,0.499,0.45,0.497,0.452
"P20","No sabe",0.126,0.135,0.064,0.129,0.185,0.156,0.116,0.127,0.19
"P21","Lo votaría",0.185,0.106,0.183,0.162,0.075,0.005,0.029,0.055,0.051
"P21","Puede que lo vote",0.288,0.357,0.365,0.267,0.17,0.104,0.131,0.109,0.112
"P21","Nunca lo votaría",0.409,0.392,0.339,0.446,0.577,0.676,0.731,0.725,0.709
"P21","No sabe",0.118,0.145,0.113,0.125,0.178,0.215,0.109,0.111,0.128
"P22","Lo votaría",0.123,0.113,0.064,0.157,0.209,0.207,0.223,0.246,0.229
"P22","Puede que lo vote",0.146,0.193,0.267,0.276,0.283,0.369,0.386,0.318,0.273
"P22","Nunca lo votaría",0.619,0.557,0.53,0.424,0.348,0.247,0.274,0.318,0.349
"P22","No sabe",0.112,0.137,0.139,0.143,0.16,0.177,0.117,0.118,0.149
"P23","Lo votaría",0.148,0.121,0.088,0.162,0.222,0.198,0.267,0.299,0.359
"P23","Puede que lo vote",0.077,0.114,0.141,0.164,0.216,0.339,0.336,0.388,0.237
"P23","Nunca lo votaría",0.719,0.68,0.721,0.601,0.46,0.369,0.317,0.238,0.31
"P23","No sabe",0.056,0.085,0.05,0.073,0.102,0.094,0.08,0.075,0.094
"P24","Lo votaría",0.135,0.08,0.043,0.074,0.186,0.231,0.245,0.211,0.279
"P24","Puede que lo vote",0.089,0.118,0.112,0.194,0.211,0.25,0.289,0.267,0.267
"P24","Nunca lo votaría",0.733,0.72,0.817,0.623,0.517,0.369,0.404,0.441,0.386
"P24","No sabe",0.043,0.082,0.028,0.109,0.086,0.15,0.062,0.081,0.068
"P25","Lo votaría",0.084,0.081,0.065,0.101,0.158,0.256,0.371,0.388,0.328
"P25","Puede que lo vote",0.124,0.131,0.136,0.185,0.208,0.28,0.264,0.288,0.302
"P25","Nunca lo votaría",0.727,0.695,0.771,0.602,0.504,0.285,0.301,0.248,0.281
"P25","No sabe",0.065,0.093,0.028,0.112,0.13,0.179,0.064,0.076,0.089
"P26","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.095,0.072,0.063,0.07,0.137,0.136,0.173,0.194,0.238
"P26","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.036,0.057,0.067,0.127,0.111,0.193,0.248,0.279,0.176
"P26","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.024,0.046,0.023,0.023,0.019,0.029,0.026,0.019,0.045
"P26","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.027,0.015,0.013,0.066,0.084,0.055,0.079,0.071,0.065
"P26","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.071,0.059,0.016,0.077,0.166,0.196,0.095,0.083,0.09
"P26","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.342,0.366,0.435,0.284,0.136,0.088,0.079,0.075,0.06
"P26","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.158,0.145,0.14,0.155,0.079,0.051,0.026,0.016,0.03
"P26","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.052,0.065,0.047,0.054,0.07,0.087,0.148,0.134,0.185
"P26","A los candidatos de la izquierda",0.058,0.05,0.063,0.028,0.046,0,0.032,0.006,0.014
"P26","No sabe",0.137,0.125,0.133,0.116,0.152,0.165,0.094,0.123,0.097
"P27","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.083,0.058,0.069,0.089,0.154,0.155,0.167,0.172,0.248
"P27","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.056,0.073,0.089,0.086,0.118,0.207,0.269,0.292,0.203
"P27","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.018,0.049,0.003,0.013,0.022,0.015,0.024,0.021,0.039
"P27","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.026,0.033,0.019,0.075,0.09,0.071,0.086,0.08,0.055
"P27","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.058,0.047,0.026,0.07,0.159,0.218,0.092,0.07,0.084
"P27","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.337,0.342,0.368,0.235,0.108,0.071,0.077,0.05,0.049
"P27","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.154,0.105,0.17,0.116,0.08,0.023,0.027,0.007,0.023
"P27","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertario",0.046,0.107,0.017,0.055,0.051,0.082,0.118,0.166,0.182
"P27","A los candidatos de la izquierda",0.084,0.081,0.077,0.092,0.056,0.013,0.007,0.007,0.02
"P27","No sabe",0.138,0.105,0.162,0.169,0.162,0.145,0.133,0.135,0.097
"P28","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.114,0.058,0.076,0.099,0.177,0.186,0.249,0.308,0.328
"P28","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.042,0.014,0.024,0.054,0.075,0.046,0.053,0.072,0.081
"P28","A Martín Lousteau como Jefe de Gobierno",0.085,0.112,0.099,0.096,0.26,0.358,0.155,0.142,0.132
"P28","A Ricardo López Murphy como Jefe de Gobierno",0.042,0.051,0.075,0.086,0.103,0.166,0.216,0.191,0.125
"P28","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.483,0.49,0.52,0.327,0.166,0.106,0.083,0.06,0.058
"P28","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.084,0.093,0.088,0.163,0.048,0.028,0.055,0.011,0.021
"P28","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.038,0.12,0.031,0.067,0.07,0.092,0.118,0.141,0.176
"P28","A los candidatos de izquierda",0.07,0.035,0.029,0.071,0.037,0.005,0.055,0.05,0.056
"P28","No sabe",0.042,0.027,0.058,0.037,0.064,0.013,0.016,0.025,0.023
"P29","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.108,0.081,0.067,0.076,0.21,0.195,0.225,0.295,0.306
"P29","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.048,0.073,0.053,0.072,0.158,0.145,0.103,0.097,0.1
"P29","A Martín Lousteau como Jefe de Gobierno",0.085,0.082,0.041,0.078,0.171,0.288,0.167,0.14,0.109
"P29","A Ricardo López Murphy como Jefe de Gobierno",0.153,0.138,0.222,0.156,0.071,0.136,0.149,0.149,0.09
"P29","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.35,0.331,0.37,0.197,0.151,0.059,0.101,0.033,0.042
"P29","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.085,0.101,0.093,0.174,0.066,0.05,0.082,0.078,0.08
"P29","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertario",0.04,0.059,0.032,0.069,0.066,0.103,0.133,0.132,0.187
"P29","A los candidatos de izquierda",0.079,0.06,0.054,0.068,0.052,0.006,0.034,0.051,0.055
"P29","No sabe",0.052,0.075,0.068,0.11,0.055,0.018,0.006,0.025,0.031
"P30","Horacio Rodríguez Larreta presidente - Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.083,0.043,0.064,0.058,0.149,0.132,0.115,0.15,0.129
"P30","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.091,0.11,0.112,0.176,0.201,0.313,0.452,0.485,0.359
"P30","A Martín Lousteau como Jefe de Gobierno",0.068,0.122,0.065,0.121,0.242,0.312,0.144,0.097,0.116
"P30","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.448,0.395,0.444,0.247,0.171,0.052,0.09,0.06,0.056
"P30","Sergio Massa presidente – Matias Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.121,0.105,0.191,0.221,0.046,0.064,0.013,0.003,0.027
"P30","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.07,0.052,0.051,0.074,0.081,0.065,0.095,0.107,0.184
"P30","A los candidatos de la izquierda",0.069,0.058,0.058,0.051,0.061,0.006,0.046,0.031,0.04
"P30","No sabe",0.05,0.115,0.015,0.052,0.049,0.056,0.045,0.067,0.089
"P31","Horacio Rodríguez Larreta presidente - Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.092,0.041,0.028,0.065,0.14,0.126,0.105,0.125,0.13
"P31","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.097,0.123,0.135,0.191,0.216,0.33,0.446,0.506,0.402
"P31","A Martín Lousteau como Jefe de Gobierno",0.065,0.134,0.062,0.1,0.222,0.313,0.132,0.095,0.081
"P31","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.444,0.438,0.424,0.25,0.162,0.059,0.082,0.054,0.06
"P31","Alberto Fernández presidente – Matias Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.127,0.089,0.202,0.16,0.062,0.048,0.026,0.02,0.034
"P31","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.048,0.07,0.058,0.071,0.065,0.068,0.127,0.123,0.185
"P31","A los candidatos de la izquierda",0.071,0.084,0.079,0.04,0.066,0.037,0.035,0.02,0.041
"P31","No sabe",0.056,0.021,0.012,0.123,0.067,0.019,0.047,0.057,0.067
"P32","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Mauricio Macri y la UCR",0.227,0.207,0.186,0.301,0.45,0.66,0.638,0.673,0.58
"P32","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.581,0.576,0.622,0.43,0.236,0.121,0.096,0.065,0.08
"P32","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.058,0.105,0.093,0.064,0.117,0.08,0.179,0.204,0.253
"P32","A los candidatos de la izquierda",0.084,0.048,0.077,0.064,0.056,0.003,0.046,0.004,0.023
"P32","No sabe",0.05,0.064,0.022,0.141,0.141,0.136,0.041,0.054,0.064
"P33","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Mauricio Macri y la UCR",0.219,0.165,0.179,0.324,0.449,0.616,0.65,0.646,0.597
"P33","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.559,0.515,0.645,0.453,0.217,0.058,0.078,0.059,0.081
"P33","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.063,0.094,0.094,0.029,0.128,0.127,0.187,0.219,0.246
"P33","A los candidatos de la izquierda",0.086,0.123,0.064,0.053,0.056,0.045,0.023,0.027,0.031
"P33","No sabe",0.073,0.103,0.018,0.141,0.15,0.154,0.062,0.049,0.045
"P34","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.206,0.158,0.133,0.304,0.435,0.59,0.571,0.518,0.431
"P34","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.594,0.567,0.652,0.487,0.221,0.096,0.081,0.079,0.073
"P34","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.061,0.12,0.126,0.05,0.124,0.146,0.251,0.298,0.365
"P34","A los candidatos de la izquierda",0.072,0.085,0.063,0.032,0.042,0.015,0.015,0.008,0.018
"P34","No sabe",0.067,0.07,0.026,0.127,0.178,0.153,0.082,0.097,0.113
"P35","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.2,0.17,0.164,0.293,0.44,0.562,0.547,0.507,0.43
"P35","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.563,0.549,0.644,0.477,0.215,0.088,0.081,0.081,0.073
"P35","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.07,0.098,0.106,0.062,0.143,0.156,0.253,0.3,0.389
"P35","A los candidatos de la izquierda",0.094,0.127,0.067,0.06,0.05,0.035,0.027,0.021,0.015
"P35","No sabe",0.073,0.056,0.019,0.108,0.152,0.159,0.092,0.091,0.093
"P36","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.217,0.184,0.17,0.272,0.479,0.659,0.552,0.48,0.445
"P36","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.596,0.571,0.635,0.537,0.219,0.098,0.088,0.079,0.071
"P36","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.06,0.12,0.113,0.057,0.14,0.157,0.24,0.321,0.375
"P36","A los candidatos de la izquierda",0.07,0.069,0.051,0.027,0.055,0.009,0.028,0.009,0.028
"P36","No sabe",0.057,0.056,0.031,0.107,0.107,0.077,0.092,0.111,0.081
"P37","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.217,0.162,0.181,0.322,0.509,0.697,0.557,0.472,0.458
"P37","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.589,0.548,0.641,0.42,0.213,0.07,0.089,0.086,0.078
"P37","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.058,0.127,0.112,0.101,0.123,0.13,0.235,0.315,0.372
"P37","A los candidatos de la izquierda",0.064,0.103,0.047,0.051,0.044,0.018,0.023,0.016,0.018
"P37","No sabe",0.072,0.06,0.019,0.106,0.111,0.085,0.096,0.111,0.074
"P38","Horacio Rodríguez Larreta presidente – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.193,0.253,0.182,0.296,0.441,0.633,0.546,0.533,0.434
"P38","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.62,0.489,0.637,0.492,0.212,0.085,0.088,0.05,0.08
"P38","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.065,0.112,0.108,0.067,0.148,0.106,0.24,0.332,0.387
"P38","A los candidatos de la izquierda",0.082,0.088,0.037,0.054,0.049,0.018,0.029,0.01,0.02
"P38","No sabe",0.04,0.058,0.036,0.091,0.15,0.158,0.097,0.075,0.079
"P40","Horacio Rodríguez Larreta presidente – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.24,0.263,0.253,0.298,0.388,0.558,0.491,0.473,0.411
"P40","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.537,0.482,0.591,0.446,0.241,0.138,0.144,0.105,0.107
"P40","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.065,0.112,0.102,0.067,0.139,0.124,0.26,0.329,0.385
"P40","A los candidatos de la izquierda",0.093,0.087,0.043,0.06,0.055,0.028,0.026,0.013,0.02
"P40","No sabe",0.065,0.056,0.011,0.129,0.177,0.152,0.079,0.08,0.077
"P42","Horacio Rodríguez Larreta presidente – María Eugenia Vidal jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.207,0.338,0.205,0.348,0.409,0.613,0.535,0.47,0.43
"P42","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.612,0.469,0.562,0.447,0.239,0.137,0.096,0.07,0.085
"P42","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.068,0.105,0.117,0.113,0.154,0.092,0.245,0.371,0.396
"P42","A los candidatos de la izquierda",0.066,0.033,0.035,0.053,0.043,0.011,0.034,0,0.016
"P42","No sabe",0.047,0.055,0.081,0.039,0.155,0.147,0.09,0.089,0.073
"P44","Horacio Rodríguez Larreta presidente – María Eugenia Vidal jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.213,0.261,0.286,0.39,0.406,0.537,0.5,0.452,0.436
"P44","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.56,0.533,0.518,0.422,0.233,0.145,0.145,0.095,0.065
"P44","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.062,0.113,0.119,0.052,0.146,0.1,0.257,0.356,0.418
"P44","A los candidatos de la izquierda",0.096,0.038,0.058,0.059,0.05,0.021,0.007,0.008,0.018
"P44","No sabe",0.069,0.055,0.019,0.077,0.165,0.197,0.091,0.089,0.063
"P46","Jorge Macri por Juntos por el Cambio",0.211,0.269,0.218,0.36,0.545,0.722,0.741,0.851,0.737
"P46","Leandro Santoro por el Frente de Todos",0.691,0.651,0.682,0.461,0.231,0.099,0.14,0.059,0.077
"P46","No sabe",0.098,0.08,0.1,0.179,0.224,0.179,0.119,0.09,0.186
"P47","Soledad Acuña por Juntos por el Cambio",0.185,0.231,0.148,0.319,0.509,0.676,0.624,0.728,0.614
"P47","Leandro Santoro por el Frente de Todos",0.677,0.686,0.692,0.461,0.239,0.109,0.187,0.069,0.076
"P47","No sabe",0.138,0.083,0.16,0.22,0.252,0.215,0.189,0.203,0.31
"P48","Fernán Quirós por Juntos por el Cambio",0.191,0.282,0.203,0.42,0.619,0.757,0.703,0.794,0.66
"P48","Leandro Santoro por el Frente de Todos",0.685,0.643,0.679,0.431,0.22,0.099,0.138,0.079,0.067
"P48","No sabe",0.124,0.075,0.118,0.149,0.161,0.144,0.159,0.127,0.273
"P49","Martín Lousteau por Juntos por el Cambio",0.203,0.241,0.248,0.399,0.595,0.787,0.699,0.617,0.606
"P49","Leandro Santoro por el Frente de Todos",0.683,0.676,0.675,0.46,0.223,0.086,0.116,0.082,0.07
"P49","No sabe",0.114,0.083,0.077,0.141,0.182,0.127,0.185,0.301,0.324
"P50","María Eugenia Vidal por Juntos por el Cambio",0.201,0.229,0.18,0.394,0.526,0.651,0.645,0.681,0.665
"P50","Leandro Santoro por el Frente de Todos",0.697,0.658,0.682,0.46,0.246,0.111,0.157,0.089,0.065
"P50","No sabe",0.102,0.113,0.138,0.146,0.228,0.238,0.198,0.23,0.27
"P51","Muy buena",0.157,0.18,0.086,0.168,0.215,0.34,0.26,0.24,0.288
"P51","Buena",0.133,0.162,0.18,0.222,0.35,0.378,0.359,0.357,0.313
"P51","Ni buena ni mala",0.1,0.095,0.18,0.193,0.208,0.168,0.167,0.209,0.166
"P51","Mala",0.196,0.171,0.218,0.213,0.157,0.042,0.15,0.1,0.093
"P51","Muy mala",0.402,0.378,0.328,0.204,0.066,0.072,0.064,0.049,0.135
"P51","No sabe",0.012,0.014,0.008,0,0.004,0,0,0.045,0.005
"P52","Muy buena",0.152,0.226,0.064,0.096,0.22,0.182,0.208,0.312,0.354
"P52","Buena",0.057,0.067,0.169,0.211,0.186,0.297,0.386,0.362,0.231
"P52","Ni buena ni mala",0.127,0.125,0.145,0.176,0.255,0.351,0.233,0.234,0.23
"P52","Mala",0.183,0.133,0.194,0.366,0.161,0.066,0.089,0.058,0.069
"P52","Muy mala",0.46,0.409,0.416,0.151,0.134,0.09,0.054,0.023,0.09
"P52","No sabe",0.021,0.04,0.012,0,0.044,0.014,0.03,0.011,0.026
"P53","Muy buena",0.488,0.425,0.367,0.252,0.133,0.044,0.069,0.034,0.094
"P53","Buena",0.149,0.186,0.273,0.12,0.097,0.099,0.101,0.076,0.055
"P53","Ni buena ni mala",0.081,0.128,0.145,0.169,0.262,0.25,0.227,0.218,0.177
"P53","Mala",0.096,0.096,0.098,0.157,0.215,0.348,0.284,0.294,0.223
"P53","Muy mala",0.141,0.157,0.112,0.213,0.23,0.247,0.269,0.338,0.429
"P53","No sabe",0.045,0.008,0.005,0.089,0.063,0.012,0.05,0.04,0.022
"P54","Muy buena",0.175,0.07,0.08,0.18,0.216,0.245,0.243,0.206,0.269
