"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.544,0.612,0.696,0.633
"P05","Realizo changas o trabajos de vez en cuando",0.101,0.095,0.078,0
"P05","No tengo trabajo",0.077,0.041,0.072,0
"P05","Soy jubilado o pensionado",0.278,0.252,0.154,0.367
"P06","1",0.363,0.239,0.2,0
"P06","2",0.067,0.029,0.056,0
"P06","3",0.116,0.088,0.042,0
"P06","4",0.106,0.081,0.047,0
"P06","5",0.155,0.353,0.162,0.784
"P06","6",0.036,0.058,0.072,0
"P06","7",0.056,0.032,0.169,0
"P06","8",0.045,0.041,0.084,0.216
"P06","9",0.056,0.079,0.168,0
"P07","1",0.124,0.07,0.351,0
"P07","2",0.041,0.029,0.074,0
"P07","3",0.02,0.051,0.083,0
"P07","4",0.028,0.053,0.06,0
"P07","5",0.139,0.199,0.172,0.849
"P07","6",0.064,0.072,0.03,0
"P07","7",0.143,0.165,0.071,0
"P07","8",0.123,0.085,0.039,0
"P07","9",0.318,0.276,0.12,0.151
"P08","1",0.247,0.294,0.601,0.216
"P08","2",0.031,0.03,0.048,0
"P08","3",0.047,0.044,0.049,0
"P08","4",0.028,0.022,0.018,0
"P08","5",0.139,0.189,0.1,0.633
"P08","6",0.044,0.017,0.014,0
"P08","7",0.062,0.047,0.037,0
"P08","8",0.051,0.048,0.033,0
"P08","9",0.351,0.309,0.1,0.151
"P10","Del Frente de Todos y el peronismo",0.095,0.082,0.533,0
"P10","De Cambiemos",0.74,0.499,0.165,0.367
"P10","De los Liberales libertarios",0.141,0.305,0.167,0.316
"P10","De la Izquierda",0.002,0.009,0.063,0
"P10","No sabe",0.022,0.105,0.072,0.317
"P11","A Alberto Fernández",0.189,0.333,0.093,0
"P11","A Sergio Massa",0.303,0.667,0.185,0
"P11","A algún candidato del peronismo",0.267,0,0.096,0
"P11","A algún candidato del kirchnerismo",0.241,0,0.626,0
"P12","A Alberto Fernández",0.048,0,0.05,0
"P12","A Sergio Massa",0.144,0.386,0.105,0
"P12","A algún candidato del peronismo",0.278,0.451,0.057,0
"P12","A Cristina Fernández de Kirchner",0.53,0.163,0.788,0
"P13","A Horacio Rodriguez Larreta",0.149,0.281,0.374,0
"P13","A Mauricio Macri",0.402,0.091,0.138,0
"P13","A Patricia Bullrich",0.432,0.506,0.249,0.475
"P13","A Facundo Manes",0.01,0.073,0.197,0.525
"P13","A Gerardo Morales",0.007,0.049,0.042,0
"P14","Del Frente de Todos y el peronismo",0.056,0.055,0.514,0.216
"P14","A Juntos por el Cambio",0.78,0.565,0.169,0.151
"P14","De los Liberales libertarios",0.12,0.284,0.159,0.316
"P14","De la Izquierda",0.023,0.028,0.093,0
"P14","No sabe",0.021,0.068,0.065,0.317
"P16","A Leandro Santoro",0.764,0.469,0.688,1
"P16","A Matias Lammens",0.166,0.531,0.139,0
"P16","A Mariano Recalde",0.07,0,0.173,0
"P17","A Soledad Acuña",0.042,0.024,0.086,0
"P17","A Jorge Macri",0.357,0.161,0.193,1
"P17","A Martín Lousteau",0.151,0.407,0.37,0
"P17","A Fernan Quirós",0.196,0.243,0.22,0
"P17","A Ricardo López Murphy",0.254,0.165,0.131,0
"P18","Lo votaría",0.248,0.307,0.117,0
"P18","Puede que lo vote",0.297,0.337,0.145,0
"P18","Nunca lo votaría",0.371,0.285,0.65,0.683
