"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"A Leandro Santoro",0.613,0.617,0.61,0.49,0.586,0.64,0.733,0.532,0.624,0.628,0.629,0.57,0.496
"A Matias Lammens",0.186,0.203,0.172,0.294,0.195,0.161,0.109,0.278,0.186,0.161,0.171,0.264,0.296
"A Mariano Recalde",0.201,0.18,0.218,0.216,0.219,0.199,0.158,0.19,0.19,0.211,0.2,0.166,0.208
