"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.384,0.317,0.441,0.177,0.305,0.475,0.517,0.389,0.406,0.369,0.094,0.593,0.404
"Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.287,0.27,0.301,0.29,0.328,0.263,0.246,0.277,0.279,0.294,0.758,0.084,0.165
"Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.2,0.285,0.128,0.371,0.231,0.161,0.105,0.177,0.211,0.199,0.048,0.212,0.22
"A los candidatos de la izquierda",0.044,0.052,0.038,0.081,0.056,0.033,0.02,0.06,0.029,0.051,0.056,0.012,0.037
"No sabe",0.085,0.076,0.092,0.081,0.08,0.068,0.112,0.097,0.075,0.087,0.044,0.099,0.174
