"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Jorge Macri por Juntos por el Cambio",0.536,0.524,0.546,0.408,0.444,0.615,0.656,0.45,0.562,0.539,0.069,0.802,0.497
"Leandro Santoro por el Frente de Todos",0.317,0.313,0.32,0.347,0.376,0.263,0.268,0.342,0.308,0.317,0.857,0.07,0.25
"No sabe",0.147,0.163,0.134,0.245,0.18,0.122,0.076,0.208,0.13,0.144,0.074,0.128,0.253
