"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.518,0.548,0.725,0.536
"P05","Realizo changas o trabajos de vez en cuando",0.098,0.115,0.075,0.336
"P05","No tengo trabajo",0.074,0.1,0.058,0
"P05","Soy jubilado o pensionado",0.31,0.237,0.142,0.128
"P06","1",0.311,0.296,0.242,0
"P06","2",0.059,0.049,0.06,0
"P06","3",0.117,0.107,0.039,0.464
"P06","4",0.1,0.075,0.059,0
"P06","5",0.227,0.247,0.121,0.536
"P06","6",0.043,0.047,0.066,0
"P06","7",0.055,0.036,0.166,0
"P06","8",0.034,0.062,0.085,0
"P06","9",0.054,0.081,0.162,0
"P07","1",0.111,0.109,0.344,0
"P07","2",0.038,0.022,0.078,0
"P07","3",0.019,0.043,0.08,0
"P07","4",0.05,0.032,0.046,0
"P07","5",0.174,0.234,0.127,0.536
"P07","6",0.075,0.063,0.024,0
"P07","7",0.149,0.122,0.082,0.336
"P07","8",0.105,0.098,0.054,0.128
"P07","9",0.279,0.277,0.165,0
"P08","1",0.267,0.288,0.566,0
"P08","2",0.027,0.053,0.043,0
"P08","3",0.05,0.042,0.046,0.336
"P08","4",0.03,0.02,0.018,0
"P08","5",0.16,0.181,0.085,0.536
"P08","6",0.044,0.013,0.019,0
"P08","7",0.058,0.066,0.037,0
"P08","8",0.061,0.04,0.028,0
"P08","9",0.303,0.297,0.158,0.128
"P10","Del Frente de Todos y el peronismo",0.067,0.109,0.529,0
"P10","De Cambiemos",0.811,0.546,0.141,0
"P10","De los Liberales libertarios",0.089,0.256,0.208,0.732
"P10","De la Izquierda",0.003,0.012,0.058,0
"P10","No sabe",0.03,0.077,0.064,0.268
"P11","A Alberto Fernández",0.218,0.208,0.096,0
"P11","A Sergio Massa",0.373,0.363,0.191,0
"P11","A algún candidato del peronismo",0.234,0.201,0.1,0
"P11","A algún candidato del kirchnerismo",0.175,0.228,0.613,0
"P12","A Alberto Fernández",0.048,0.082,0.046,0
"P12","A Sergio Massa",0.31,0.203,0.094,0
"P12","A algún candidato del peronismo",0.191,0.355,0.073,0
"P12","A Cristina Fernández de Kirchner",0.451,0.36,0.787,0
"P13","A Horacio Rodriguez Larreta",0.261,0.138,0.034,0
"P13","A Mauricio Macri",0.319,0.282,0.339,0
"P13","A Patricia Bullrich",0.36,0.539,0.483,0
"P13","A Facundo Manes",0.038,0.034,0.13,0
"P13","A Gerardo Morales",0.022,0.007,0.014,0
"P14","Del Frente de Todos y el peronismo",0.034,0.093,0.499,0
"P14","A Juntos por el Cambio",0.852,0.619,0.14,0.128
"P14","De los Liberales libertarios",0.082,0.196,0.202,0.604
"P14","De la Izquierda",0.017,0.019,0.097,0
"P14","No sabe",0.015,0.073,0.062,0.268
"P16","A Leandro Santoro",0.458,0.682,0.705,0
"P16","A Matias Lammens",0.476,0.28,0.124,0
"P16","A Mariano Recalde",0.066,0.038,0.171,0
"P17","A Soledad Acuña",0.043,0.063,0.044,0
"P17","A Jorge Macri",0.326,0.276,0.245,0
"P17","A Martín Lousteau",0.244,0.2,0.152,0
"P17","A Fernan Quirós",0.225,0.18,0.143,0
"P17","A Ricardo López Murphy",0.162,0.281,0.416,1
"P18","Lo votaría",0.343,0.212,0.071,0.336
"P18","Puede que lo vote",0.347,0.331,0.111,0
"P18","Nunca lo votaría",0.227,0.332,0.747,0.396
"P18","No sabe",0.083,0.125,0.071,0.268
"P19","Lo votaría",0.063,0.097,0.432,0
"P19","Puede que lo vote",0.105,0.095,0.129,0
"P19","Nunca lo votaría",0.724,0.662,0.405,0.732
"P19","No sabe",0.108,0.146,0.034,0.268
"P20","Lo votaría",0.163,0.053,0.067,0.268
"P20","Puede que lo vote",0.384,0.34,0.089,0.128
"P20","Nunca lo votaría",0.326,0.429,0.771,0.336
"P20","No sabe",0.127,0.178,0.073,0.268
"P21","Lo votaría",0.041,0.045,0.179,0
"P21","Puede que lo vote",0.081,0.104,0.269,0
"P21","Nunca lo votaría",0.782,0.73,0.474,0.732
"P21","No sabe",0.096,0.121,0.078,0.268
"P22","Lo votaría",0.408,0.245,0.09,0
"P22","Puede que lo vote",0.357,0.365,0.159,0
"P22","Nunca lo votaría",0.153,0.287,0.67,0.732
"P22","No sabe",0.082,0.103,0.081,0.268
"P23","Lo votaría",0.485,0.351,0.091,0.128
"P23","Puede que lo vote",0.305,0.318,0.134,0
"P23","Nunca lo votaría",0.153,0.26,0.729,0.604
"P23","No sabe",0.057,0.071,0.046,0.268
"P24","Lo votaría",0.448,0.18,0.055,0
"P24","Puede que lo vote",0.348,0.349,0.072,0.464
"P24","Nunca lo votaría",0.177,0.387,0.844,0.268
"P24","No sabe",0.027,0.084,0.029,0.268
"P25","Lo votaría",0.372,0.346,0.169,0.128
"P25","Puede que lo vote",0.344,0.286,0.114,0
"P25","Nunca lo votaría",0.225,0.295,0.681,0.604
"P25","No sabe",0.059,0.073,0.036,0.268
"P26","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.275,0.256,0.071,0
"P26","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.214,0.277,0.13,0.464
"P26","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.073,0.02,0.003,0
"P26","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.157,0.087,0.014,0
"P26","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.191,0.11,0.019,0
"P26","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.021,0.083,0.414,0
"P26","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.025,0.034,0.152,0
"P26","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.043,0.123,0.133,0.536
"P26","A los candidatos de la izquierda",0.001,0.01,0.064,0
"P26","No sabe",0,0,0,0
"P27","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.281,0.236,0.069,0.336
"P27","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.231,0.323,0.135,0.128
"P27","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.057,0.017,0.006,0
"P27","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.146,0.066,0.014,0
"P27","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.193,0.124,0.012,0
"P27","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.033,0.065,0.392,0
"P27","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.017,0.04,0.143,0
"P27","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertario",0.041,0.116,0.134,0.536
"P27","A los candidatos de la izquierda",0.001,0.013,0.095,0
"P27","No sabe",0,0,0,0
"P28","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.343,0.299,0.11,0.128
"P28","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.135,0.03,0.009,0
"P28","A Martín Lousteau como Jefe de Gobierno",0.252,0.197,0.049,0.336
"P28","A Ricardo López Murphy como Jefe de Gobierno",0.159,0.198,0.07,0
"P28","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.034,0.096,0.449,0
"P28","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.009,0.033,0.085,0
"P28","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.044,0.122,0.124,0.268
"P28","A los candidatos de izquierda",0.004,0.014,0.074,0.268
"P28","No sabe",0.02,0.011,0.03,0
"P29","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.338,0.314,0.088,0
"P29","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.183,0.053,0.027,0
"P29","A Martín Lousteau como Jefe de Gobierno",0.203,0.218,0.055,0
"P29","A Ricardo López Murphy como Jefe de Gobierno",0.124,0.123,0.145,0.128
"P29","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.017,0.065,0.357,0
"P29","Alberto Fernández presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.073,0.076,0.084,0.336
"P29","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertario",0.037,0.116,0.137,0.268
"P29","A los candidatos de izquierda",0.009,0.019,0.066,0.268
"P29","No sabe",0.016,0.016,0.041,0
"P30","Horacio Rodríguez Larreta presidente - Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.242,0.063,0.021,0.336
"P30","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.398,0.418,0.161,0.128
"P30","A Martín Lousteau como Jefe de Gobierno",0.214,0.174,0.052,0
"P30","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.043,0.095,0.422,0
"P30","Sergio Massa presidente – Matias Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.01,0.039,0.107,0
"P30","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.043,0.162,0.123,0
"P30","A los candidatos de la izquierda",0.017,0.021,0.072,0
"P30","No sabe",0.033,0.028,0.042,0.536
"P31","Horacio Rodríguez Larreta presidente - Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.257,0.047,0.01,0
"P31","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.441,0.458,0.171,0.128
"P31","A Martín Lousteau como Jefe de Gobierno",0.183,0.178,0.035,0
"P31","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.031,0.072,0.421,0
"P31","Alberto Fernández presidente – Matias Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.011,0.044,0.116,0
"P31","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.039,0.148,0.121,0.268
"P31","A los candidatos de la izquierda",0.01,0.015,0.088,0
"P31","No sabe",0.028,0.038,0.038,0.604
"P32","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Mauricio Macri y la UCR",0.815,0.565,0.167,0.464
"P32","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.04,0.119,0.544,0
"P32","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.057,0.172,0.165,0.268
"P32","A los candidatos de la izquierda",0.017,0.008,0.075,0
"P32","No sabe",0.071,0.136,0.049,0.268
"P33","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio con el apoyo de Horacio Rodríguez Larreta, Mauricio Macri y la UCR",0.797,0.574,0.161,0.464
"P33","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.044,0.086,0.527,0
"P33","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.073,0.17,0.178,0.268
"P33","A los candidatos de la izquierda",0.012,0.035,0.08,0
"P33","No sabe",0.074,0.135,0.054,0.268
"P34","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio con el apoyo de Patricia Bullrich, Mauricio Macri y la UCR",0.786,0.427,0.056,0.464
"P34","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.039,0.104,0.54,0
"P34","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.098,0.269,0.242,0.536
"P34","A los candidatos de la izquierda",0.005,0.019,0.071,0
"P34","No sabe",0.072,0.181,0.091,0
