"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.569,0.528,0.657,0.689,0.708,0.346
"P05","Realizo changas o trabajos de vez en cuando",0.09,0.113,0.097,0.061,0.07,0.21
"P05","No tengo trabajo",0.075,0.068,0.052,0.064,0.066,0.264
"P05","Soy jubilado o pensionado",0.266,0.291,0.194,0.186,0.156,0.18
"P06","1",0.312,0.35,0.393,0.197,0.131,0.381
"P06","2",0.08,0.071,0.033,0.025,0.041,0.22
"P06","3",0.132,0.11,0.049,0.065,0.025,0.105
"P06","4",0.113,0.083,0.065,0.076,0.042,0.044
"P06","5",0.174,0.184,0.223,0.204,0.157,0.158
"P06","6",0.035,0.057,0.049,0.092,0.067,0.024
"P06","7",0.041,0.045,0.051,0.138,0.23,0
"P06","8",0.048,0.044,0.048,0.06,0.099,0.024
"P06","9",0.065,0.056,0.089,0.143,0.208,0.044
"P07","1",0.082,0.1,0.173,0.217,0.465,0.255
"P07","2",0.041,0.033,0.032,0.036,0.105,0
"P07","3",0.014,0.026,0.024,0.099,0.111,0
"P07","4",0.029,0.021,0.038,0.096,0.058,0.22
"P07","5",0.122,0.201,0.264,0.245,0.08,0.292
"P07","6",0.063,0.059,0.062,0.06,0.02,0
"P07","7",0.159,0.176,0.08,0.114,0.053,0
"P07","8",0.17,0.111,0.043,0.041,0.005,0.041
"P07","9",0.32,0.273,0.284,0.092,0.103,0.192
"P08","1",0.228,0.25,0.319,0.479,0.733,0.5
"P08","2",0.045,0.019,0.022,0.052,0.052,0
"P08","3",0.051,0.034,0.044,0.08,0.048,0
"P08","4",0.015,0.038,0.025,0.06,0.009,0.044
"P08","5",0.153,0.188,0.18,0.077,0.05,0.07
"P08","6",0.05,0.042,0.016,0,0.009,0
"P08","7",0.067,0.065,0.07,0.038,0.009,0.044
"P08","8",0.064,0.063,0.033,0.027,0.017,0.017
"P08","9",0.327,0.301,0.291,0.187,0.073,0.325
"P10","Del Frente de Todos y el peronismo",0.048,0.066,0.136,0.471,0.736,0.044
"P10","De Cambiemos",0.726,0.621,0.519,0.275,0.071,0.47
"P10","De los Liberales libertarios",0.19,0.243,0.255,0.141,0.058,0.301
"P10","De la Izquierda",0.004,0.009,0.018,0.017,0.087,0.044
"P10","No sabe",0.032,0.061,0.072,0.096,0.048,0.141
"P11","A Alberto Fernández",0.435,0.156,0.248,0.169,0.066,0
"P11","A Sergio Massa",0.306,0.315,0.372,0.322,0.17,0
"P11","A algún candidato del peronismo",0.183,0.312,0.064,0.161,0.099,1
"P11","A algún candidato del kirchnerismo",0.076,0.217,0.316,0.348,0.665,0
"P12","A Alberto Fernández",0.191,0,0.186,0.078,0.022,0
"P12","A Sergio Massa",0.137,0.385,0.175,0.22,0.074,1
"P12","A algún candidato del peronismo",0.361,0.281,0.087,0.161,0.063,0
"P12","A Cristina Fernández de Kirchner",0.311,0.334,0.552,0.541,0.841,0
"P13","A Horacio Rodriguez Larreta",0.111,0.243,0.343,0.371,0.087,0.277
"P13","A Mauricio Macri",0.406,0.283,0.21,0.264,0.163,0.096
"P13","A Patricia Bullrich",0.46,0.408,0.359,0.173,0.481,0.327
"P13","A Facundo Manes",0.015,0.041,0.061,0.178,0.269,0.146
"P13","A Gerardo Morales",0.008,0.025,0.027,0.014,0,0.154
"P14","Del Frente de Todos y el peronismo",0.042,0.05,0.126,0.372,0.684,0.024
"P14","A Juntos por el Cambio",0.744,0.678,0.548,0.344,0.074,0.354
