"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"Tengo trabajo estable",0.554,0.641,0.482,0.502,0.724,0.629,0.243,0.416,0.465,0.672,0.639,0.569,0.65
"Realizo changas o trabajos de vez en cuando",0.151,0.135,0.165,0.268,0.152,0.111,0.041,0.282,0.201,0.067,0.127,0.102,0.138
"No tengo trabajo",0.12,0.088,0.146,0.218,0.103,0.116,0.026,0.177,0.17,0.06,0.095,0.076,0.075
"Soy jubilado o pensionado",0.175,0.136,0.207,0.012,0.021,0.144,0.69,0.125,0.164,0.201,0.139,0.253,0.137
