"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.454,0.601,0.616,0.713,0.716,0.437
"P05","Realizo changas o trabajos de vez en cuando",0.114,0.076,0.1,0.073,0.067,0.18
"P05","No tengo trabajo",0.104,0.07,0.049,0.056,0.061,0.112
"P05","Soy jubilado o pensionado",0.328,0.253,0.235,0.158,0.156,0.271
"P06","1",0.382,0.336,0.324,0.254,0.14,0.376
"P06","2",0.078,0.054,0.04,0.072,0.04,0.151
"P06","3",0.074,0.151,0.097,0.084,0.017,0.074
"P06","4",0.085,0.094,0.085,0.083,0.059,0.026
"P06","5",0.164,0.209,0.25,0.162,0.137,0.12
"P06","6",0.033,0.061,0.036,0.062,0.075,0.03
"P06","7",0.062,0.04,0.034,0.134,0.217,0.013
"P06","8",0.063,0.028,0.048,0.024,0.115,0.019
"P06","9",0.059,0.027,0.086,0.125,0.2,0.191
"P07","1",0.166,0.067,0.097,0.217,0.429,0.243
"P07","2",0.023,0.027,0.042,0.036,0.111,0.025
"P07","3",0.023,0.025,0.026,0.035,0.113,0.011
"P07","4",0.038,0.026,0.038,0.033,0.063,0.105
"P07","5",0.125,0.163,0.243,0.171,0.119,0.118
"P07","6",0.046,0.071,0.067,0.049,0.026,0.025
"P07","7",0.117,0.201,0.117,0.168,0.036,0.063
"P07","8",0.124,0.137,0.096,0.061,0.022,0.041
"P07","9",0.338,0.283,0.274,0.23,0.081,0.369
"P08","1",0.261,0.23,0.253,0.413,0.747,0.281
"P08","2",0.025,0.038,0.036,0.033,0.053,0.011
"P08","3",0.029,0.058,0.054,0.039,0.052,0.023
"P08","4",0.025,0.027,0.029,0.04,0.012,0.009
"P08","5",0.138,0.189,0.176,0.112,0.055,0.105
"P08","6",0.046,0.047,0.037,0.006,0.011,0.011
"P08","7",0.05,0.067,0.066,0.073,0.01,0.073
"P08","8",0.06,0.062,0.054,0.046,0.013,0
"P08","9",0.366,0.282,0.295,0.238,0.047,0.487
"P10","Del Frente de Todos y el peronismo",0.05,0.04,0.102,0.311,0.738,0.086
"P10","De Cambiemos",0.806,0.773,0.56,0.256,0.067,0.351
"P10","De los Liberales libertarios",0.118,0.148,0.27,0.294,0.068,0.347
"P10","De la Izquierda",0,0.005,0.014,0.046,0.074,0.014
"P10","No sabe",0.026,0.034,0.054,0.093,0.053,0.202
"P11","A Alberto Fernández",0.681,0,0.206,0.177,0.07,0.555
"P11","A Sergio Massa",0.238,0.545,0.406,0.296,0.176,0
"P11","A algún candidato del peronismo",0.081,0.455,0.158,0.173,0.093,0.178
"P11","A algún candidato del kirchnerismo",0,0,0.23,0.354,0.661,0.267
"P12","A Alberto Fernández",0.351,0,0.105,0.111,0.02,0.284
"P12","A Sergio Massa",0.185,0.2,0.355,0.146,0.084,0.178
