"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Fernandez","Macri","Lavagna"
"1",0.287,0.274,0.298,0.277,0.279,0.279,0.323,0.38,0.326,0.229,0.159,0.361,0.242
"2",0.068,0.071,0.064,0.083,0.072,0.058,0.054,0.088,0.064,0.064,0.049,0.08,0.04
"3",0.064,0.068,0.06,0.057,0.065,0.073,0.058,0.058,0.049,0.076,0.021,0.094,0.08
"4",0.074,0.073,0.074,0.07,0.061,0.078,0.095,0.036,0.075,0.085,0.04,0.104,0.084
"5",0.179,0.201,0.161,0.154,0.184,0.198,0.178,0.167,0.172,0.188,0.157,0.183,0.339
"6",0.053,0.059,0.049,0.041,0.06,0.059,0.05,0.019,0.045,0.071,0.08,0.037,0.097
"7",0.087,0.092,0.084,0.078,0.097,0.096,0.072,0.04,0.068,0.117,0.178,0.041,0.057
"8",0.055,0.053,0.056,0.059,0.052,0.054,0.055,0.059,0.048,0.058,0.103,0.032,0.018
"9",0.133,0.109,0.154,0.181,0.13,0.105,0.115,0.153,0.153,0.112,0.213,0.068,0.043
