"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Tengo trabajo estable",0.5,0.724,0.712,0.558
"P05","Realizo changas o trabajos de vez en cuando",0.111,0.075,0.069,0.166
"P05","No tengo trabajo",0.077,0.029,0.083,0.046
"P05","Soy jubilado o pensionado",0.312,0.172,0.136,0.23
"P06","1",0.386,0.251,0.157,0.217
"P06","2",0.061,0.031,0.062,0.138
"P06","3",0.124,0.082,0.019,0.052
"P06","4",0.083,0.103,0.055,0.014
"P06","5",0.192,0.227,0.142,0.244
"P06","6",0.041,0.057,0.069,0.03
"P06","7",0.042,0.08,0.193,0.046
"P06","8",0.029,0.053,0.11,0.066
"P06","9",0.042,0.116,0.193,0.193
"P07","1",0.105,0.133,0.413,0.182
"P07","2",0.036,0.032,0.086,0.084
"P07","3",0.027,0.035,0.09,0.024
"P07","4",0.032,0.039,0.07,0
"P07","5",0.152,0.2,0.142,0.278
"P07","6",0.055,0.084,0.023,0.027
"P07","7",0.156,0.129,0.048,0.136
"P07","8",0.129,0.094,0.02,0.038
"P07","9",0.308,0.254,0.108,0.231
"P08","1",0.23,0.366,0.672,0.303
"P08","2",0.021,0.062,0.047,0
"P08","3",0.05,0.044,0.047,0
"P08","4",0.03,0.018,0.017,0
"P08","5",0.164,0.137,0.073,0.275
"P08","6",0.05,0.033,0.006,0.014
"P08","7",0.066,0.072,0.012,0.065
"P08","8",0.061,0.044,0.009,0.126
"P08","9",0.328,0.224,0.117,0.217
"P10","Del Frente de Todos y el peronismo",0.049,0.207,0.644,0.232
"P10","De Cambiemos",0.764,0.424,0.096,0.217
"P10","De los Liberales libertarios",0.145,0.285,0.123,0.289
"P10","De la Izquierda",0.004,0.003,0.082,0.01
"P10","No sabe",0.038,0.081,0.055,0.252
"P11","A Alberto Fernández",0.238,0.204,0.09,0.046
"P11","A Sergio Massa",0.26,0.336,0.186,0.161
"P11","A algún candidato del peronismo",0.302,0.109,0.092,0.394
"P11","A algún candidato del kirchnerismo",0.2,0.351,0.632,0.399
"P12","A Alberto Fernández",0.176,0.135,0.025,0.046
"P12","A Sergio Massa",0.237,0.154,0.101,0
"P12","A algún candidato del peronismo",0.297,0.167,0.055,0.444
"P12","A Cristina Fernández de Kirchner",0.29,0.544,0.819,0.51
"P13","A Horacio Rodriguez Larreta",0.153,0.316,0.286,0.288
"P13","A Mauricio Macri",0.37,0.232,0.091,0.212
"P13","A Patricia Bullrich",0.446,0.368,0.249,0.442
"P13","A Facundo Manes",0.017,0.069,0.31,0.058
"P13","A Gerardo Morales",0.014,0.015,0.064,0
"P14","Del Frente de Todos y el peronismo",0.037,0.164,0.605,0.163
"P14","A Juntos por el Cambio",0.807,0.49,0.072,0.227
"P14","De los Liberales libertarios",0.125,0.253,0.127,0.397
"P14","De la Izquierda",0.007,0.028,0.132,0.027
"P14","No sabe",0.024,0.065,0.064,0.186
"P16","A Leandro Santoro",0.661,0.747,0.678,0.911
"P16","A Matias Lammens",0.323,0.154,0.135,0
"P16","A Mariano Recalde",0.016,0.099,0.187,0.089
"P17","A Soledad Acuña",0.042,0.076,0,0.06
"P17","A Jorge Macri",0.404,0.052,0.03,0.288
"P17","A Martín Lousteau",0.167,0.329,0.419,0.367
"P17","A Fernan Quirós",0.19,0.214,0.372,0.236
"P17","A Ricardo López Murphy",0.197,0.329,0.179,0.049
"P18","Lo votaría",0.272,0.229,0.077,0.204
"P18","Puede que lo vote",0.337,0.277,0.091,0.116
"P18","Nunca lo votaría",0.308,0.405,0.754,0.52
"P18","No sabe",0.083,0.089,0.078,0.16
"P19","Lo votaría",0.055,0.158,0.527,0.207
"P19","Puede que lo vote",0.081,0.131,0.151,0.175
"P19","Nunca lo votaría",0.789,0.615,0.265,0.352
"P19","No sabe",0.075,0.096,0.057,0.266
"P20","Lo votaría",0.137,0.064,0.067,0.191
"P20","Puede que lo vote",0.384,0.259,0.047,0.161
"P20","Nunca lo votaría",0.374,0.551,0.799,0.373
"P20","No sabe",0.105,0.126,0.087,0.275
"P21","Lo votaría",0.039,0.063,0.223,0.056
"P21","Puede que lo vote",0.082,0.123,0.331,0.179
"P21","Nunca lo votaría",0.797,0.676,0.38,0.589
"P21","No sabe",0.082,0.138,0.066,0.176
"P22","Lo votaría",0.352,0.229,0.085,0.241
"P22","Puede que lo vote",0.37,0.291,0.118,0.091
"P22","Nunca lo votaría",0.206,0.367,0.72,0.494
"P22","No sabe",0.072,0.113,0.077,0.174
"P23","Lo votaría",0.576,0.09,0.028,0.07
"P23","Puede que lo vote",0.316,0.385,0.031,0.18
"P23","Nunca lo votaría",0.071,0.419,0.918,0.485
"P23","No sabe",0.037,0.106,0.023,0.265
"P24","Lo votaría",0.416,0.142,0.025,0.178
"P24","Puede que lo vote",0.348,0.274,0.036,0.149
"P24","Nunca lo votaría",0.207,0.525,0.91,0.579
"P24","No sabe",0.029,0.059,0.029,0.094
"P25","Lo votaría",0.415,0.298,0.079,0.228
"P25","Puede que lo vote",0.361,0.235,0.065,0.221
"P25","Nunca lo votaría",0.181,0.388,0.83,0.295
"P25","No sabe",0.043,0.079,0.026,0.256
"P26","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.379,0.053,0.003,0.162
"P26","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.257,0.266,0.05,0.027
"P26","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.053,0.028,0.008,0
"P26","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.114,0.092,0.026,0.084
"P26","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.106,0.183,0.039,0.093
"P26","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.027,0.108,0.515,0.32
"P26","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.018,0.077,0.168,0.103
