"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.596,0.686,0.694,0.562,0.607,0.534
"P05","Realizo changas o trabajos de vez en cuando",0.103,0.037,0.076,0.072,0.107,0.151
"P05","No tengo trabajo",0.133,0.064,0.094,0.104,0.055,0
"P05","Soy jubilado o pensionado",0.168,0.213,0.136,0.262,0.231,0.315
"P06","1",0.154,0.084,0.24,0.275,0.338,0.437
"P06","2",0.044,0.027,0.077,0.077,0.06,0.044
"P06","3",0.024,0.026,0.035,0.082,0.109,0.029
"P06","4",0.108,0.033,0.017,0.077,0.101,0.012
"P06","5",0.295,0.128,0.133,0.182,0.189,0.288
"P06","6",0.044,0.082,0.088,0.058,0.04,0.072
"P06","7",0.091,0.266,0.177,0.088,0.05,0.067
"P06","8",0.109,0.134,0.074,0.054,0.038,0.051
"P06","9",0.131,0.22,0.159,0.107,0.075,0
"P07","1",0.581,0.498,0.36,0.199,0.079,0.365
"P07","2",0.13,0.095,0.096,0.059,0.029,0
"P07","3",0.052,0.139,0.099,0.059,0.016,0.062
"P07","4",0.042,0.062,0.091,0.048,0.029,0.069
"P07","5",0.088,0.078,0.154,0.226,0.176,0.191
"P07","6",0,0.024,0.028,0.039,0.066,0.079
"P07","7",0.005,0.048,0.061,0.102,0.158,0.07
"P07","8",0.031,0.015,0.015,0.085,0.118,0.055
"P07","9",0.071,0.041,0.096,0.183,0.329,0.109
"P08","1",0.633,0.803,0.603,0.418,0.244,0.387
"P08","2",0.007,0.049,0.078,0.017,0.034,0.072
"P08","3",0.013,0.075,0.038,0.038,0.048,0.038
"P08","4",0.016,0.002,0.019,0.037,0.024,0.063
"P08","5",0.113,0.034,0.101,0.107,0.168,0.118
"P08","6",0,0.01,0.005,0.026,0.039,0.038
"P08","7",0,0.005,0.02,0.048,0.07,0.068
"P08","8",0.051,0.003,0.008,0.056,0.057,0.012
"P08","9",0.167,0.019,0.128,0.253,0.316,0.204
"P10","Del Frente de Todos y el peronismo",0.886,0.91,0.636,0.151,0.031,0.157
"P10","De Cambiemos",0.065,0.036,0.164,0.445,0.661,0.611
"P10","De los Liberales libertarios",0.034,0.009,0.1,0.205,0.236,0.091
"P10","De la Izquierda",0.01,0.018,0.046,0.111,0.017,0
"P10","No sabe",0.005,0.027,0.054,0.088,0.055,0.141
"P11","A Alberto Fernández",0.242,0.08,0.084,0.123,0.136,0.229
"P11","A Sergio Massa",0.207,0.18,0.26,0.213,0.321,0.405
"P11","A algún candidato del peronismo",0.11,0.095,0.079,0.138,0.481,0
"P11","A algún candidato del kirchnerismo",0.441,0.645,0.577,0.526,0.062,0.366
"P12","A Alberto Fernández",0.118,0.028,0.042,0.021,0.049,0.229
"P12","A Sergio Massa",0.071,0.06,0.202,0.221,0.172,0.405
"P12","A algún candidato del peronismo",0.11,0.045,0.056,0.106,0.717,0
"P12","A Cristina Fernández de Kirchner",0.701,0.867,0.7,0.652,0.062,0.366
"P13","A Horacio Rodriguez Larreta",0,0.374,0.411,0.28,0.174,0.332
"P13","A Mauricio Macri",0.492,0.179,0.103,0.309,0.331,0.295
"P13","A Patricia Bullrich",0.091,0.179,0.087,0.347,0.451,0.278
"P13","A Facundo Manes",0.417,0.268,0.383,0.058,0.025,0.027
"P13","A Gerardo Morales",0,0,0.016,0.006,0.019,0.068
"P14","Del Frente de Todos y el peronismo",0.753,0.871,0.573,0.151,0.014,0.188
"P14","A Juntos por el Cambio",0.092,0.027,0.147,0.505,0.705,0.413
"P14","De los Liberales libertarios",0.055,0.019,0.125,0.163,0.212,0.123
"P14","De la Izquierda",0.1,0.07,0.119,0.135,0.017,0.02
"P14","No sabe",0,0.013,0.036,0.046,0.052,0.256
"P16","A Leandro Santoro",0.682,0.748,0.618,0.739,0.265,0.894
"P16","A Matias Lammens",0.118,0.08,0.259,0.125,0.586,0
"P16","A Mariano Recalde",0.2,0.172,0.123,0.136,0.149,0.106
"P17","A Soledad Acuña",0,0.221,0.018,0.047,0.047,0.038
"P17","A Jorge Macri",0.151,0,0.09,0.313,0.32,0.226
"P17","A Martín Lousteau",0.664,0.251,0.386,0.304,0.193,0.302
"P17","A Fernan Quirós",0,0.185,0.241,0.203,0.209,0.159
"P17","A Ricardo López Murphy",0.185,0.343,0.265,0.133,0.231,0.275
"P18","Lo votaría",0.228,0.066,0.077,0.234,0.237,0.369
"P18","Puede que lo vote",0.056,0.085,0.128,0.286,0.304,0.16
"P18","Nunca lo votaría",0.677,0.742,0.738,0.413,0.371,0.266
"P18","No sabe",0.039,0.107,0.057,0.067,0.088,0.205
"P19","Lo votaría",0.694,0.748,0.52,0.131,0.033,0.156
"P19","Puede que lo vote",0.121,0.105,0.229,0.18,0.076,0.105
"P19","Nunca lo votaría",0.166,0.096,0.176,0.596,0.811,0.444
"P19","No sabe",0.019,0.051,0.075,0.093,0.08,0.295
"P20","Lo votaría",0.149,0.067,0.08,0.074,0.118,0.057
"P20","Puede que lo vote",0.033,0.042,0.073,0.281,0.341,0.108
"P20","Nunca lo votaría",0.753,0.826,0.727,0.493,0.434,0.578
"P20","No sabe",0.065,0.065,0.12,0.152,0.107,0.257
"P21","Lo votaría",0.443,0.288,0.217,0.039,0.022,0
"P21","Puede que lo vote",0.315,0.443,0.336,0.169,0.057,0.072
"P21","Nunca lo votaría",0.216,0.204,0.335,0.665,0.837,0.655
"P21","No sabe",0.026,0.065,0.112,0.127,0.084,0.273
"P22","Lo votaría",0.123,0.09,0.081,0.293,0.308,0.079
"P22","Puede que lo vote",0.031,0.113,0.227,0.267,0.332,0.307
"P22","Nunca lo votaría",0.75,0.738,0.576,0.353,0.279,0.494
"P22","No sabe",0.096,0.059,0.116,0.087,0.081,0.12
"P23","Lo votaría",0.109,0.024,0.048,0.317,0.409,0.166
"P23","Puede que lo vote",0.015,0.021,0.069,0.221,0.332,0.277
"P23","Nunca lo votaría",0.859,0.939,0.843,0.389,0.196,0.443
"P23","No sabe",0.017,0.016,0.04,0.073,0.063,0.114
"P24","Lo votaría",0.118,0.021,0.082,0.245,0.308,0.252
"P24","Puede que lo vote",0.01,0.009,0.043,0.27,0.316,0.261
"P24","Nunca lo votaría",0.845,0.961,0.836,0.456,0.329,0.436
"P24","No sabe",0.027,0.009,0.039,0.029,0.047,0.051
"P25","Lo votaría",0.139,0.009,0.091,0.208,0.41,0.214
"P25","Puede que lo vote",0.01,0.029,0.064,0.264,0.328,0.207
"P25","Nunca lo votaría",0.804,0.95,0.808,0.453,0.207,0.438
"P25","No sabe",0.047,0.012,0.037,0.075,0.055,0.141
"P26","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.049,0.006,0.046,0.168,0.269,0.059
"P26","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.005,0.009,0.019,0.157,0.291,0.217
"P26","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.005,0.01,0.023,0.052,0.037,0.042
"P26","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.01,0.019,0.006,0.087,0.116,0.017
"P26","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0,0.016,0.072,0.165,0.115,0.204
"P26","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.584,0.693,0.528,0.098,0.012,0.223
"P26","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.286,0.228,0.197,0.072,0.007,0.115
"P26","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.061,0.004,0.069,0.069,0.139,0.103
"P26","A los candidatos de la izquierda",0,0.015,0.04,0.132,0.014,0.02
"P26","No sabe",0,0,0,0,0,0
"P27","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.037,0.013,0.011,0.14,0.278,0.106
"P27","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.022,0.005,0.065,0.186,0.305,0.162
"P27","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0,0.005,0.02,0.046,0.03,0.059
"P27","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.015,0,0.018,0.122,0.098,0
"P27","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.005,0.008,0.08,0.158,0.111,0.259
"P27","Alberto Fernández presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Sergio Massa",0.609,0.707,0.473,0.064,0.011,0.244
