"var","categoria","Muy buena","Buena","Ni buena ni mala","Mala","Muy mala","No sabe"
"P05","Tengo trabajo estable",0.666,0.697,0.563,0.558,0.673,0.338
"P05","Realizo changas o trabajos de vez en cuando",0.06,0.038,0.084,0.101,0.117,0.22
"P05","No tengo trabajo",0.07,0.044,0.058,0.075,0.074,0.099
"P05","Soy jubilado o pensionado",0.204,0.221,0.295,0.266,0.136,0.343
"P06","1",0.161,0.201,0.307,0.353,0.326,0.297
"P06","2",0.036,0.014,0.048,0.056,0.089,0.133
"P06","3",0.014,0.036,0.106,0.12,0.096,0.095
"P06","4",0.06,0.035,0.074,0.096,0.102,0.028
"P06","5",0.176,0.175,0.218,0.188,0.144,0.287
"P06","6",0.068,0.086,0.042,0.044,0.047,0.016
"P06","7",0.158,0.225,0.067,0.072,0.056,0.036
"P06","8",0.113,0.066,0.074,0.04,0.035,0.011
"P06","9",0.214,0.162,0.064,0.031,0.105,0.097
"P07","1",0.495,0.288,0.098,0.106,0.118,0.247
"P07","2",0.106,0.089,0.039,0.026,0.032,0.011
"P07","3",0.086,0.121,0.041,0.025,0.022,0.006
"P07","4",0.054,0.049,0.043,0.036,0.038,0.104
"P07","5",0.1,0.141,0.238,0.177,0.143,0.26
"P07","6",0.01,0.043,0.069,0.087,0.047,0.016
"P07","7",0.036,0.102,0.144,0.162,0.116,0.144
"P07","8",0.013,0.056,0.101,0.123,0.107,0.083
"P07","9",0.1,0.111,0.227,0.258,0.377,0.129
"P08","1",0.675,0.619,0.26,0.296,0.29,0.368
"P08","2",0.043,0.036,0.03,0.039,0.039,0.026
"P08","3",0.057,0.039,0.052,0.036,0.046,0.043
"P08","4",0.013,0.038,0.03,0.027,0.02,0
"P08","5",0.071,0.081,0.14,0.154,0.16,0.243
"P08","6",0.01,0.036,0.024,0.046,0.04,0.016
"P08","7",0.024,0.037,0.055,0.067,0.054,0.057
"P08","8",0.015,0.011,0.076,0.071,0.037,0
"P08","9",0.092,0.103,0.333,0.264,0.314,0.247
"P10","Del Frente de Todos y el peronismo",0.805,0.504,0.089,0.049,0.103,0.112
"P10","De Cambiemos",0.105,0.283,0.614,0.632,0.561,0.544
"P10","De los Liberales libertarios",0.028,0.13,0.186,0.233,0.247,0.174
"P10","De la Izquierda",0.014,0.043,0.015,0.044,0.044,0.006
"P10","No sabe",0.048,0.04,0.096,0.042,0.045,0.164
"P11","A Alberto Fernández",0.097,0.124,0.159,0.134,0.174,0.142
"P11","A Sergio Massa",0.224,0.155,0.298,0.139,0.227,0.416
"P11","A algún candidato del peronismo",0.087,0.09,0.321,0.311,0.15,0.289
"P11","A algún candidato del kirchnerismo",0.592,0.631,0.222,0.416,0.449,0.153
"P12","A Alberto Fernández",0.044,0.069,0.049,0,0.057,0.142
"P12","A Sergio Massa",0.089,0.137,0.202,0.139,0.13,0.56
"P12","A algún candidato del peronismo",0.049,0.098,0.135,0.311,0.315,0.145
"P12","A Cristina Fernández de Kirchner",0.818,0.696,0.614,0.55,0.498,0.153
"P13","A Horacio Rodriguez Larreta",0.25,0.215,0.296,0.187,0.133,0.173
"P13","A Mauricio Macri",0.238,0.279,0.247,0.309,0.4,0.306
"P13","A Patricia Bullrich",0.223,0.336,0.41,0.45,0.434,0.393
"P13","A Facundo Manes",0.289,0.094,0.033,0.047,0.019,0.061
"P13","A Gerardo Morales",0,0.076,0.014,0.007,0.014,0.067
"P14","Del Frente de Todos y el peronismo",0.749,0.443,0.069,0.055,0.092,0.016
"P14","A Juntos por el Cambio",0.094,0.282,0.634,0.671,0.616,0.566
"P14","De los Liberales libertarios",0.047,0.124,0.205,0.191,0.208,0.187
"P14","De la Izquierda",0.082,0.104,0.033,0.043,0.037,0.017
"P14","No sabe",0.028,0.047,0.059,0.04,0.047,0.214
"P16","A Leandro Santoro",0.771,0.572,0.133,0.573,0.756,1
"P16","A Matias Lammens",0.091,0.177,0.617,0.196,0.194,0
"P16","A Mariano Recalde",0.138,0.251,0.25,0.231,0.05,0
"P17","A Soledad Acuña",0.044,0.024,0.076,0.026,0.053,0.047
"P17","A Jorge Macri",0.411,0.264,0.301,0.317,0.295,0.288
"P17","A Martín Lousteau",0.292,0.254,0.265,0.232,0.158,0.235
"P17","A Fernan Quirós",0.09,0.168,0.223,0.215,0.2,0.243
"P17","A Ricardo López Murphy",0.163,0.29,0.135,0.21,0.294,0.187
"P18","Lo votaría",0.094,0.173,0.242,0.299,0.174,0.238
"P18","Puede que lo vote",0.083,0.158,0.395,0.322,0.225,0.211
"P18","Nunca lo votaría",0.755,0.624,0.215,0.304,0.539,0.369
"P18","No sabe",0.068,0.045,0.148,0.075,0.062,0.182
"P19","Lo votaría",0.743,0.332,0.065,0.054,0.069,0.065
"P19","Puede que lo vote",0.087,0.338,0.126,0.083,0.06,0.165
"P19","Nunca lo votaría",0.14,0.273,0.672,0.805,0.82,0.373
"P19","No sabe",0.03,0.057,0.137,0.058,0.051,0.397
"P20","Lo votaría",0.106,0.035,0.094,0.091,0.141,0.031
"P20","Puede que lo vote",0.059,0.148,0.28,0.371,0.293,0.283
"P20","Nunca lo votaría",0.755,0.741,0.471,0.43,0.504,0.241
"P20","No sabe",0.08,0.076,0.155,0.108,0.062,0.445
"P21","Lo votaría",0.305,0.148,0.046,0.025,0.043,0
"P21","Puede que lo vote",0.382,0.366,0.09,0.092,0.054,0.119
"P21","Nunca lo votaría",0.241,0.417,0.759,0.778,0.843,0.57
"P21","No sabe",0.072,0.069,0.105,0.105,0.06,0.311
"P22","Lo votaría",0.109,0.108,0.342,0.319,0.254,0.208
"P22","Puede que lo vote",0.143,0.28,0.265,0.343,0.301,0.17
"P22","Nunca lo votaría",0.684,0.506,0.303,0.243,0.396,0.32
"P22","No sabe",0.064,0.106,0.09,0.095,0.049,0.302
"P23","Lo votaría",0.098,0.177,0.371,0.364,0.349,0.259
"P23","Puede que lo vote",0.067,0.13,0.285,0.316,0.297,0.281
"P23","Nunca lo votaría",0.821,0.659,0.264,0.246,0.312,0.305
"P23","No sabe",0.014,0.034,0.08,0.074,0.042,0.155
"P24","Lo votaría",0.083,0.17,0.288,0.316,0.222,0.359
"P24","Puede que lo vote",0.064,0.115,0.334,0.326,0.245,0.217
"P24","Nunca lo votaría",0.843,0.697,0.342,0.301,0.5,0.26
"P24","No sabe",0.01,0.018,0.036,0.057,0.033,0.164
"P25","Lo votaría",0.057,0.182,0.303,0.364,0.413,0.189
"P25","Puede que lo vote",0.066,0.16,0.319,0.325,0.268,0.266
"P25","Nunca lo votaría",0.855,0.651,0.318,0.244,0.274,0.33
"P25","No sabe",0.022,0.007,0.06,0.067,0.045,0.215
"P26","Patricia Bullrich presidenta – Jorge Macri Jefe de Gobierno por Juntos por el Cambio",0.054,0.085,0.261,0.252,0.206,0.242
"P26","Patricia Bullrich presidenta – Ricardo López Murphy Jefe de Gobierno por Juntos por el Cambio",0.011,0.107,0.204,0.274,0.29,0.096
"P26","Horacio Rodríguez Larreta presidente – Soledad Acuña jefa de gobierno por Juntos por el Cambio",0.017,0.045,0.04,0.027,0.023,0.095
"P26","Horacio Rodríguez Larreta presidente– Fernán Quirós Jefe de Gobierno por Juntos por el Cambio",0.022,0.054,0.138,0.084,0.089,0.086
"P26","Horacio Rodríguez Larreta presidente – Martín Lousteau Jefe de Gobierno por Juntos por el Cambio",0.021,0.084,0.154,0.137,0.1,0.112
"P26","Sergio Massa presidente – Leandro Santoro Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.655,0.374,0.029,0.034,0.063,0.133
"P26","Sergio Massa presidente – Matías Lammens Jefe de Gobierno por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernández",0.186,0.171,0.054,0.025,0.035,0.016
"P26","Javier Milei presidente – Ramiro Marra Jefe de Gobierno por los liberales libertarios",0.025,0.055,0.101,0.125,0.148,0.163
