"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.24,0.225,0.254,0.196,0.246,0.254,0.265,0.26,0.235,0.226,0.224,0.227,0.226,0.262,0.509,0.081,0.181
"Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.301,0.263,0.339,0.181,0.266,0.377,0.438,0.273,0.293,0.346,0.321,0.291,0.249,0.298,0.094,0.575,0.242
"Javier Milei presidente – José Luis Espert vice por los liberales",0.216,0.285,0.15,0.379,0.222,0.136,0.102,0.22,0.228,0.193,0.214,0.26,0.246,0.191,0.093,0.213,0.212
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.035,0.031,0.038,0.055,0.037,0.024,0.015,0.033,0.032,0.04,0.036,0.014,0.023,0.046,0.046,0.008,0.027
"Otro candidato",0.208,0.196,0.219,0.189,0.229,0.209,0.18,0.214,0.212,0.195,0.205,0.208,0.256,0.203,0.258,0.123,0.338
