"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Del Frente de Todos y el peronismo",0.315,0.301,0.328,0.272,0.325,0.326,0.341,0.345,0.312,0.283,0.28,0.303,0.292,0.353,0.662,0.13,0.078
"De Cambiemos",0.296,0.273,0.317,0.205,0.269,0.354,0.422,0.266,0.282,0.354,0.321,0.284,0.203,0.295,0.115,0.599,0.159
"De los Liberales libertarios",0.162,0.222,0.106,0.249,0.165,0.121,0.078,0.131,0.177,0.177,0.162,0.174,0.203,0.15,0.053,0.162,0.367
"De la Izquierda",0.033,0.034,0.032,0.043,0.036,0.026,0.017,0.036,0.027,0.037,0.033,0.028,0.043,0.033,0.016,0.014,0.063
"No sabe",0.194,0.17,0.217,0.231,0.205,0.173,0.142,0.222,0.202,0.149,0.204,0.211,0.259,0.169,0.154,0.095,0.333
