"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta – Gerardo Morales",0.291,0.25,0.332,0.19,0.269,0.35,0.375,0.25,0.287,0.341,0.302,0.257,0.215,0.309,0.174,0.461,0.368
"Javier Milei – José Luis Espert",0.299,0.383,0.218,0.47,0.32,0.228,0.158,0.318,0.301,0.276,0.311,0.367,0.308,0.256,0.117,0.342,0.278
"No sabe",0.41,0.367,0.45,0.34,0.411,0.422,0.467,0.432,0.412,0.383,0.387,0.376,0.477,0.435,0.709,0.197,0.354
