"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa – Wado de Pedro",0.299,0.295,0.302,0.245,0.313,0.306,0.314,0.306,0.286,0.308,0.292,0.241,0.334,0.326,0.58,0.133,0.264
"Javier Milei – José Luis Espert",0.369,0.427,0.314,0.487,0.379,0.334,0.263,0.353,0.373,0.381,0.392,0.408,0.37,0.332,0.177,0.482,0.312
"No sabe",0.332,0.278,0.384,0.268,0.308,0.36,0.423,0.341,0.341,0.311,0.316,0.351,0.296,0.342,0.243,0.385,0.424
