"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.251,0.22,0.281,0.158,0.223,0.31,0.36,0.227,0.249,0.281,0.261,0.222,0.214,0.262,0.114,0.445,0.281
"Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.245,0.215,0.273,0.212,0.252,0.239,0.279,0.302,0.242,0.184,0.218,0.244,0.242,0.268,0.496,0.105,0.086
"Javier Milei presidente – José Luis Espert por los liberales",0.249,0.321,0.181,0.42,0.253,0.173,0.12,0.236,0.267,0.237,0.26,0.304,0.256,0.213,0.101,0.273,0.274
"Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.039,0.038,0.039,0.058,0.044,0.027,0.016,0.042,0.032,0.045,0.042,0.018,0.052,0.043,0.047,0.015,0.044
"Otro candidato",0.216,0.206,0.226,0.152,0.228,0.251,0.225,0.193,0.21,0.253,0.219,0.212,0.236,0.214,0.242,0.162,0.315
