"var","categoria","La votaría","Puede que la vote","Nunca la votaría","No sabe"
"P15","Puede que lo vote",0.097,0.125,0.262,0.12
"P15","Nunca lo votaría",0.723,0.728,0.515,0.452
"P15","No sabe",0.052,0.048,0.081,0.342
"P16","Lo votaría",0.063,0.046,0.153,0.149
"P16","Puede que lo vote",0.037,0.059,0.244,0.111
"P16","Nunca lo votaría",0.868,0.881,0.524,0.498
"P16","No sabe",0.032,0.014,0.079,0.242
"P17","La votaría",0.078,0.056,0.422,0.211
"P17","Puede que la vote",0.02,0.034,0.088,0.054
"P17","Nunca la votaría",0.892,0.897,0.465,0.518
"P17","No sabe",0.01,0.013,0.025,0.217
"P18","Lo votaría",0.411,0.209,0.102,0.117
"P18","Puede que lo vote",0.301,0.462,0.122,0.198
"P18","Nunca lo votaría",0.257,0.265,0.736,0.258
"P18","No sabe",0.031,0.064,0.04,0.427
"P19","Lo votaría",0.249,0.134,0.057,0.053
"P19","Puede que lo vote",0.356,0.411,0.151,0.163
"P19","Nunca lo votaría",0.305,0.349,0.708,0.185
"P19","No sabe",0.09,0.106,0.084,0.599
"P20","La votaría",0.558,0.372,0.109,0.138
"P20","Puede que la vote",0.22,0.383,0.138,0.17
"P20","Nunca la votaría",0.174,0.196,0.723,0.253
"P20","No sabe",0.048,0.049,0.03,0.439
"P21","Lo votaría",0.457,0.213,0.177,0.142
"P21","Puede que lo vote",0.226,0.428,0.093,0.14
"P21","Nunca lo votaría",0.281,0.32,0.702,0.247
"P21","No sabe",0.036,0.039,0.028,0.471
"P23","Lo votaría",0.166,0.026,0.083,0.051
"P23","Puede que lo vote",0.051,0.2,0.227,0.083
"P23","Nunca lo votaría",0.758,0.745,0.645,0.403
"P23","No sabe",0.025,0.029,0.045,0.463
"P24","Lo votaría",0.166,0.058,0.032,0.032
"P24","Puede que lo vote",0.247,0.284,0.102,0.087
"P24","Nunca lo votaría",0.477,0.55,0.796,0.282
"P24","No sabe",0.11,0.108,0.07,0.599
"P25","Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.449,0.385,0.087,0.179
"P25","Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.202,0.22,0.074,0.107
"P25","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.027,0.022,0.047,0.08
"P25","Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.046,0.05,0.451,0.201
"P25","Javier Milei presidente - José Luis Espert vice por los liberales",0.223,0.202,0.197,0.173
"P25","Nicolás del Caño – Myriam Bregman",0.004,0.019,0.031,0.016
"P25","Otros candidatos",0.049,0.102,0.113,0.244
"P29","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.062,0.066,0.48,0.234
"P29","Mauricio Macri – María Eugenia Vidal por Cambiemos",0.604,0.515,0.114,0.229
"P29","Javier Milei – José Luis Espert por los liberales",0.247,0.247,0.222,0.204
"P29","Nicolás del Caño – Myriam Bregman por la izquierda",0.012,0.013,0.029,0.034
"P29","Otro candidato",0.075,0.159,0.155,0.299
"P31","Horacio Rodríguez Larreta presidente – Gerardo Morales vice por Cambiemos",0.499,0.414,0.138,0.213
"P31","Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.117,0.107,0.337,0.193
"P31","Javier Milei presidente – José Luis Espert por los liberales",0.282,0.295,0.231,0.211
"P31","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.01,0.011,0.049,0.071
"P31","Otro candidato",0.092,0.173,0.245,0.312
"P33","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.068,0.078,0.36,0.15
"P33","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.632,0.525,0.14,0.284
"P33","Javier Milei presidente – José Luis Espert vice por los liberales",0.212,0.237,0.214,0.187
"P33","Nicolás del Caño presidente – Myriam Bregman vice por la izquierda",0.006,0.008,0.05,0.045
"P33","Otro candidato",0.082,0.152,0.236,0.334
"P35","Sergio Massa – Wado de Pedro por el Frente de Todos",0.084,0.106,0.349,0.179
"P35","Horacio Rodríguez Larreta - Gerardo Morales, por Cambiemos",0.527,0.426,0.146,0.211
"P35","Javier Milei – José Luis Espert por los liberales",0.291,0.29,0.226,0.23
"P35","Nicolás del Caño – Myriam Bregman por la izquierda",0.006,0.011,0.048,0.044
"P35","Otro candidato",0.092,0.167,0.231,0.336
"P37","Cristina Fernández de Kirchner – Sergio Massa por el Frente de Todos",0.084,0.084,0.47,0.202
"P37","Horacio Rodríguez Larreta- Gerardo Morales por Cambiemos",0.523,0.446,0.128,0.257
"P37","Javier Milei – José Luis Espert por los liberales",0.306,0.303,0.224,0.213
"P37","Nicolás del Caño – Myriam Bregman por la izquierda",0.006,0.01,0.027,0.036
"P37","Otro candidato",0.081,0.157,0.151,0.292
"P38","Sergio Massa – Wado de Pedro por el Frente de Todos",0.041,0.056,0.396,0.132
"P38","Mauricio Macri – María Eugenia Vidal por Cambiemos ",0.607,0.537,0.127,0.254
"P38","Javier Milei – José Luis Espert por los liberales",0.262,0.242,0.216,0.212
"P38","Nicolás del Caño – Myriam Bregman por la izquierda",0.013,0.013,0.049,0.032
"P38","Otro candidato",0.077,0.152,0.212,0.37
"P39","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.089,0.1,0.51,0.231
"P39","Mauricio Macri presidente – María Eugenia Vidal vice",0.741,0.709,0.211,0.368
"P39","No sabe",0.17,0.191,0.279,0.401
"P40","Alberto Fernández presidente – Daniel Scioli vice",0.054,0.067,0.426,0.201
"P40","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.768,0.701,0.205,0.353
"P40","No sabe",0.178,0.232,0.369,0.446
"P41","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.051,0.057,0.44,0.164
"P41","Patricia Bullrich presidenta – María Eugenia Vidal vice por Cambiemos",0.819,0.77,0.236,0.384
"P41","No sabe",0.13,0.173,0.324,0.452
"P42","Cristina Fernández de Kirchner presidenta – Sergio Massa vice",0.056,0.054,0.511,0.24
"P42","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.783,0.713,0.207,0.358
"P42","No sabe",0.161,0.233,0.282,0.402
"P43","Sergio Massa presidente – Wado de Pedro vice por el Frente de Todos",0.062,0.049,0.445,0.135
"P43","Horacio Rodríguez Larreta presidente – Gerardo Morales vice",0.775,0.711,0.206,0.362
"P43","No sabe",0.163,0.24,0.349,0.503
"P44","Mauricio Macri – María Eugenia Vidal",0.687,0.651,0.251,0.393
"P44","Sergio Massa – Wado de Pedro",0.176,0.17,0.42,0.148
"P44","No sabe",0.137,0.179,0.329,0.459
"P45","Sergio Massa – Wado de Pedro",0.129,0.134,0.433,0.14
"P45","Javier Milei – José Luis Espert",0.485,0.504,0.292,0.347
"P45","No sabe",0.386,0.362,0.275,0.513
"P46","Horacio Rodríguez Larreta – Gerardo Morales",0.529,0.434,0.184,0.246
"P46","Javier Milei – José Luis Espert",0.338,0.374,0.261,0.292
"P46","No sabe",0.133,0.192,0.555,0.462
"P47","Muy buena",0.079,0.067,0.107,0.097
"P47","Buena",0.075,0.078,0.201,0.097
"P47","Ni buena ni mala",0.053,0.065,0.242,0.178
"P47","Mala",0.106,0.091,0.104,0.143
"P47","Muy mala",0.686,0.695,0.339,0.425
"P47","No sabe",0.001,0.004,0.007,0.06
"P48","Muy buena",0.034,0.018,0.094,0.092
"P48","Buena",0.021,0.049,0.196,0.098
"P48","Ni buena ni mala",0.053,0.056,0.216,0.16
"P48","Mala",0.106,0.111,0.109,0.133
"P48","Muy mala",0.783,0.761,0.38,0.467
"P48","No sabe",0.003,0.005,0.005,0.05
"P49","Muy buena",0.043,0.034,0.372,0.167
"P49","Buena",0.017,0.029,0.088,0.069
"P49","Ni buena ni mala",0.032,0.029,0.089,0.107
"P49","Mala",0.065,0.064,0.049,0.075
"P49","Muy mala",0.841,0.843,0.396,0.531
"P49","No sabe",0.002,0.001,0.006,0.051
"P50","Muy buena",0.322,0.206,0.124,0.111
"P50","Buena",0.242,0.303,0.076,0.144
"P50","Ni buena ni mala",0.209,0.203,0.127,0.264
"P50","Mala",0.076,0.117,0.152,0.224
"P50","Muy mala",0.15,0.168,0.517,0.194
"P50","No sabe",0.001,0.003,0.004,0.063
"P51","Muy buena",0.369,0.192,0.065,0.096
"P51","Buena",0.347,0.412,0.091,0.193
"P51","Ni buena ni mala",0.165,0.284,0.182,0.356
"P51","Mala",0.053,0.064,0.178,0.118
"P51","Muy mala",0.052,0.04,0.468,0.105
"P51","No sabe",0.014,0.008,0.016,0.132
"P52","Muy buena",0.083,0.041,0.093,0.061
"P52","Buena",0.062,0.109,0.197,0.133
"P52","Ni buena ni mala",0.099,0.106,0.242,0.243
"P52","Mala",0.128,0.165,0.122,0.192
"P52","Muy mala",0.615,0.577,0.337,0.288
"P52","No sabe",0.013,0.002,0.009,0.083
"P53","Muy buena",0.433,0.389,0.145,0.158
"P53","Buena",0.249,0.281,0.112,0.214
"P53","Ni buena ni mala",0.129,0.167,0.144,0.255
"P53","Mala",0.05,0.061,0.123,0.141
"P53","Muy mala",0.138,0.099,0.468,0.14
"P53","No sabe",0.001,0.003,0.008,0.092
"P54","Muy buena",0.249,0.196,0.172,0.114
"P54","Buena",0.229,0.234,0.084,0.184
"P54","Ni buena ni mala",0.324,0.357,0.15,0.33
"P54","Mala",0.099,0.121,0.12,0.122
"P54","Muy mala",0.089,0.083,0.455,0.118
"P54","No sabe",0.01,0.009,0.019,0.132
"P55","Muy buena",0.581,0.209,0.065,0.119
"P55","Buena",0.255,0.458,0.065,0.19
"P55","Ni buena ni mala",0.081,0.261,0.147,0.351
"P55","Mala",0.03,0.041,0.184,0.112
"P55","Muy mala",0.049,0.031,0.527,0.106
"P55","No sabe",0.004,0,0.012,0.122
"P56","Muy buena",0.114,0.049,0.088,0.052
"P56","Buena",0.054,0.108,0.197,0.136
"P56","Ni buena ni mala",0.101,0.109,0.233,0.212
"P56","Mala",0.152,0.168,0.124,0.224
"P56","Muy mala",0.571,0.561,0.352,0.284
"P56","No sabe",0.008,0.005,0.006,0.092
"P57","Muy buena",0.176,0.134,0.058,0.091
"P57","Buena",0.207,0.2,0.119,0.147
"P57","Ni buena ni mala",0.302,0.325,0.349,0.384
"P57","Mala",0.12,0.132,0.159,0.108
"P57","Muy mala",0.13,0.164,0.251,0.073
"P57","No sabe",0.065,0.045,0.064,0.197
"P58","Muy buena",0.158,0.093,0.041,0.05
"P58","Buena",0.256,0.241,0.079,0.114
"P58","Ni buena ni mala",0.337,0.399,0.262,0.4
"P58","Mala",0.085,0.116,0.157,0.109
"P58","Muy mala",0.088,0.094,0.399,0.08
"P58","No sabe",0.076,0.057,0.062,0.247
"P59","Siempre",0.366,0.315,0.325,0.227
"P59","Casi siempre",0.347,0.399,0.361,0.386
"P59","Casi nunca",0.19,0.224,0.211,0.223
"P59","Nunca, pero esta es una excepción",0.097,0.062,0.103,0.164
"P60","Si",0.572,0.574,0.575,0.499
"P60","No",0.428,0.426,0.425,0.501
