"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Mauricio Macri presidente – María Eugenia Vidal vice por Cambiemos",0.206,0.186,0.225,0.123,0.183,0.246,0.32,0.2,0.197,0.226,0.235,0.174,0.14,0.207,0.047,0.435,0.12
"Horacio Rodríguez Larreta presidente - Gerardo Morales vice por Cambiemos",0.125,0.112,0.137,0.082,0.115,0.156,0.164,0.115,0.12,0.143,0.11,0.15,0.095,0.129,0.045,0.212,0.225
"Alberto Fernández presidente – Daniel Scioli vice por el Frente de Todos",0.042,0.033,0.051,0.043,0.048,0.033,0.043,0.063,0.039,0.024,0.033,0.066,0.059,0.036,0.085,0.011,0.037
"Cristina Fernández de Kirchner presidenta  - Sergio Massa vice por el Frente de Todos",0.288,0.265,0.31,0.273,0.306,0.281,0.275,0.31,0.286,0.266,0.27,0.228,0.288,0.332,0.656,0.056,0.106
"Javier Milei presidente - José Luis Espert vice por los liberales",0.199,0.271,0.131,0.354,0.2,0.127,0.08,0.194,0.216,0.18,0.204,0.233,0.25,0.171,0.076,0.194,0.218
"Nicolás del Caño – Myriam Bregman",0.024,0.021,0.025,0.028,0.028,0.019,0.012,0.018,0.023,0.03,0.02,0.023,0.025,0.026,0.017,0.01,0.019
"Otros candidatos",0.116,0.112,0.121,0.097,0.12,0.138,0.106,0.1,0.119,0.131,0.128,0.126,0.143,0.099,0.074,0.082,0.275
