"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.317,0.188,0.291,0.016
"P07","De Cambiemos",0.338,0.41,0.305,0.309
"P07","De los Liberales libertarios",0.2,0.166,0.196,0.343
"P07","De la Izquierda",0.017,0.015,0.065,0.082
"P07","Otros",0.057,0.093,0.068,0
"P07","No sabe",0.071,0.128,0.075,0.25
"P08","A Alberto Fernández",0.199,0.08,0.096,1
"P08","A Sergio Massa",0.294,0.082,0.154,0
"P08","A algún candidato del peronismo",0.349,0.372,0.1,0
"P08","A algún candidato del kirchnerismo",0.158,0.466,0.65,0
"P09","A Alberto Fernández",0.107,0.044,0.057,0
"P09","A Sergio Massa",0.165,0.056,0.087,0
"P09","A algún candidato del peronismo",0.323,0.182,0.07,0
"P09","A Cristina Fernández de Kirchner",0.405,0.718,0.786,1
"P10","A Horacio Rodriguez Larreta",0.269,0.162,0.182,0.688
"P10","A Mauricio Macri",0.341,0.281,0.265,0.176
"P10","A Patricia Bullrich",0.35,0.497,0.429,0.136
"P10","A Facundo Manes",0.023,0.041,0.043,0
"P10","A Gerardo Morales",0.017,0.019,0.081,0
"P11","A Juntos por el Cambio",0.29,0.36,0.292,0.184
"P11","Al Frente de Todos",0.127,0.124,0.19,0.016
"P11","A Hacemos por Córdoba",0.412,0.197,0.132,0.12
"P11","A los liberales libertarios de Milei",0.08,0.127,0.158,0.362
"P11","A Encuentro Vecinal Córdoba",0.012,0.065,0.045,0
"P11","Al Frente de Izquierda",0.012,0.037,0.098,0.021
"P11","No sabe",0.067,0.09,0.085,0.297
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.624,0.615,0.573,0.804
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.233,0.342,0.362,0.196
"P12","No sabe",0.143,0.043,0.065,0
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.292,0.425,0.337,0.163
"P13","A Martín Llaryora por Hacemos por Córdoba",0.546,0.207,0.156,0.283
"P13","Al candidato del Frente de Todos",0.035,0.078,0.173,0
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.046,0.13,0.113,0.362
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.031,0.063,0.037,0.016
"P13","Al candidato del Frente de Izquierda",0.006,0.007,0.078,0.021
"P13","Votaría en blanco",0.005,0.016,0.051,0.056
"P13","No sabe",0.039,0.074,0.055,0.099
"P15","A Luis Juez por Juntos por el Cambio",0.28,0.392,0.334,0.239
"P15","A Martín Llaryora por Hacemos por Córdoba",0.56,0.24,0.185,0.146
"P15","Al candidato del Frente de Todos",0.03,0.078,0.144,0.104
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.053,0.134,0.142,0.378
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.037,0.051,0.039,0
"P15","Al candidato del Frente de Izquierda",0.004,0.008,0.073,0.021
"P15","Votaría en blanco",0.01,0.016,0.024,0.056
"P15","No sabe",0.026,0.081,0.059,0.056
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.32,0.443,0.383,0.205
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.489,0.168,0.119,0.278
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.036,0.077,0.164,0
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.058,0.157,0.109,0.362
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.035,0.05,0.047,0
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.003,0.008,0.069,0.021
"P17","Votaría en blanco",0.01,0.008,0.051,0.056
"P17","No sabe",0.049,0.089,0.058,0.078
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.27,0.457,0.333,0.076
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.504,0.163,0.131,0.323
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.045,0.081,0.165,0
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.079,0.125,0.126,0.362
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.026,0.044,0.051,0
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.005,0.014,0.072,0.021
"P18","Votaría en blanco",0.017,0.015,0.036,0.098
"P18","No sabe",0.054,0.101,0.086,0.12
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.288,0.469,0.343,0.205
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.476,0.18,0.153,0.21
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.052,0.056,0.156,0
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.072,0.162,0.125,0.362
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.028,0.03,0.049,0
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.01,0.002,0.064,0.021
"P19","Votaría en blanco",0.021,0.015,0.043,0.099
"P19","No sabe",0.053,0.086,0.067,0.103
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.289,0.453,0.327,0.06
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.48,0.182,0.159,0.297
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.043,0.059,0.148,0.017
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.076,0.135,0.128,0.362
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.026,0.038,0.045,0.021
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.005,0.003,0.066,0
"P20","Votaría en blanco",0.021,0.016,0.051,0.098
"P20","No sabe",0.06,0.114,0.076,0.145
