"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.417,0.172,0.145,0.328
"P07","De Cambiemos",0.281,0.448,0.357,0.141
"P07","De los Liberales libertarios",0.131,0.16,0.289,0.103
"P07","De la Izquierda",0.02,0.021,0.062,0.016
"P07","Otros",0.065,0.1,0.049,0.04
"P07","No sabe",0.086,0.099,0.098,0.372
"P08","A Alberto Fernández",0.13,0.138,0.149,0
"P08","A Sergio Massa",0.249,0.141,0.143,0.173
"P08","A algún candidato del peronismo",0.262,0.326,0.151,0.739
"P08","A algún candidato del kirchnerismo",0.359,0.395,0.557,0.088
"P09","A Alberto Fernández",0.072,0.066,0.11,0
"P09","A Sergio Massa",0.16,0.088,0.058,0
"P09","A algún candidato del peronismo",0.2,0.344,0.121,0.121
"P09","A Cristina Fernández de Kirchner",0.568,0.502,0.711,0.879
"P10","A Horacio Rodriguez Larreta",0.301,0.165,0.176,0.195
"P10","A Mauricio Macri",0.313,0.353,0.28,0.316
"P10","A Patricia Bullrich",0.353,0.413,0.434,0.229
"P10","A Facundo Manes",0.019,0.015,0.068,0
"P10","A Gerardo Morales",0.014,0.054,0.042,0.26
"P11","A Juntos por el Cambio",0.194,0.393,0.407,0.111
"P11","Al Frente de Todos",0.174,0.124,0.119,0.024
"P11","A Hacemos por Córdoba",0.43,0.14,0.116,0.35
"P11","A los liberales libertarios de Milei",0.076,0.135,0.174,0.06
"P11","A Encuentro Vecinal Córdoba",0.018,0.07,0.036,0.012
"P11","Al Frente de Izquierda",0.038,0.046,0.065,0.286
"P11","No sabe",0.07,0.092,0.083,0.157
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.62,0.694,0.573,0.845
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.215,0.267,0.368,0.155
"P12","No sabe",0.165,0.039,0.059,0
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.19,0.481,0.451,0.114
"P13","A Martín Llaryora por Hacemos por Córdoba",0.607,0.138,0.078,0.402
"P13","Al candidato del Frente de Todos",0.087,0.084,0.101,0.024
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.043,0.101,0.154,0.091
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.022,0.063,0.048,0.012
"P13","Al candidato del Frente de Izquierda",0.008,0.041,0.053,0.04
"P13","Votaría en blanco",0.01,0.011,0.058,0.04
"P13","No sabe",0.033,0.081,0.057,0.277
"P15","A Luis Juez por Juntos por el Cambio",0.169,0.482,0.415,0.119
"P15","A Martín Llaryora por Hacemos por Córdoba",0.637,0.151,0.12,0.394
"P15","Al candidato del Frente de Todos",0.078,0.071,0.096,0.024
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.052,0.117,0.172,0.06
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.022,0.046,0.059,0.012
"P15","Al candidato del Frente de Izquierda",0.009,0.039,0.049,0.016
"P15","Votaría en blanco",0.007,0.014,0.032,0.04
"P15","No sabe",0.026,0.08,0.057,0.335
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.24,0.51,0.465,0.126
