"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P07","Del Frente de Todos y el peronismo",0.155,0.25,0.331,0.266
"P07","De Cambiemos",0.382,0.37,0.355,0.214
"P07","De los Liberales libertarios",0.218,0.196,0.171,0.09
"P07","De la Izquierda",0.043,0.024,0.034,0.133
"P07","Otros",0.136,0.074,0.045,0.101
"P07","No sabe",0.066,0.086,0.064,0.196
"P08","A Alberto Fernández",0.123,0.142,0.13,0
"P08","A Sergio Massa",0.272,0.119,0.176,0
"P08","A algún candidato del peronismo",0.427,0.242,0.228,0.215
"P08","A algún candidato del kirchnerismo",0.178,0.497,0.466,0.785
"P09","A Alberto Fernández",0.112,0.065,0.056,0
"P09","A Sergio Massa",0.159,0.114,0.105,0
"P09","A algún candidato del peronismo",0.427,0.235,0.162,0
"P09","A Cristina Fernández de Kirchner",0.302,0.586,0.677,1
"P10","A Horacio Rodriguez Larreta",0.37,0.157,0.194,0.142
"P10","A Mauricio Macri",0.211,0.255,0.269,0.511
"P10","A Patricia Bullrich",0.4,0.489,0.466,0.347
"P10","A Facundo Manes",0,0.055,0.045,0
"P10","A Gerardo Morales",0.019,0.044,0.026,0
"P11","A Juntos por el Cambio",0.415,0.349,0.337,0.154
"P11","Al Frente de Todos",0.163,0.119,0.158,0.088
"P11","A Hacemos por Córdoba",0.08,0.249,0.278,0.34
"P11","A los liberales libertarios de Milei",0.089,0.128,0.091,0.097
"P11","A Encuentro Vecinal Córdoba",0.131,0.029,0.014,0.074
"P11","Al Frente de Izquierda",0.04,0.015,0.054,0.093
"P11","No sabe",0.082,0.111,0.068,0.154
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.717,0.579,0.576,0.247
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.237,0.367,0.318,0.624
"P12","No sabe",0.046,0.054,0.106,0.129
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.507,0.324,0.35,0.295
"P13","A Martín Llaryora por Hacemos por Córdoba",0.091,0.338,0.35,0.392
"P13","Al candidato del Frente de Todos",0.074,0.084,0.113,0.091
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.053,0.094,0.056,0.044
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.161,0.065,0.012,0
"P13","Al candidato del Frente de Izquierda",0.016,0.011,0.038,0.051
"P13","Votaría en blanco",0.066,0.026,0.018,0.069
"P13","No sabe",0.032,0.058,0.063,0.058
"P15","A Luis Juez por Juntos por el Cambio",0.55,0.35,0.335,0.189
"P15","A Martín Llaryora por Hacemos por Córdoba",0.151,0.338,0.37,0.56
"P15","Al candidato del Frente de Todos",0.01,0.072,0.101,0.039
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.084,0.081,0.069,0.023
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.144,0.078,0.017,0.074
"P15","Al candidato del Frente de Izquierda",0.017,0.007,0.035,0.021
"P15","Votaría en blanco",0.01,0.014,0.022,0.052
"P15","No sabe",0.034,0.06,0.051,0.042
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.612,0.37,0.375,0.184
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.12,0.3,0.302,0.346
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.011,0.078,0.121,0.062
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.081,0.069,0.061,0.023
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.133,0.051,0.015,0.074
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0,0.005,0.042,0.103
"P17","Votaría en blanco",0.012,0.035,0.029,0.093
"P17","No sabe",0.031,0.092,0.055,0.115
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.608,0.354,0.325,0.169
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.13,0.265,0.308,0.308
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.03,0.08,0.125,0.091
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.048,0.1,0.073,0.044
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.137,0.063,0.016,0.074
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0,0.021,0.044,0.051
"P18","Votaría en blanco",0.022,0.026,0.025,0.148
"P18","No sabe",0.025,0.091,0.084,0.115
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.525,0.376,0.359,0.236
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.148,0.246,0.314,0.327
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.01,0.091,0.113,0.062
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.093,0.077,0.082,0.023
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.148,0.052,0.012,0.03
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.03,0.01,0.036,0.051
"P19","Votaría en blanco",0.025,0.048,0.028,0.131
"P19","No sabe",0.021,0.1,0.056,0.14
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.612,0.377,0.338,0.169
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.133,0.235,0.314,0.349
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0,0.083,0.112,0.039
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.05,0.103,0.077,0.044
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.146,0.047,0.013,0.051
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.011,0.005,0.039,0.06
"P20","Votaría en blanco",0.029,0.043,0.035,0.131
"P20","No sabe",0.019,0.107,0.072,0.157
"P21","Lo votaría",0.512,0.309,0.298,0.212
"P21","Puede que lo vote",0.253,0.252,0.203,0.171
"P21","Nunca lo votaría",0.235,0.436,0.498,0.364
"P21","No sabe",0,0.003,0.001,0.253
"P22","Lo votaría",0.218,0.282,0.296,0.342
"P22","Puede que lo vote",0.175,0.29,0.185,0.091
"P22","Nunca lo votaría",0.607,0.425,0.518,0.314
"P22","No sabe",0,0.003,0.001,0.253
"P23","Lo votaría",0.489,0.326,0.281,0.201
"P23","Puede que lo vote",0.195,0.206,0.138,0.016
"P23","Nunca lo votaría",0.316,0.465,0.58,0.474
"P23","No sabe",0,0.003,0.001,0.309
"P24","Lo votaría",0.181,0.087,0.128,0.123
"P24","Puede que lo vote",0.13,0.193,0.133,0.252
"P24","Nunca lo votaría",0.689,0.714,0.738,0.282
"P24","No sabe",0,0.006,0.001,0.343
"P25","Muy buena",0.345,0.229,0.221,0.177
"P25","Buena",0.19,0.182,0.195,0.073
"P25","Ni buena ni mala",0.32,0.346,0.257,0.214
"P25","Mala",0.052,0.138,0.132,0.206
"P25","Muy mala",0.093,0.087,0.175,0.039
"P25","No sabe",0,0.018,0.02,0.291
"P26","Muy buena",0.421,0.245,0.184,0.12
"P26","Buena",0.191,0.167,0.182,0.068
"P26","Ni buena ni mala",0.131,0.24,0.145,0.091
"P26","Mala",0.108,0.16,0.17,0.124
"P26","Muy mala",0.149,0.179,0.307,0.306
"P26","No sabe",0,0.009,0.012,0.291
"P27","Muy buena",0.172,0.185,0.239,0.098
"P27","Buena",0.144,0.233,0.184,0.319
"P27","Ni buena ni mala",0.253,0.294,0.22,0.082
"P27","Mala",0.217,0.174,0.21,0.088
"P27","Muy mala",0.21,0.108,0.143,0.122
"P27","No sabe",0.004,0.006,0.004,0.291
"P28","Muy buena",0.311,0.188,0.103,0.126
"P28","Buena",0.182,0.256,0.101,0.076
"P28","Ni buena ni mala",0.266,0.388,0.375,0.142
"P28","Mala",0.103,0.075,0.123,0.042
"P28","Muy mala",0.079,0.037,0.207,0.117
"P28","No sabe",0.059,0.056,0.091,0.497
"P29","Muy buena",0.097,0.045,0.04,0.052
"P29","Buena",0.093,0.149,0.122,0.319
"P29","Ni buena ni mala",0.106,0.147,0.15,0.03
"P29","Mala",0.078,0.197,0.193,0.058
"P29","Muy mala",0.602,0.457,0.477,0.25
"P29","No sabe",0.024,0.005,0.018,0.291
"P30","Muy buena",0.087,0.156,0.229,0.367
"P30","Buena",0.059,0.054,0.073,0.052
"P30","Ni buena ni mala",0.046,0.05,0.058,0.052
"P30","Mala",0.056,0.14,0.112,0.017
"P30","Muy mala",0.744,0.597,0.522,0.221
"P30","No sabe",0.008,0.003,0.006,0.291
"P31","Muy buena",0.206,0.138,0.19,0.075
"P31","Buena",0.244,0.233,0.18,0.052
"P31","Ni buena ni mala",0.154,0.121,0.11,0.046
"P31","Mala",0.118,0.189,0.138,0.164
"P31","Muy mala",0.278,0.31,0.379,0.372
"P31","No sabe",0,0.009,0.003,0.291
"P32","Muy buena",0.162,0.088,0.099,0.069
"P32","Buena",0.288,0.257,0.186,0.103
"P32","Ni buena ni mala",0.27,0.303,0.225,0.118
"P32","Mala",0.109,0.177,0.143,0.131
"P32","Muy mala",0.167,0.157,0.331,0.244
"P32","No sabe",0.004,0.018,0.016,0.335
"P33","Muy buena",0.115,0.058,0.047,0
"P33","Buena",0.159,0.178,0.133,0.149
"P33","Ni buena ni mala",0.072,0.162,0.157,0.41
"P33","Mala",0.134,0.189,0.174,0.073
"P33","Muy mala",0.516,0.401,0.474,0.077
"P33","No sabe",0.004,0.012,0.015,0.291
"P34","Muy buena",0.442,0.286,0.312,0.069
"P34","Buena",0.192,0.187,0.119,0.174
