"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P07","Del Frente de Todos y el peronismo",0.647,0.432,0.108,0.14
"P07","De Cambiemos",0.192,0.193,0.447,0.114
"P07","De los Liberales libertarios",0.038,0.106,0.27,0.213
"P07","De la Izquierda",0.02,0.04,0.039,0.01
"P07","Otros",0.075,0.103,0.051,0.121
"P07","No sabe",0.028,0.126,0.085,0.402
"P08","A Alberto Fernández",0.117,0.132,0.164,0.467
"P08","A Sergio Massa",0.263,0.097,0.209,0
"P08","A algún candidato del peronismo",0.272,0.284,0.202,0.533
"P08","A algún candidato del kirchnerismo",0.348,0.487,0.425,0
"P09","A Alberto Fernández",0.075,0.069,0.084,0.309
"P09","A Sergio Massa",0.143,0.057,0.129,0
"P09","A algún candidato del peronismo",0.175,0.194,0.288,0.224
"P09","A Cristina Fernández de Kirchner",0.607,0.68,0.499,0.467
"P10","A Horacio Rodriguez Larreta",0.423,0.228,0.18,0.483
"P10","A Mauricio Macri",0.222,0.392,0.301,0.434
"P10","A Patricia Bullrich",0.252,0.271,0.458,0.083
"P10","A Facundo Manes",0.012,0.024,0.039,0
"P10","A Gerardo Morales",0.091,0.085,0.022,0
"P11","A Juntos por el Cambio",0.166,0.165,0.399,0.228
"P11","Al Frente de Todos",0.329,0.191,0.077,0.008
"P11","A Hacemos por Córdoba",0.327,0.417,0.199,0.18
"P11","A los liberales libertarios de Milei",0.033,0.064,0.164,0.243
"P11","A Encuentro Vecinal Córdoba",0.053,0.013,0.038,0
"P11","Al Frente de Izquierda",0.047,0.065,0.044,0.034
"P11","No sabe",0.045,0.085,0.079,0.307
"P12","A Rodrigo De Loredo con el apoyo de Mauricio Macri, Patricia Bullrich, Martín Lousteau y el radicalismo",0.535,0.611,0.627,0.667
"P12","A Luis Juez con el apoyo de Horacio Rodríguez Larreta",0.245,0.188,0.324,0.212
"P12","No sabe",0.22,0.201,0.049,0.121
"P13","A Rodrigo De Loredo por Juntos por el Cambio",0.198,0.172,0.442,0.22
"P13","A Martín Llaryora por Hacemos por Córdoba",0.412,0.487,0.235,0.504
"P13","Al candidato del Frente de Todos",0.247,0.132,0.034,0.023
"P13","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.013,0.093,0.12,0.149
"P13","A Aurelio Garcia Elorrio por Encuentro Vecinal Cordoba",0.035,0.019,0.049,0
"P13","Al candidato del Frente de Izquierda",0.043,0.032,0.028,0.026
"P13","Votaría en blanco",0.003,0.019,0.034,0.027
"P13","No sabe",0.049,0.046,0.058,0.051
"P15","A Luis Juez por Juntos por el Cambio",0.247,0.11,0.416,0.171
"P15","A Martín Llaryora por Hacemos por Córdoba",0.41,0.551,0.26,0.541
"P15","Al candidato del Frente de Todos",0.209,0.122,0.032,0.022
"P15","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.018,0.096,0.14,0.149
"P15","A Aurelio García Elorrio por Encuentro Vecinal Córdoba",0.029,0.019,0.051,0
"P15","Al candidato del Frente de Izquierda",0.041,0.031,0.027,0.01
"P15","Votaría en blanco",0.006,0.025,0.019,0.027
"P15","No sabe",0.04,0.046,0.055,0.08
"P17","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.202,0.171,0.492,0.236
"P17","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.4,0.45,0.181,0.411
"P17","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.229,0.126,0.034,0.071
"P17","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.024,0.101,0.129,0.149
"P17","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.074,0.011,0.042,0
"P17","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.022,0.034,0.029,0.01
"P17","Votaría en blanco",0.008,0.027,0.031,0.027
"P17","No sabe",0.041,0.08,0.062,0.096
"P18","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.189,0.191,0.436,0.263
"P18","Martín Llaryora gobernador – Alejandra Vigo vicegobernadora por Hacemos por Córdoba",0.429,0.431,0.189,0.391
"P18","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.234,0.123,0.041,0.071
"P18","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.029,0.096,0.141,0.149
"P18","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.04,0.014,0.047,0
"P18","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.019,0.034,0.034,0.01
"P18","Votaría en blanco",0.011,0.023,0.028,0.063
"P18","No sabe",0.049,0.088,0.084,0.053
"P19","Luis Juez gobernador – Rodrigo De Loredo vicegobernador por Juntos por el Cambio",0.213,0.147,0.458,0.263
"P19","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdoba",0.447,0.447,0.184,0.33
"P19","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.196,0.131,0.043,0.071
"P19","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.015,0.114,0.148,0.149
"P19","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.034,0.017,0.042,0
"P19","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.028,0.025,0.029,0.01
"P19","Votaría en blanco",0.024,0.037,0.028,0.047
"P19","No sabe",0.043,0.082,0.068,0.13
"P20","Rodrigo De Loredo gobernador – Luis Juez vicegobernador por Juntos por el Cambio",0.205,0.165,0.438,0.228
"P20","Martín Llaryora gobernador – Natalia de la Sota vicegobernadora por Hacemos por Córdo-ba",0.461,0.458,0.187,0.378
"P20","A los candidatos  a gobernador y vicegobernador del Frente de Todos",0.185,0.122,0.039,0.071
"P20","A los candidatos de gobernador y vicegobernador de los liberales libertarios con el apoyo de Javier Milei",0.019,0.1,0.146,0.149
"P20","A los candidatos a gobernador y vicegobernador de Encuentro Vecinal Córdoba",0.035,0.014,0.043,0.01
"P20","A los candidatos a gobernador y vicegobernador del Frente de Izquierda",0.015,0.03,0.03,0
"P20","Votaría en blanco",0.013,0.034,0.034,0.075
"P20","No sabe",0.067,0.077,0.083,0.089
"P21","Lo votaría",0.25,0.211,0.353,0.257
"P21","Puede que lo vote",0.108,0.203,0.272,0.261
"P21","Nunca lo votaría",0.628,0.586,0.375,0.372
"P21","No sabe",0.014,0,0,0.11
"P22","Lo votaría",0.478,0.408,0.191,0.399
"P22","Puede que lo vote",0.205,0.256,0.201,0.362
"P22","Nunca lo votaría",0.303,0.336,0.608,0.129
"P22","No sabe",0.014,0,0,0.11
"P23","Lo votaría",0.215,0.166,0.345,0.269
"P23","Puede que lo vote",0.145,0.124,0.211,0.194
"P23","Nunca lo votaría",0.626,0.71,0.444,0.401
"P23","No sabe",0.014,0,0,0.136
"P24","Lo votaría",0.241,0.131,0.07,0.152
"P24","Puede que lo vote",0.207,0.293,0.095,0
"P24","Nunca lo votaría",0.538,0.576,0.834,0.684
"P24","No sabe",0.014,0,0.001,0.164
"P25","Positiva",0.278,0.268,0.503,0.313
"P25","Neutra",0.295,0.339,0.292,0.407
"P25","Negativa",0.406,0.349,0.187,0.036
"P25","No sabe",0.021,0.044,0.018,0.244
"P26","Positiva",0.276,0.226,0.475,0.226
"P26","Neutra",0.14,0.221,0.18,0.363
"P26","Negativa",0.566,0.543,0.335,0.259
"P26","No sabe",0.018,0.01,0.01,0.152
"P27","Positiva",0.644,0.521,0.319,0.482
"P27","Neutra",0.21,0.233,0.247,0.145
"P27","Negativa",0.134,0.218,0.427,0.205
"P27","No sabe",0.012,0.028,0.007,0.168
"P28","Positiva",0.281,0.19,0.308,0.012
"P28","Neutra",0.396,0.457,0.328,0.121
"P28","Negativa",0.24,0.225,0.279,0.233
"P28","No sabe",0.083,0.128,0.085,0.634
"P29","Positiva",0.513,0.196,0.053,0.109
"P29","Neutra",0.245,0.357,0.069,0.165
"P29","Negativa",0.225,0.406,0.863,0.299
"P29","No sabe",0.017,0.041,0.015,0.427
"P30","Positiva",0.631,0.391,0.078,0.129
"P30","Neutra",0.102,0.202,0.021,0.158
"P30","Negativa",0.262,0.403,0.896,0.553
"P30","No sabe",0.005,0.004,0.005,0.16
"P31","Positiva",0.254,0.228,0.457,0.05
"P31","Neutra",0.075,0.179,0.159,0.283
"P31","Negativa",0.668,0.59,0.38,0.422
"P31","No sabe",0.003,0.003,0.004,0.245
"P32","Positiva",0.326,0.14,0.337,0.145
"P32","Neutra",0.094,0.439,0.269,0.198
"P32","Negativa",0.563,0.404,0.38,0.086
"P32","No sabe",0.017,0.017,0.014,0.571
"P34","Positiva",0.387,0.201,0.549,0.201
"P34","Neutra",0.058,0.347,0.107,0.102
"P34","Negativa",0.547,0.44,0.34,0.229
"P34","No sabe",0.008,0.012,0.004,0.468
"P35","Positiva",0.514,0.39,0.357,0.288
"P35","Neutra",0.176,0.35,0.223,0.16
"P35","Negativa",0.31,0.247,0.418,0.124
"P35","No sabe",0,0.013,0.002,0.428
"P36","Positiva",0.179,0.151,0.367,0.201
"P36","Neutra",0.174,0.351,0.275,0.106
"P36","Negativa",0.622,0.469,0.341,0.199
"P36","No sabe",0.025,0.029,0.017,0.494
"P37","Positiva",0.214,0.143,0.327,0.076
"P37","Neutra",0.277,0.441,0.308,0.132
"P37","Negativa",0.449,0.363,0.321,0.042
"P37","No sabe",0.06,0.053,0.044,0.75
"P38","Positiva",0.24,0.112,0.172,0.088
"P38","Neutra",0.239,0.421,0.358,0.068
"P38","Negativa",0.384,0.359,0.354,0.078
"P38","No sabe",0.137,0.108,0.116,0.766
"P39","Positiva",0.245,0.133,0.21,0.056
"P39","Neutra",0.325,0.566,0.366,0.094
"P39","Negativa",0.339,0.25,0.322,0.091
"P39","No sabe",0.091,0.051,0.102,0.759
"P42","A Rodrigo De Loredo por Juntos por el Cambio",0.186,0.262,0.524,0.061
"P42","A Daniel Passerini por Hacemos por Cordoba",0.477,0.357,0.204,0.356
"P42","Al candidato del frente de todos",0.18,0.197,0.054,0.032
"P42","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.013,0.048,0.074,0
"P42","A  Juan Pablo Quinteros por Encuentro Vecinal",0.072,0.025,0.042,0.039
"P42","Al candidato del frente de izquierda",0.015,0.049,0.033,0.033
"P42","Votaría en blanco",0.015,0.03,0.012,0
"P42","No sabe",0.042,0.032,0.057,0.479
"P44","A Luis Juez por Juntos por el Cambio",0.19,0.187,0.423,0.168
"P44","A Daniel Passerini por Hacemos por Cordoba",0.468,0.451,0.221,0.261
"P44","Al candidato del frente de todos",0.174,0.181,0.023,0.035
"P44","Al candidato de los liberales libertarios con el apoyo de Javier Milei",0.016,0.028,0.104,0.295
"P44","A  Juan Pablo Quinteros por Encuentro Vecinal",0.063,0.027,0.072,0.058
"P44","Al candidato del frente de izquierda",0.028,0.042,0.046,0
"P44","Votaría en blanco",0.013,0.026,0.027,0
"P44","No sabe",0.048,0.058,0.084,0.183
"P46","Lo votaría",0.22,0.194,0.48,0.138
"P46","Puede que lo vote",0.15,0.172,0.234,0.143
"P46","Nunca lo votaría",0.618,0.625,0.272,0.424
"P46","No sabe",0.012,0.009,0.014,0.295
"P47","Lo votaría",0.466,0.371,0.221,0.324
"P47","Puede que lo vote",0.223,0.258,0.145,0.084
"P47","Nunca lo votaría",0.3,0.363,0.618,0.276
"P47","No sabe",0.011,0.008,0.016,0.316
"P48","Lo votaría",0.19,0.139,0.361,0.2
"P48","Puede que lo vote",0.135,0.178,0.214,0.028
"P48","Nunca lo votaría",0.667,0.675,0.41,0.455
"P48","No sabe",0.008,0.008,0.015,0.317
"P49","Lo votaría",0.159,0.055,0.124,0.021
"P49","Puede que lo vote",0.281,0.256,0.231,0.146
"P49","Nunca lo votaría",0.541,0.62,0.639,0.456
"P49","No sabe",0.019,0.069,0.006,0.377
"P50","Lo votaría",0.229,0.143,0.051,0.047
"P50","Puede que lo vote",0.353,0.257,0.129,0.273
"P50","Nunca lo votaría",0.406,0.555,0.814,0.284
"P50","No sabe",0.012,0.045,0.006,0.396
"P51","Luis Juez gobernador – Rodrigo De Loredo intendente por Juntos por el Cambio",0.218,0.154,0.543,0.122
"P51","Martín Llaryora gobernador – Daniel Passerini intendente por Hacemos por Córdoba",0.513,0.455,0.203,0.294
