"fecha","t1 A Tolosa Paz por el Frente de todos","t1 A Santilli y Manes por Juntos","t1 A Del Caño por el Frente de Izquierda","t1 A Espert por Avanza libertad","t1 A Randazo por “Vamos con vos""","t1 A Hotton por “+Valores”","t1 Votaría en blanco o anularía","s1 A Tolosa Paz por el Frente de todos","s1 A Santilli y Manes por Juntos","s1 A Del Caño por el Frente de Izquierda","s1 A Espert por Avanza libertad","s1 A Randazo por “Vamos con vos""","s1 A Hotton por “+Valores”","s1 Votaría en blanco o anularía","s2 A Tolosa Paz por el Frente de todos","s2 A Santilli y Manes por Juntos","s2 A Del Caño por el Frente de Izquierda","s2 A Espert por Avanza libertad","s2 A Randazo por “Vamos con vos""","s2 A Hotton por “+Valores”","s2 Votaría en blanco o anularía","e1 A Tolosa Paz por el Frente de todos","e1 A Santilli y Manes por Juntos","e1 A Del Caño por el Frente de Izquierda","e1 A Espert por Avanza libertad","e1 A Randazo por “Vamos con vos""","e1 A Hotton por “+Valores”","e1 Votaría en blanco o anularía","e2 A Tolosa Paz por el Frente de todos","e2 A Santilli y Manes por Juntos","e2 A Del Caño por el Frente de Izquierda","e2 A Espert por Avanza libertad","e2 A Randazo por “Vamos con vos""","e2 A Hotton por “+Valores”","e2 Votaría en blanco o anularía","e3 A Tolosa Paz por el Frente de todos","e3 A Santilli y Manes por Juntos","e3 A Del Caño por el Frente de Izquierda","e3 A Espert por Avanza libertad","e3 A Randazo por “Vamos con vos""","e3 A Hotton por “+Valores”","e3 Votaría en blanco o anularía","e4 A Tolosa Paz por el Frente de todos","e4 A Santilli y Manes por Juntos","e4 A Del Caño por el Frente de Izquierda","e4 A Espert por Avanza libertad","e4 A Randazo por “Vamos con vos""","e4 A Hotton por “+Valores”","e4 Votaría en blanco o anularía","ed1 A Tolosa Paz por el Frente de todos","ed1 A Santilli y Manes por Juntos","ed1 A Del Caño por el Frente de Izquierda","ed1 A Espert por Avanza libertad","ed1 A Randazo por “Vamos con vos""","ed1 A Hotton por “+Valores”","ed1 Votaría en blanco o anularía","ed2 A Tolosa Paz por el Frente de todos","ed2 A Santilli y Manes por Juntos","ed2 A Del Caño por el Frente de Izquierda","ed2 A Espert por Avanza libertad","ed2 A Randazo por “Vamos con vos""","ed2 A Hotton por “+Valores”","ed2 Votaría en blanco o anularía","ed3 A Tolosa Paz por el Frente de todos","ed3 A Santilli y Manes por Juntos","ed3 A Del Caño por el Frente de Izquierda","ed3 A Espert por Avanza libertad","ed3 A Randazo por “Vamos con vos""","ed3 A Hotton por “+Valores”","ed3 Votaría en blanco o anularía","v1 A Tolosa Paz por el Frente de todos","v1 A Santilli y Manes por Juntos","v1 A Del Caño por el Frente de Izquierda","v1 A Espert por Avanza libertad","v1 A Randazo por “Vamos con vos""","v1 A Hotton por “+Valores”","v1 Votaría en blanco o anularía","v2 A Tolosa Paz por el Frente de todos","v2 A Santilli y Manes por Juntos","v2 A Del Caño por el Frente de Izquierda","v2 A Espert por Avanza libertad","v2 A Randazo por “Vamos con vos""","v2 A Hotton por “+Valores”","v2 Votaría en blanco o anularía","v3 A Tolosa Paz por el Frente de todos","v3 A Santilli y Manes por Juntos","v3 A Del Caño por el Frente de Izquierda","v3 A Espert por Avanza libertad","v3 A Randazo por “Vamos con vos""","v3 A Hotton por “+Valores”","v3 Votaría en blanco o anularía"
2021-10-02,0.321,0.415,0.042,0.089,0.034,NA,0.099,0.297,0.414,0.04,0.153,0.04,NA,0.056,0.343,0.417,0.044,0.031,0.027,NA,0.138,0.434,0.132,0.077,0.208,0.05,NA,0.099,0.307,0.44,0.023,0.054,0.053,NA,0.123,0.235,0.507,0.06,0.076,0.011,NA,0.111,0.294,0.652,0.011,0.01,0,NA,0.033,0.368,0.357,0.064,0.043,0.032,NA,0.136,0.267,0.451,0.031,0.142,0.005,NA,0.104,0.335,0.443,0.028,0.076,0.078,NA,0.04,0.679,0.102,0.03,0.02,0.032,NA,0.137,0.082,0.728,0.04,0.134,0.002,NA,0.014,0.039,0.532,0,0.145,0.284,NA,0
2021-10-03,0.313,0.429,0.03,0.082,0.028,NA,0.118,0.335,0.396,0.021,0.146,0.03,NA,0.072,0.293,0.46,0.038,0.022,0.026,NA,0.161,0.434,0.184,0.067,0.131,0.038,NA,0.146,0.28,0.467,0.003,0.073,0.039,NA,0.138,0.225,0.525,0.051,0.059,0.02,NA,0.12,0.293,0.625,0,0.048,0,NA,0.034,0.408,0.317,0.072,0.017,0.018,NA,0.168,0.211,0.52,0,0.148,0.003,NA,0.118,0.324,0.461,0.011,0.078,0.084,NA,0.042,0.631,0.147,0.014,0.029,0.021,NA,0.158,0.094,0.725,0.031,0.105,0.005,NA,0.04,0,0.517,0,0.212,0.271,NA,0
2021-10-04,0.298,0.478,0.044,0.085,0.014,NA,0.081,0.332,0.416,0.014,0.139,0.02,NA,0.079,0.267,0.536,0.071,0.035,0.008,NA,0.083,0.406,0.265,0.091,0.113,0.044,NA,0.081,0.299,0.482,0.01,0.109,0,NA,0.1,0.235,0.603,0.034,0.023,0.009,NA,0.096,0.21,0.642,0.055,0.067,0,NA,0.026,0.355,0.442,0.089,0.053,0,NA,0.061,0.232,0.503,0.016,0.123,0,NA,0.126,0.316,0.494,0.02,0.074,0.055,NA,0.041,0.64,0.206,0.033,0.026,0.007,NA,0.088,0.057,0.742,0.054,0.112,0.003,NA,0.032,0.068,0.584,0,0.194,0.154,NA,0
2021-10-05,0.256,0.488,0.057,0.082,0.032,NA,0.085,0.296,0.416,0.03,0.128,0.035,NA,0.095,0.218,0.555,0.082,0.04,0.029,NA,0.076,0.339,0.366,0.091,0.059,0.012,NA,0.133,0.296,0.409,0.03,0.145,0.043,NA,0.077,0.182,0.671,0.048,0.006,0.014,NA,0.079,0.141,0.607,0.073,0.083,0.06,NA,0.036,0.294,0.43,0.1,0.074,0.025,NA,0.077,0.193,0.503,0.033,0.108,0.039,NA,0.124,0.295,0.55,0.033,0.056,0.031,NA,0.035,0.55,0.24,0.054,0.037,0.036,NA,0.083,0.041,0.744,0.072,0.098,0.004,NA,0.041,0.087,0.428,0,0.242,0.243,NA,0
2021-10-06,0.265,0.476,0.062,0.054,0.079,NA,0.064,0.257,0.494,0.032,0.052,0.085,NA,0.08,0.273,0.46,0.088,0.055,0.074,NA,0.05,0.326,0.373,0.065,0.068,0.085,NA,0.083,0.362,0.377,0.037,0.082,0.06,NA,0.082,0.203,0.659,0,0.004,0.081,NA,0.053,0.06,0.606,0.181,0.035,0.104,NA,0.014,0.352,0.37,0.055,0.041,0.127,NA,0.055,0.173,0.542,0.074,0.041,0.069,NA,0.101,0.271,0.535,0.056,0.09,0.024,NA,0.024,0.583,0.176,0.045,0.011,0.102,NA,0.083,0.024,0.779,0.083,0.076,0.036,NA,0.002,0.197,0.369,0,0,0.434,NA,0
2021-10-07,0.289,0.453,0.048,0.055,0.059,NA,0.096,0.32,0.446,0.042,0.073,0.041,NA,0.078,0.261,0.46,0.053,0.038,0.075,NA,0.113,0.273,0.423,0.027,0.094,0.053,NA,0.13,0.338,0.407,0.078,0.065,0.063,NA,0.049,0.275,0.517,0.005,0.012,0.046,NA,0.145,0.231,0.514,0.069,0.028,0.076,NA,0.082,0.411,0.323,0.022,0.03,0.085,NA,0.129,0.191,0.527,0.067,0.044,0.066,NA,0.105,0.268,0.525,0.054,0.108,0.009,NA,0.036,0.633,0.14,0.038,0.008,0.077,NA,0.104,0.05,0.792,0.031,0.091,0.022,NA,0.014,0,0.346,0.136,0,0.286,NA,0.232
2021-10-08,0.296,0.481,0.035,0.06,0.031,NA,0.097,0.325,0.479,0.027,0.076,0.022,NA,0.071,0.27,0.483,0.041,0.045,0.039,NA,0.122,0.282,0.442,0.022,0.109,0.04,NA,0.105,0.312,0.447,0.049,0.068,0.028,NA,0.096,0.298,0.53,0.005,0.015,0.047,NA,0.105,0.283,0.553,0.061,0.023,0,NA,0.08,0.378,0.383,0.023,0.029,0.049,NA,0.138,0.258,0.539,0.041,0.064,0.033,NA,0.065,0.242,0.528,0.041,0.097,0.001,NA,0.091,0.632,0.18,0.019,0.032,0.032,NA,0.105,0.053,0.797,0.025,0.078,0.022,NA,0.025,0,0.508,0.125,0,0.126,NA,0.241
2021-10-09,0.279,0.485,0.051,0.064,0.007,NA,0.114,0.348,0.452,0.025,0.087,0.001,NA,0.087,0.214,0.516,0.075,0.043,0.013,NA,0.139,0.25,0.411,0.067,0.091,0,NA,0.181,0.303,0.445,0.043,0.091,0.019,NA,0.099,0.258,0.569,0.06,0.034,0,NA,0.079,0.297,0.573,0.033,0.01,0,NA,0.087,0.328,0.457,0.05,0.023,0,NA,0.142,0.238,0.484,0.069,0.083,0.017,NA,0.109,0.27,0.526,0.025,0.096,0.002,NA,0.081,0.585,0.205,0.038,0.024,0.006,NA,0.142,0.063,0.799,0.025,0.076,0,NA,0.037,0,0.46,0.2,0.094,0.066,NA,0.18
2021-10-10,0.271,0.478,0.071,0.062,0,NA,0.118,0.317,0.5,0.033,0.06,0,NA,0.09,0.228,0.458,0.106,0.064,0,NA,0.144,0.271,0.295,0.138,0.081,0,NA,0.215,0.255,0.472,0.028,0.093,0,NA,0.152,0.334,0.525,0.094,0.028,0,NA,0.019,0.229,0.69,0.037,0.015,0,NA,0.029,0.302,0.479,0.076,0.034,0,NA,0.109,0.24,0.442,0.094,0.083,0,NA,0.141,0.275,0.532,0.029,0.07,0,NA,0.094,0.531,0.214,0.089,0.028,0,NA,0.138,0.086,0.772,0.025,0.04,0,NA,0.077,0.056,0.527,0.186,0.18,0,NA,0.051
2021-10-11,0.28,0.434,0.099,0.064,0.009,0.006,0.108,0.368,0.435,0.045,0.059,0.007,0.011,0.075,0.2,0.433,0.147,0.069,0.011,0.003,0.137,0.24,0.234,0.208,0.072,0.005,0,0.241,0.288,0.408,0.057,0.106,0.018,0.014,0.109,0.356,0.476,0.105,0.024,0.008,0.007,0.024,0.226,0.712,0.022,0.019,0,0,0.021,0.354,0.428,0.092,0.035,0,0.01,0.081,0.178,0.408,0.151,0.066,0.004,0.004,0.189,0.325,0.48,0.032,0.103,0.029,0.006,0.025,0.534,0.179,0.156,0,0.004,0.003,0.124,0.116,0.719,0.027,0.057,0,0,0.081,0.038,0.448,0.177,0.264,0.073,0,0
2021-10-12,0.29,0.44,0.081,0.062,0.021,0.011,0.095,0.307,0.435,0.064,0.067,0.016,0.015,0.096,0.274,0.443,0.098,0.058,0.025,0.007,0.095,0.322,0.211,0.159,0.091,0.003,0.009,0.205,0.249,0.421,0.083,0.093,0.036,0.022,0.096,0.379,0.516,0.042,0.016,0.005,0.006,0.036,0.215,0.73,0.008,0.011,0.036,0,0,0.351,0.433,0.08,0.048,0.025,0.017,0.046,0.206,0.412,0.116,0.072,0.003,0.01,0.181,0.327,0.492,0.03,0.067,0.042,0.005,0.037,0.536,0.172,0.157,0.019,0.023,0.003,0.09,0.102,0.734,0.024,0.06,0,0,0.08,0.338,0.416,0,0.142,0.104,0,0
2021-10-13,0.274,0.451,0.081,0.068,0.028,0.015,0.083,0.279,0.384,0.084,0.095,0.023,0.022,0.113,0.27,0.51,0.079,0.044,0.032,0.008,0.057,0.314,0.204,0.142,0.118,0.004,0.01,0.208,0.256,0.427,0.109,0.083,0.045,0.031,0.049,0.301,0.585,0.03,0.023,0.006,0.008,0.047,0.217,0.709,0,0.018,0.056,0,0,0.351,0.455,0.081,0.02,0.04,0.025,0.028,0.179,0.431,0.116,0.103,0.004,0.011,0.156,0.311,0.475,0.03,0.083,0.046,0.006,0.049,0.518,0.179,0.14,0.028,0.036,0.004,0.095,0.082,0.771,0.042,0.062,0,0,0.043,0.353,0.409,0,0.142,0.096,0,0
2021-10-14,0.26,0.48,0.072,0.076,0.028,0.006,0.078,0.19,0.462,0.089,0.121,0.028,0.006,0.104,0.325,0.496,0.057,0.035,0.028,0.005,0.054,0.3,0.266,0.12,0.139,0,0.01,0.165,0.287,0.499,0.074,0.058,0.018,0.009,0.055,0.223,0.596,0.053,0.083,0,0,0.045,0.192,0.637,0.017,0.003,0.125,0,0.026,0.3,0.478,0.063,0.045,0.056,0.008,0.05,0.239,0.458,0.105,0.064,0,0.007,0.127,0.234,0.518,0.034,0.142,0.029,0,0.043,0.51,0.247,0.102,0.023,0.046,0,0.072,0.072,0.776,0.039,0.073,0.005,0,0.035,0.265,0.356,0.077,0.242,0.06,0,0
2021-10-15,0.249,0.522,0.056,0.083,0.019,0.006,0.065,0.21,0.497,0.07,0.146,0.015,0,0.062,0.284,0.545,0.045,0.026,0.022,0.011,0.067,0.315,0.402,0.068,0.156,0,0.007,0.052,0.261,0.496,0.059,0.072,0.019,0.012,0.081,0.273,0.552,0.044,0.08,0,0,0.051,0.099,0.711,0.05,0.004,0.069,0,0.067,0.332,0.518,0.043,0.049,0.015,0,0.043,0.214,0.506,0.082,0.064,0.011,0.011,0.112,0.181,0.551,0.037,0.161,0.037,0.007,0.026,0.541,0.299,0.073,0.018,0.023,0.01,0.036,0.041,0.82,0.021,0.109,0.009,0,0,0.033,0.332,0.082,0.235,0.082,0,0.236
2021-10-16,0.254,0.53,0.047,0.073,0.014,0.006,0.076,0.198,0.55,0.052,0.125,0.01,0.002,0.063,0.305,0.512,0.043,0.024,0.018,0.009,0.089,0.34,0.365,0.063,0.14,0,0.006,0.086,0.263,0.506,0.056,0.071,0.016,0.011,0.077,0.246,0.618,0.03,0.057,0,0,0.049,0.131,0.691,0.029,0.006,0.047,0,0.096,0.331,0.532,0.034,0.034,0.011,0,0.058,0.224,0.517,0.062,0.059,0.008,0.008,0.122,0.196,0.546,0.041,0.145,0.027,0.01,0.035,0.581,0.272,0.066,0.012,0.017,0.01,0.042,0.032,0.836,0.013,0.096,0.006,0,0.017,0.03,0.5,0.051,0.182,0.069,0,0.168
2021-10-17,0.277,0.524,0.03,0.051,0.013,0.012,0.093,0.235,0.557,0.036,0.096,0.014,0.006,0.056,0.317,0.493,0.025,0.008,0.012,0.017,0.128,0.445,0.366,0.016,0.07,0,0.01,0.093,0.254,0.474,0.04,0.076,0.009,0.026,0.121,0.258,0.608,0.016,0.022,0.037,0,0.059,0.13,0.73,0.044,0.009,0.008,0,0.079,0.382,0.488,0.031,0.017,0.008,0.01,0.064,0.22,0.525,0.03,0.057,0.016,0.008,0.144,0.23,0.567,0.029,0.083,0.017,0.019,0.055,0.63,0.213,0.041,0.011,0.008,0.015,0.082,0.027,0.868,0.01,0.066,0.009,0,0.02,0.091,0.438,0,0.092,0.052,0,0.327
