"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.24,0.223,0.256,0.197,0.264,0.246,0.229,0.236,0.226,0.264,0.205,0.196,0.304,0.285,0.246,0.286,0.184
"Patricia Bullrich por Juntos por el Cambio",0.275,0.245,0.303,0.186,0.213,0.345,0.414,0.238,0.279,0.307,0.29,0.259,0.195,0.279,0.281,0.303,0.269
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.091,0.079,0.101,0.073,0.085,0.094,0.118,0.092,0.089,0.092,0.091,0.1,0.114,0.083,0.1,0.079,0.104
"Javier Milei por la Libertad Avanza",0.216,0.282,0.154,0.383,0.23,0.147,0.089,0.225,0.238,0.176,0.236,0.268,0.198,0.175,0.218,0.183,0.217
"Al candidato del Frente de Izquierda",0.046,0.054,0.039,0.044,0.064,0.039,0.023,0.051,0.044,0.045,0.052,0.033,0.053,0.046,0.053,0.039,0.047
"En blanco",0.033,0.034,0.033,0.035,0.035,0.035,0.024,0.034,0.035,0.029,0.031,0.029,0.047,0.035,0.018,0.039,0.04
"No sabe",0.099,0.083,0.114,0.082,0.109,0.094,0.103,0.124,0.089,0.087,0.095,0.115,0.089,0.097,0.084,0.071,0.139
