"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Patricia Bullrich por Juntos por el Cambio",0.526,0.523,0.528,0.56,0.477,0.528,0.585,0.505,0.534,0.533,0.566,0.54,0.46,0.489,0.527,0.531,0.543
"Wado de Pedro  por el Frente de Todos",0.307,0.287,0.326,0.245,0.329,0.333,0.287,0.285,0.292,0.346,0.27,0.262,0.377,0.353,0.332,0.341,0.225
"En blanco",0.091,0.122,0.063,0.127,0.111,0.072,0.046,0.105,0.097,0.073,0.092,0.095,0.093,0.089,0.074,0.083,0.098
"No sabe",0.076,0.068,0.083,0.068,0.083,0.067,0.082,0.105,0.077,0.048,0.072,0.103,0.07,0.069,0.067,0.045,0.134
