"var","categoria","Positiva","Neutra","Negativa","No sabe"
"P05","Mucho",0.453,0.396,0.42,0.268
"P05","Bastante",0.361,0.419,0.388,0.276
"P05","Poco",0.117,0.142,0.122,0.128
"P05","Nada",0.037,0.033,0.056,0.12
"P05","No sabe",0.032,0.01,0.014,0.208
"P06","Siempre",0.367,0.311,0.275,0.367
"P06","Casi siempre",0.423,0.478,0.436,0.293
"P06","Casi nunca",0.146,0.156,0.225,0.089
"P06","Nunca, pero esta es una excepción",0.064,0.055,0.064,0.251
"P07","Del Frente de Todos y el peronismo",0.698,0.442,0.079,0.143
"P07","De Juntos por el Cambio",0.108,0.279,0.507,0.275
"P07","De los Liberales libertarios",0.086,0.145,0.327,0.061
"P07","De la Izquierda",0.038,0.026,0.027,0.022
"P07","No sabe",0.07,0.108,0.06,0.499
"P08","A Sergio Massa",0.305,0.27,0.248,0.277
"P08","A Daniel Scioli",0.138,0.018,0.058,0
"P08","A algún candidato del peronismo",0.083,0.17,0.299,0.172
"P08","A algún candidato del kirchnerismo",0.474,0.542,0.395,0.551
"P09","A Horacio Rodríguez Larreta",0.224,0.19,0.1,0.152
"P09","A Patricia Bullrich",0.404,0.639,0.814,0.369
"P09","A Facundo Manes",0.205,0.123,0.041,0.299
"P09","A Gerardo Morales",0.167,0.048,0.045,0.18
"P10","Sergio Massa por el Frente de Todos",0.396,0.241,0.047,0.081
"P10","Patricia Bullrich por Juntos por el Cambio",0.031,0.145,0.307,0.061
"P10","Horacio Rodríguez Larreta por Juntos por el Cambio",0.016,0.041,0.055,0.089
"P10","Juan Schiaretti por Juntos por el Cambio",0.04,0.106,0.124,0.111
"P10","Jose Luis Espert por Juntos por el Cambio",0.233,0.102,0.024,0.014
"P10","Javier Milei por la Libertad Avanza",0.068,0.155,0.372,0.141
"P10","Al candidato del Frente de Izquierda",0.034,0.047,0.023,0.003
"P10","En blanco",0.031,0.029,0.018,0.039
"P10","No sabe",0.151,0.134,0.03,0.461
"P13","Wado de Pedro por el Frente de Todos",0.487,0.296,0.086,0.157
"P13","Patricia Bullrich por Juntos por el Cambio",0.042,0.127,0.276,0.055
"P13","Horacio Rodríguez Larreta por Juntos por el Cambio",0.018,0.056,0.073,0.064
"P13","Juan Schiaretti por Juntos por el Cambio",0.032,0.076,0.131,0.064
"P13","Jose Luis Espert por Juntos por el Cambio",0.188,0.167,0.039,0.128
"P13","Javier Milei por la Libertad Avanza",0.1,0.167,0.341,0.083
"P13","Al candidato del Frente de Izquierda",0.019,0.02,0.018,0.003
"P13","En blanco",0.035,0.018,0.016,0.038
"P13","No sabe",0.079,0.073,0.02,0.408
"P16","Sergio Massa por el Frente de Todos",0.234,0.137,0.033,0.101
"P16","Wado de Pedro por el Frente de Todos",0.422,0.319,0.045,0.092
"P16","Daniel Scioli por el Frente de Todos",0.132,0.039,0.013,0.01
"P16","Patricia Bullrich por Juntos por el Cambio",0.065,0.203,0.451,0.105
"P16","Horacio Rodríguez Larreta por Juntos por el Cambio",0.034,0.084,0.098,0.133
"P16","Javier Milei por la Libertad Avanza",0.062,0.142,0.303,0.092
"P16","Al candidato del Frente de Izquierda",0.008,0.018,0.016,0.003
"P16","En blanco",0.01,0.014,0.021,0.034
"P16","No sabe",0.033,0.044,0.02,0.43
"P19","Sergio Massa por el Frente de Todos",0.233,0.128,0.032,0.123
"P19","Wado de Pedro por el Frente de Todos",0.471,0.333,0.059,0.05
"P19","Patricia Bullrich por Juntos por el Cambio",0.069,0.193,0.436,0.175
"P19","Horacio Rodríguez Larreta por Juntos por el Cambio",0.041,0.079,0.095,0.081
"P19","Javier Milei por la Libertad Avanza",0.089,0.16,0.302,0.081
"P19","Al candidato del Frente de Izquierda",0.026,0.045,0.029,0.018
"P19","En blanco",0.021,0.013,0.022,0.026
"P19","No sabe",0.05,0.049,0.025,0.446
"P22","Sergio Massa a presidente y Wado de Pedro a vicepresidente por el Frente de Todos con el apoyo de Cristina Kirchner y Alberto Fernandez",0.678,0.416,0.058,0.19
"P22","Patricia Bullrich a presidente y Ricardo Lopez Murphy a vicepresidente  por Juntos por el Cambio con el apoyo de Mauricio Macri y Alfredo Cornejo",0.093,0.214,0.446,0.12
"P22","Horacio Rodríguez Larreta a presidente y Juan Schiaretti a vicepresidente  por Juntos por el Cambio, con el apoyo de Gerardo Morales y Martin Lousteau",0.057,0.107,0.085,0.075
"P22","Jose Luis Espert a presidente y a su candidato a vicepresidente por Juntos por el Cambio",0.016,0.02,0.035,0.035
"P22","Javier Milei a presidente y Victoria Villarruel como vicepresidenta  por la Libertad Avanza",0.07,0.13,0.302,0.149
"P22","Al candidato a presidente y al candidato a vicepresidente del Frente de Izquierda",0.015,0.026,0.023,0.025
"P22","En blanco",0.018,0.024,0.021,0.026
"P22","No sabe",0.053,0.063,0.03,0.38
"P25","Sergio Massa por el Frente de Todos",0.442,0.312,0.057,0.168
"P25","Daniel Scioli por el Frente de Todos",0.269,0.08,0.029,0.04
"P25","Patricia Bullrich por Juntos por el Cambio",0.092,0.205,0.448,0.157
"P25","Horacio Rodríguez Larreta por Juntos por el Cambio",0.042,0.073,0.088,0.087
"P25","Javier Milei por la Libertad Avanza",0.068,0.145,0.291,0.059
"P25","Al candidato del Frente de Izquierda",0.021,0.043,0.028,0.022
"P25","En blanco",0.014,0.042,0.027,0.021
"P25","No sabe",0.052,0.1,0.032,0.446
"P26","Wado de Pedro por el Frente de Todos",0.582,0.407,0.049,0.185
"P26","Daniel Scioli por el Frente de Todos",0.226,0.041,0.011,0.004
"P26","Patricia Bullrich por Juntos por el Cambio",0.06,0.199,0.479,0.142
"P26","Horacio Rodríguez Larreta por Juntos por el Cambio",0.03,0.071,0.083,0.11
"P26","Javier Milei por la Libertad Avanza",0.051,0.158,0.312,0.081
"P26","Al candidato del Frente de Izquierda",0.013,0.021,0.02,0.025
"P26","En blanco",0.005,0.027,0.023,0.018
"P26","No sabe",0.033,0.076,0.023,0.435
"P27","Sergio Massa por el Frente de Todos",0.636,0.37,0.041,0.141
"P27","Patricia Bullrich por Juntos por el Cambio",0.088,0.206,0.456,0.123
"P27","Horacio Rodríguez Larreta por Juntos por el Cambio",0.029,0.075,0.118,0.133
"P27","Javier Milei por la Libertad Avanza",0.06,0.162,0.289,0.081
"P27","Al candidato del Frente de Izquierda",0.061,0.046,0.04,0.01
"P27","En blanco",0.035,0.034,0.022,0.083
"P27","No sabe",0.091,0.107,0.034,0.429
"P28","Wado de Pedro por el Frente de Todos",0.712,0.402,0.045,0.208
"P28","Patricia Bullrich por Juntos por el Cambio",0.076,0.212,0.481,0.151
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.032,0.077,0.089,0.087
"P28","Javier Milei por la Libertad Avanza",0.054,0.167,0.312,0.116
"P28","Al candidato del Frente de Izquierda",0.022,0.034,0.022,0.014
"P28","En blanco",0.038,0.034,0.023,0.036
"P28","No sabe",0.066,0.074,0.028,0.388
"P29","Axel Kicillof por el Frente de Todos",0.748,0.416,0.044,0.089
"P29","Patricia Bullrich por Juntos por el Cambio",0.07,0.194,0.488,0.111
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.028,0.093,0.086,0.181
"P29","Javier Milei por la Libertad Avanza",0.049,0.175,0.317,0.081
"P29","Al candidato del Frente de Izquierda",0.028,0.022,0.016,0.003
"P29","En blanco",0.026,0.027,0.02,0.048
"P29","No sabe",0.051,0.073,0.029,0.487
"P30","Sergio Massa  por el Frente de Todos",0.683,0.4,0.037,0.093
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.053,0.146,0.261,0.238
"P30","Javier Milei por la Libertad Avanza",0.094,0.208,0.445,0.096
"P30","Al candidato del Frente de Izquierda",0.04,0.045,0.03,0.003
"P30","En blanco",0.035,0.051,0.069,0.027
"P30","No sabe",0.095,0.15,0.158,0.543
"P31","Sergio Massa  por el Frente de Todos",0.715,0.404,0.041,0.152
"P31","Patricia Bullrich por Juntos por el Cambio",0.079,0.217,0.494,0.153
"P31","Javier Milei por la Libertad Avanza",0.059,0.181,0.338,0.096
"P31","Al candidato del Frente de Izquierda",0.047,0.033,0.026,0.039
"P31","En blanco",0.031,0.041,0.042,0.027
"P31","No sabe",0.069,0.124,0.059,0.533
"P32","Wado de Pedro por el Frente de Todos",0.708,0.416,0.051,0.121
"P32","Horacio Rodríguez Larreta por Juntos por el Cambio",0.087,0.143,0.293,0.22
"P32","Javier Milei por la Libertad Avanza",0.088,0.231,0.452,0.102
"P32","Al candidato del Frente de Izquierda",0.03,0.032,0.012,0.014
"P32","En blanco",0.032,0.043,0.077,0.076
"P32","No sabe",0.055,0.135,0.115,0.467
"P33","Wado de Pedro por el Frente de Todos",0.748,0.418,0.049,0.162
"P33","Patricia Bullrich por Juntos por el Cambio",0.069,0.259,0.511,0.193
"P33","Javier Milei por la Libertad Avanza",0.069,0.165,0.343,0.096
"P33","Al candidato del Frente de Izquierda",0.028,0.029,0.015,0.015
"P33","En blanco",0.037,0.04,0.041,0.021
"P33","No sabe",0.049,0.089,0.041,0.513
"P34","Daniel Scioli por el Frente de Todos",0.745,0.237,0.019,0.043
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.057,0.17,0.29,0.209
"P34","Javier Milei por la Libertad Avanza",0.062,0.222,0.466,0.102
"P34","Al candidato del Frente de Izquierda",0.03,0.061,0.036,0.018
"P34","En blanco",0.026,0.095,0.081,0.038
"P34","No sabe",0.08,0.215,0.108,0.59
"P35","Daniel Scioli por el Frente de Todos",0.758,0.229,0.022,0.01
"P35","Patricia Bullrich por Juntos por el Cambio",0.059,0.246,0.512,0.199
"P35","Javier Milei por la Libertad Avanza",0.053,0.187,0.342,0.096
"P35","Al candidato del Frente de Izquierda",0.044,0.077,0.029,0.075
"P35","En blanco",0.024,0.088,0.051,0.056
"P35","No sabe",0.062,0.173,0.044,0.564
"P36","Axel Kicillof por el Frente de Todos",0.74,0.426,0.047,0.084
"P36","Horacio Rodríguez Larreta por Juntos por el Cambio",0.064,0.155,0.309,0.242
"P36","Javier Milei por la Libertad Avanza",0.077,0.228,0.467,0.16
"P36","Al candidato del Frente de Izquierda",0.038,0.025,0.016,0.018
"P36","En blanco",0.027,0.038,0.066,0.072
"P36","No sabe",0.054,0.128,0.095,0.424
"P37","Axel Kicillof por el Frente de Todos",0.756,0.437,0.044,0.036
"P37","Patricia Bullrich por Juntos por el Cambio",0.061,0.222,0.511,0.208
"P37","Javier Milei por la Libertad Avanza",0.063,0.185,0.355,0.096
"P37","Al candidato del Frente de Izquierda",0.03,0.034,0.018,0.011
"P37","En blanco",0.042,0.031,0.04,0.092
"P37","No sabe",0.048,0.091,0.032,0.557
"P38","Horacio Rodríguez Larreta por Juntos por el Cambio",0.094,0.233,0.443,0.211
"P38","Sergio Massa por el Frente de Todos",0.73,0.448,0.075,0.168
"P38","En blanco",0.075,0.127,0.248,0.075
"P38","No sabe",0.101,0.192,0.234,0.546
"P39","Horacio Rodríguez Larreta por Juntos por el Cambio",0.101,0.266,0.481,0.271
"P39","Wado de Pedro por el Frente de Todos",0.757,0.442,0.073,0.265
"P39","En blanco",0.071,0.133,0.26,0.071
"P39","No sabe",0.071,0.159,0.186,0.393
"P40","Patricia Bullrich por Juntos por el Cambio",0.092,0.343,0.751,0.296
"P40","Sergio Massa por el Frente de Todos",0.749,0.47,0.059,0.144
"P40","En blanco",0.082,0.085,0.123,0.095
"P40","No sabe",0.077,0.102,0.067,0.465
"P41","Patricia Bullrich por Juntos por el Cambio",0.119,0.37,0.78,0.26
"P41","Wado de Pedro  por el Frente de Todos",0.758,0.458,0.067,0.185
"P41","En blanco",0.072,0.085,0.103,0.103
"P41","No sabe",0.051,0.087,0.05,0.452
"P42","Patricia Bullrich por Juntos por el Cambio",0.09,0.362,0.785,0.269
"P42","Daniel Scioli por el Frente de Todos",0.824,0.368,0.028,0.024
"P42","En blanco",0.04,0.141,0.123,0.103
"P42","No sabe",0.046,0.129,0.064,0.604
"P43","Horacio Rodríguez Larreta por Juntos por el Cambio",0.089,0.272,0.533,0.343
"P43","Daniel Scioli por el Frente de Todos",0.821,0.345,0.03,0.03
"P43","En blanco",0.038,0.195,0.272,0.073
"P43","No sabe",0.052,0.188,0.165,0.554
"P44","Patricia Bullrich por Juntos por el Cambio",0.101,0.35,0.76,0.29
"P44","Axel Kicillof por el Frente de Todos",0.791,0.462,0.052,0.092
"P44","En blanco",0.062,0.097,0.122,0.085
"P44","No sabe",0.046,0.091,0.066,0.533
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.099,0.269,0.56,0.321
"P45","Axel Kicillof por el Frente de Todos",0.768,0.474,0.058,0.031
"P45","En blanco",0.074,0.125,0.24,0.106
"P45","No sabe",0.059,0.132,0.142,0.542
"P46","Horacio Rodríguez Larreta por Juntos por el Cambio",0.123,0.246,0.347,0.288
"P46","Javier Milei por los liberales libertarios",0.202,0.241,0.439,0.096
"P46","En blanco",0.442,0.316,0.119,0.074
"P46","No sabe",0.233,0.197,0.095,0.542
"P47","Patricia Bullrich por Juntos por el Cambio",0.097,0.271,0.542,0.242
"P47","Javier Milei por los liberales libertarios",0.129,0.201,0.339,0.096
"P47","En blanco",0.594,0.373,0.085,0.134
"P47","No sabe",0.18,0.155,0.034,0.528
"P48","Javier Milei por los liberales libertarios",0.082,0.263,0.614,0.143
"P48","Sergio Massa por el Frente de Todos",0.742,0.453,0.089,0.184
"P48","En blanco",0.118,0.127,0.184,0.094
"P48","No sabe",0.058,0.157,0.113,0.579
"P49","Javier Milei por los liberales libertarios",0.119,0.282,0.627,0.159
"P49","Wado de Pedro  por el Frente de Todos",0.764,0.467,0.07,0.205
"P49","En blanco",0.057,0.096,0.188,0.123
"P49","No sabe",0.06,0.155,0.115,0.513
"P50","Javier Milei por los liberales libertarios",0.08,0.273,0.643,0.164
"P50","Daniel Scioli por el Frente de Todos",0.83,0.388,0.035,0.032
"P50","En blanco",0.039,0.145,0.208,0.184
"P50","No sabe",0.051,0.194,0.114,0.62
"P51","Javier Milei por los liberales libertarios",0.109,0.283,0.651,0.17
"P51","Axel Kicillof por el Frente de Todos",0.78,0.475,0.056,0.155
"P51","En blanco",0.06,0.099,0.19,0.156
"P51","No sabe",0.051,0.143,0.103,0.519
"P52","Lo votaría",0.488,0.298,0.111,0.16
"P52","Puede que lo vote",0.308,0.25,0.039,0.018
"P52","Nunca lo votaría",0.141,0.375,0.802,0.241
"P52","No sabe",0.063,0.077,0.048,0.581
"P53","Lo votaría",0.669,0.366,0.057,0.162
"P53","Puede que lo vote",0.158,0.144,0.037,0.013
"P53","Nunca lo votaría",0.127,0.431,0.875,0.311
"P53","No sabe",0.046,0.059,0.031,0.514
"P54","Lo votaría",0.578,0.128,0.009,0.008
"P54","Puede que lo vote",0.328,0.299,0.032,0.018
"P54","Nunca lo votaría",0.058,0.451,0.93,0.339
"P54","No sabe",0.036,0.122,0.029,0.635
"P55","Lo votaría",0.692,0.366,0.041,0.095
"P55","Puede que lo vote",0.155,0.13,0.017,0.059
"P55","Nunca lo votaría",0.126,0.436,0.929,0.352
"P55","No sabe",0.027,0.068,0.013,0.494
"P56","La votaría",0.166,0.281,0.541,0.248
"P56","Puede que la vote",0.071,0.13,0.196,0.082
"P56","Nunca la votaría",0.731,0.541,0.241,0.26
"P56","No sabe",0.032,0.048,0.022,0.41
"P57","Lo votaría",0.105,0.151,0.259,0.26
"P57","Puede que lo vote",0.076,0.187,0.293,0.16
"P57","Nunca lo votaría",0.783,0.577,0.393,0.149
"P57","No sabe",0.036,0.085,0.055,0.431
"P58","Lo votaría",0.096,0.189,0.393,0.098
"P58","Puede que lo vote",0.074,0.128,0.258,0.072
"P58","Nunca lo votaría",0.799,0.594,0.316,0.364
"P58","No sabe",0.031,0.089,0.033,0.466
"P59","Lo votaría",0.073,0.103,0.082,0.087
"P59","Puede que lo vote",0.128,0.145,0.137,0.099
"P59","Nunca lo votaría",0.727,0.613,0.709,0.225
"P59","No sabe",0.072,0.139,0.072,0.589
"P60","Lo votaría",0.081,0.084,0.166,0.065
"P60","Puede que lo vote",0.074,0.185,0.361,0.196
"P60","Nunca lo votaría",0.79,0.615,0.399,0.196
"P60","No sabe",0.055,0.116,0.074,0.543
"P61","Positiva",0.638,0.318,0.081,0.116
"P61","Neutra",0.24,0.363,0.081,0.186
"P61","Negativa",0.121,0.299,0.834,0.312
"P61","No sabe",0.001,0.02,0.004,0.386
"P62","Positiva",0.814,0.413,0.048,0.177
"P62","Neutra",0.1,0.312,0.081,0.176
"P62","Negativa",0.068,0.234,0.845,0.161
"P62","No sabe",0.018,0.041,0.026,0.486
"P64","Positiva",0.839,0.421,0.044,0.156
"P64","Neutra",0.063,0.249,0.028,0.027
"P64","Negativa",0.087,0.308,0.926,0.191
"P64","No sabe",0.011,0.022,0.002,0.626
"P65","Positiva",0.221,0.329,0.686,0.234
"P65","Neutra",0.065,0.17,0.094,0.045
"P65","Negativa",0.702,0.495,0.218,0.234
"P65","No sabe",0.012,0.006,0.002,0.487
