"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Javier Milei por los liberales libertarios",0.405,0.472,0.341,0.554,0.403,0.369,0.313,0.387,0.434,0.385,0.453,0.419,0.366,0.358,0.428,0.391,0.39
"Sergio Massa por el Frente de Todos",0.318,0.297,0.337,0.264,0.351,0.335,0.28,0.322,0.282,0.357,0.278,0.308,0.392,0.35,0.312,0.349,0.271
"En blanco",0.155,0.145,0.165,0.134,0.146,0.173,0.169,0.116,0.168,0.174,0.155,0.127,0.172,0.165,0.149,0.163,0.132
"No sabe",0.122,0.086,0.157,0.048,0.1,0.123,0.238,0.175,0.116,0.084,0.114,0.146,0.07,0.127,0.111,0.097,0.207
