"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Daniel Scioli por el Frente de Todos",0.233,0.229,0.236,0.181,0.254,0.246,0.226,0.249,0.213,0.242,0.196,0.206,0.259,0.277,0.233,0.255,0.232
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.218,0.177,0.258,0.153,0.172,0.252,0.331,0.2,0.22,0.233,0.217,0.221,0.203,0.22,0.233,0.224,0.211
"Javier Milei por la Libertad Avanza",0.301,0.386,0.223,0.481,0.323,0.245,0.154,0.311,0.315,0.276,0.348,0.308,0.315,0.252,0.312,0.292,0.273
"Al candidato del Frente de Izquierda",0.037,0.036,0.037,0.031,0.05,0.034,0.019,0.028,0.034,0.049,0.038,0.023,0.05,0.039,0.037,0.039,0.032
"En blanco",0.076,0.071,0.08,0.076,0.065,0.093,0.074,0.05,0.095,0.075,0.071,0.078,0.074,0.08,0.061,0.078,0.08
"No sabe",0.135,0.101,0.166,0.078,0.136,0.13,0.196,0.162,0.123,0.125,0.13,0.164,0.099,0.132,0.124,0.112,0.172
