"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Si",0.543,0.57,0.517,0.497,0.542,0.602,0.511,0.577,0.525,0.535,0.582,0.502,0.489,0.53,0.515,0.621,0.444
"No",0.457,0.43,0.483,0.503,0.458,0.398,0.489,0.423,0.475,0.465,0.418,0.498,0.511,0.47,0.485,0.379,0.556
