"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Wado de Pedro por el Frente de Todos",0.265,0.251,0.279,0.221,0.288,0.283,0.244,0.256,0.239,0.31,0.221,0.219,0.317,0.321,0.284,0.312,0.194
"Patricia Bullrich por Juntos por el Cambio",0.294,0.255,0.329,0.204,0.229,0.357,0.446,0.258,0.3,0.32,0.316,0.278,0.207,0.291,0.298,0.324,0.282
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.075,0.067,0.083,0.056,0.077,0.078,0.09,0.071,0.075,0.08,0.074,0.077,0.112,0.072,0.081,0.066,0.092
"Javier Milei por la Libertad Avanza",0.218,0.295,0.148,0.376,0.242,0.144,0.091,0.232,0.232,0.187,0.244,0.261,0.202,0.177,0.22,0.19,0.218
"Al candidato del Frente de Izquierda",0.026,0.026,0.026,0.017,0.038,0.023,0.014,0.018,0.035,0.022,0.025,0.024,0.043,0.025,0.027,0.023,0.029
"En blanco",0.036,0.042,0.03,0.044,0.04,0.035,0.018,0.047,0.037,0.022,0.034,0.041,0.051,0.033,0.03,0.031,0.042
"No sabe",0.086,0.064,0.105,0.082,0.086,0.08,0.097,0.118,0.082,0.059,0.086,0.1,0.068,0.081,0.06,0.054,0.143
