"var","categoria","Mucho","Bastante","Poco","Nada","No sabe"
"P28","Patricia Bullrich por Juntos por el Cambio",0.324,0.298,0.282,0.199,0.121
"P28","Horacio Rodríguez Larreta por Juntos por el Cambio",0.066,0.081,0.092,0.08,0.041
"P28","Javier Milei por la Libertad Avanza",0.19,0.22,0.218,0.343,0.276
"P28","Al candidato del Frente de Izquierda",0.023,0.027,0.029,0.035,0.011
"P28","En blanco",0.031,0.03,0.042,0.06,0.082
"P28","No sabe",0.054,0.06,0.143,0.187,0.285
"P29","Axel Kicillof por el Frente de Todos",0.324,0.285,0.217,0.092,0.175
"P29","Patricia Bullrich por Juntos por el Cambio",0.326,0.296,0.291,0.182,0.123
"P29","Horacio Rodríguez Larreta por Juntos por el Cambio",0.07,0.09,0.097,0.077,0.069
"P29","Javier Milei por la Libertad Avanza",0.19,0.234,0.22,0.341,0.274
"P29","Al candidato del Frente de Izquierda",0.021,0.017,0.028,0.046,0.002
"P29","En blanco",0.026,0.024,0.031,0.072,0.083
"P29","No sabe",0.043,0.054,0.116,0.19,0.274
"P30","Sergio Massa  por el Frente de Todos",0.294,0.277,0.219,0.1,0.278
"P30","Horacio Rodríguez Larreta por Juntos por el Cambio",0.189,0.201,0.177,0.153,0.1
"P30","Javier Milei por la Libertad Avanza",0.28,0.296,0.277,0.43,0.255
"P30","Al candidato del Frente de Izquierda",0.035,0.036,0.046,0.023,0.032
"P30","En blanco",0.063,0.046,0.067,0.137,0.054
"P30","No sabe",0.139,0.144,0.214,0.157,0.281
"P31","Sergio Massa  por el Frente de Todos",0.298,0.283,0.218,0.101,0.267
"P31","Patricia Bullrich por Juntos por el Cambio",0.345,0.328,0.307,0.255,0.149
"P31","Javier Milei por la Libertad Avanza",0.206,0.244,0.224,0.334,0.277
"P31","Al candidato del Frente de Izquierda",0.031,0.035,0.036,0.036,0.005
"P31","En blanco",0.047,0.034,0.048,0.126,0.038
"P31","No sabe",0.073,0.076,0.167,0.148,0.264
"P32","Wado de Pedro por el Frente de Todos",0.316,0.294,0.204,0.06,0.172
"P32","Horacio Rodríguez Larreta por Juntos por el Cambio",0.223,0.217,0.215,0.167,0.114
"P32","Javier Milei por la Libertad Avanza",0.287,0.314,0.288,0.402,0.312
"P32","Al candidato del Frente de Izquierda",0.016,0.02,0.018,0.034,0.021
"P32","En blanco",0.067,0.043,0.068,0.152,0.17
"P32","No sabe",0.091,0.112,0.207,0.185,0.211
"P33","Wado de Pedro por el Frente de Todos",0.325,0.299,0.213,0.068,0.175
"P33","Patricia Bullrich por Juntos por el Cambio",0.364,0.339,0.346,0.244,0.141
"P33","Javier Milei por la Libertad Avanza",0.199,0.25,0.219,0.371,0.286
"P33","Al candidato del Frente de Izquierda",0.018,0.022,0.017,0.039,0.014
"P33","En blanco",0.045,0.032,0.063,0.105,0.059
"P33","No sabe",0.049,0.058,0.142,0.173,0.325
"P34","Daniel Scioli por el Frente de Todos",0.255,0.233,0.232,0.086,0.226
"P34","Horacio Rodríguez Larreta por Juntos por el Cambio",0.224,0.233,0.211,0.157,0.113
"P34","Javier Milei por la Libertad Avanza",0.292,0.312,0.273,0.412,0.192
"P34","Al candidato del Frente de Izquierda",0.039,0.037,0.032,0.041,0.014
"P34","En blanco",0.078,0.061,0.08,0.15,0.052
"P34","No sabe",0.112,0.124,0.172,0.154,0.403
"P35","Daniel Scioli por el Frente de Todos",0.256,0.233,0.231,0.096,0.239
"P35","Patricia Bullrich por Juntos por el Cambio",0.356,0.342,0.358,0.22,0.176
"P35","Javier Milei por la Libertad Avanza",0.209,0.245,0.226,0.411,0.215
"P35","Al candidato del Frente de Izquierda",0.038,0.047,0.023,0.034,0.012
"P35","En blanco",0.058,0.045,0.052,0.102,0.017
"P35","No sabe",0.083,0.088,0.11,0.137,0.341
"P36","Axel Kicillof por el Frente de Todos",0.315,0.288,0.214,0.05,0.24
"P36","Horacio Rodríguez Larreta por Juntos por el Cambio",0.234,0.235,0.23,0.186,0.114
"P36","Javier Milei por la Libertad Avanza",0.3,0.311,0.287,0.439,0.254
"P36","Al candidato del Frente de Izquierda",0.02,0.024,0.024,0.049,0.005
"P36","En blanco",0.052,0.049,0.065,0.115,0.08
"P36","No sabe",0.079,0.093,0.18,0.161,0.307
"P37","Axel Kicillof por el Frente de Todos",0.329,0.298,0.213,0.082,0.196
"P37","Patricia Bullrich por Juntos por el Cambio",0.351,0.337,0.368,0.23,0.184
"P37","Javier Milei por la Libertad Avanza",0.227,0.249,0.204,0.421,0.152
"P37","Al candidato del Frente de Izquierda",0.019,0.027,0.037,0.034,0.013
"P37","En blanco",0.036,0.037,0.045,0.085,0.148
"P37","No sabe",0.038,0.052,0.133,0.148,0.307
"P38","Horacio Rodríguez Larreta por Juntos por el Cambio",0.333,0.321,0.32,0.303,0.224
"P38","Sergio Massa por el Frente de Todos",0.328,0.321,0.232,0.168,0.274
"P38","En blanco",0.175,0.165,0.186,0.242,0.215
"P38","No sabe",0.164,0.193,0.262,0.287,0.287
"P39","Horacio Rodríguez Larreta por Juntos por el Cambio",0.37,0.352,0.347,0.282,0.285
"P39","Wado de Pedro por el Frente de Todos",0.336,0.334,0.212,0.135,0.191
"P39","En blanco",0.182,0.174,0.188,0.276,0.22
"P39","No sabe",0.112,0.14,0.253,0.307,0.304
"P40","Patricia Bullrich por Juntos por el Cambio",0.51,0.503,0.502,0.449,0.346
"P40","Sergio Massa por el Frente de Todos",0.33,0.324,0.244,0.179,0.274
"P40","En blanco",0.105,0.088,0.114,0.182,0.187
"P40","No sabe",0.055,0.085,0.14,0.19,0.193
"P41","Patricia Bullrich por Juntos por el Cambio",0.531,0.527,0.543,0.47,0.418
"P41","Wado de Pedro  por el Frente de Todos",0.341,0.332,0.225,0.11,0.199
"P41","En blanco",0.083,0.074,0.098,0.243,0.144
"P41","No sabe",0.045,0.067,0.134,0.177,0.239
"P42","Patricia Bullrich por Juntos por el Cambio",0.525,0.525,0.522,0.497,0.39
"P42","Daniel Scioli por el Frente de Todos",0.301,0.28,0.264,0.15,0.245
"P42","En blanco",0.105,0.103,0.1,0.181,0.108
"P42","No sabe",0.069,0.092,0.114,0.172,0.257
"P43","Horacio Rodríguez Larreta por Juntos por el Cambio",0.389,0.372,0.347,0.327,0.275
"P43","Daniel Scioli por el Frente de Todos",0.298,0.289,0.255,0.121,0.21
"P43","En blanco",0.192,0.197,0.194,0.268,0.252
"P43","No sabe",0.121,0.142,0.204,0.284,0.263
"P44","Patricia Bullrich por Juntos por el Cambio",0.51,0.517,0.5,0.505,0.293
"P44","Axel Kicillof por el Frente de Todos",0.341,0.335,0.246,0.118,0.131
"P44","En blanco",0.097,0.077,0.115,0.224,0.288
"P44","No sabe",0.052,0.071,0.139,0.153,0.288
"P45","Horacio Rodríguez Larreta por Juntos por el Cambio",0.397,0.396,0.35,0.348,0.25
"P45","Axel Kicillof por el Frente de Todos",0.342,0.324,0.248,0.119,0.111
"P45","En blanco",0.167,0.164,0.184,0.309,0.22
"P45","No sabe",0.094,0.116,0.218,0.224,0.419
"P46","Horacio Rodríguez Larreta por Juntos por el Cambio",0.29,0.268,0.28,0.258,0.147
"P46","Javier Milei por los liberales libertarios",0.307,0.374,0.29,0.378,0.152
"P46","En blanco",0.271,0.209,0.223,0.173,0.292
"P46","No sabe",0.132,0.149,0.207,0.191,0.409
"P47","Patricia Bullrich por Juntos por el Cambio",0.392,0.367,0.407,0.26,0.238
"P47","Javier Milei por los liberales libertarios",0.219,0.26,0.231,0.523,0.235
"P47","En blanco",0.3,0.259,0.214,0.099,0.181
"P47","No sabe",0.089,0.114,0.148,0.118,0.346
"P48","Javier Milei por los liberales libertarios",0.391,0.428,0.39,0.492,0.171
"P48","Sergio Massa por el Frente de Todos",0.349,0.312,0.271,0.189,0.369
"P48","En blanco",0.163,0.149,0.132,0.176,0.206
"P48","No sabe",0.097,0.111,0.207,0.143,0.254
"P49","Javier Milei por los liberales libertarios",0.408,0.433,0.42,0.559,0.306
"P49","Wado de Pedro  por el Frente de Todos",0.354,0.336,0.24,0.112,0.214
"P49","En blanco",0.146,0.123,0.129,0.154,0.115
"P49","No sabe",0.092,0.108,0.211,0.175,0.365
"P50","Javier Milei por los liberales libertarios",0.414,0.431,0.402,0.578,0.293
"P50","Daniel Scioli por el Frente de Todos",0.325,0.3,0.271,0.102,0.277
"P50","En blanco",0.158,0.155,0.154,0.139,0.091
"P50","No sabe",0.103,0.114,0.173,0.181,0.339
"P51","Javier Milei por los liberales libertarios",0.423,0.444,0.451,0.599,0.314
"P51","Axel Kicillof por el Frente de Todos",0.349,0.333,0.258,0.07,0.151
"P51","En blanco",0.145,0.123,0.154,0.155,0.161
"P51","No sabe",0.083,0.1,0.137,0.176,0.374
"P52","Lo votaría",0.254,0.232,0.204,0.193,0.413
"P52","Puede que lo vote",0.158,0.161,0.102,0.075,0.055
"P52","Nunca lo votaría",0.537,0.543,0.586,0.641,0.26
"P52","No sabe",0.051,0.064,0.108,0.091,0.272
"P53","Lo votaría",0.312,0.273,0.188,0.102,0.201
"P53","Puede que lo vote",0.069,0.101,0.099,0.112,0.052
"P53","Nunca lo votaría",0.59,0.579,0.635,0.73,0.375
"P53","No sabe",0.029,0.047,0.078,0.056,0.372
"P54","Lo votaría",0.188,0.165,0.149,0.115,0.206
"P54","Puede que lo vote",0.159,0.15,0.16,0.122,0.191
"P54","Nunca lo votaría",0.603,0.614,0.632,0.699,0.368
"P54","No sabe",0.05,0.071,0.059,0.064,0.235
"P55","Lo votaría",0.319,0.255,0.202,0.109,0.144
"P55","Puede que lo vote",0.052,0.085,0.093,0.091,0.132
"P55","Nunca lo votaría",0.61,0.624,0.643,0.763,0.46
"P55","No sabe",0.019,0.036,0.062,0.037,0.264
"P56","La votaría",0.409,0.386,0.378,0.308,0.325
"P56","Puede que la vote",0.126,0.164,0.167,0.25,0.14
"P56","Nunca la votaría",0.445,0.411,0.413,0.363,0.292
"P56","No sabe",0.02,0.039,0.042,0.079,0.243
"P57","Lo votaría",0.216,0.183,0.174,0.227,0.263
"P57","Puede que lo vote",0.191,0.244,0.229,0.207,0.106
"P57","Nunca lo votaría",0.551,0.511,0.494,0.474,0.357
"P57","No sabe",0.042,0.062,0.103,0.092,0.274
"P58","Lo votaría",0.255,0.281,0.204,0.523,0.368
"P58","Puede que lo vote",0.179,0.199,0.209,0.11,0.069
"P58","Nunca lo votaría",0.533,0.473,0.48,0.281,0.31
"P58","No sabe",0.033,0.047,0.107,0.086,0.253
"P59","Lo votaría",0.08,0.077,0.034,0.203,0.304
"P59","Puede que lo vote",0.118,0.136,0.209,0.155,0.04
"P59","Nunca lo votaría",0.735,0.692,0.621,0.518,0.348
"P59","No sabe",0.067,0.095,0.136,0.124,0.308
"P60","Lo votaría",0.133,0.107,0.121,0.262,0.151
"P60","Puede que lo vote",0.235,0.277,0.266,0.248,0.105
"P60","Nunca lo votaría",0.58,0.535,0.457,0.384,0.311
"P60","No sabe",0.052,0.081,0.156,0.106,0.433
"P61","Muy buena",0.113,0.1,0.075,0.14,0.226
"P61","Buena",0.19,0.15,0.106,0.052,0.125
"P61","Ni buena ni mala",0.157,0.2,0.188,0.12,0.221
"P61","Mala",0.13,0.149,0.151,0.196,0.118
"P61","Muy mala",0.403,0.392,0.462,0.424,0.18
"P61","No sabe",0.007,0.009,0.018,0.068,0.13
"P62","Muy buena",0.252,0.207,0.127,0.098,0.167
"P62","Buena",0.093,0.105,0.105,0.058,0.124
"P62","Ni buena ni mala",0.11,0.145,0.164,0.187,0.102
"P62","Mala",0.123,0.156,0.139,0.201,0.103
"P62","Muy mala",0.403,0.359,0.405,0.388,0.254
"P62","No sabe",0.019,0.028,0.06,0.068,0.25
"P63","Muy buena",0.104,0.095,0.106,0.119,0.124
"P63","Buena",0.157,0.132,0.12,0.066,0.245
"P63","Ni buena ni mala",0.188,0.216,0.226,0.136,0.091
"P63","Mala",0.152,0.216,0.175,0.176,0.147
"P63","Muy mala",0.388,0.328,0.354,0.458,0.215
"P63","No sabe",0.011,0.013,0.019,0.045,0.178
"P64","Muy buena",0.289,0.228,0.176,0.113,0.16
"P64","Buena",0.067,0.081,0.075,0.05,0.08
"P64","Ni buena ni mala",0.059,0.089,0.121,0.088,0.08
"P64","Mala",0.088,0.117,0.116,0.182,0.118
"P64","Muy mala",0.49,0.472,0.485,0.528,0.275
"P64","No sabe",0.007,0.013,0.027,0.039,0.287
"P65","Muy buena",0.356,0.326,0.322,0.398,0.227
"P65","Buena",0.12,0.186,0.176,0.19,0.106
"P65","Ni buena ni mala",0.08,0.102,0.165,0.113,0.097
"P65","Mala",0.095,0.126,0.095,0.074,0.161
"P65","Muy mala",0.344,0.253,0.226,0.183,0.159
"P65","No sabe",0.005,0.007,0.016,0.042,0.25
"P66","Muy buena",0.124,0.126,0.117,0.237,0.16
"P66","Buena",0.178,0.184,0.157,0.148,0.159
"P66","Ni buena ni mala",0.145,0.202,0.282,0.256,0.103
"P66","Mala",0.186,0.199,0.206,0.106,0.206
"P66","Muy mala",0.358,0.278,0.22,0.226,0.188
"P66","No sabe",0.009,0.011,0.018,0.027,0.184
"P67","Muy buena",0.188,0.205,0.205,0.456,0.215
"P67","Buena",0.138,0.162,0.139,0.099,0.133
"P67","Ni buena ni mala",0.173,0.187,0.238,0.199,0.082
"P67","Mala",0.099,0.126,0.142,0.044,0.084
"P67","Muy mala",0.397,0.303,0.218,0.163,0.26
"P67","No sabe",0.005,0.017,0.058,0.039,0.226
"P68","Muy buena",0.047,0.061,0.062,0.244,0.058
"P68","Buena",0.092,0.069,0.095,0.06,0.104
"P68","Ni buena ni mala",0.238,0.328,0.31,0.224,0.294
"P68","Mala",0.198,0.2,0.164,0.159,0.077
"P68","Muy mala",0.395,0.292,0.247,0.183,0.251
"P68","No sabe",0.03,0.05,0.122,0.13,0.216
"P69","Muy buena",0.101,0.088,0.068,0.285,0.162
"P69","Buena",0.198,0.206,0.243,0.14,0.077
"P69","Ni buena ni mala",0.221,0.277,0.306,0.242,0.258
"P69","Mala",0.12,0.14,0.078,0.064,0.071
"P69","Muy mala",0.337,0.258,0.234,0.171,0.119
"P69","No sabe",0.023,0.031,0.071,0.098,0.313
"P70","Si",0.621,0.515,0.444,0.369,0.478
"P70","No",0.379,0.485,0.556,0.631,0.522
