"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.323,0.306,0.339,0.34,0.26,0.347,0.398,0.285,0.332,0.348,0.339,0.319,0.305,0.312,0.321,0.333,0.32
"Sergio Massa por el Frente de Todos",0.303,0.277,0.326,0.237,0.333,0.326,0.276,0.319,0.271,0.327,0.269,0.275,0.359,0.339,0.321,0.328,0.232
"En blanco",0.177,0.228,0.13,0.217,0.205,0.16,0.105,0.163,0.191,0.173,0.178,0.196,0.193,0.166,0.165,0.175,0.186
"No sabe",0.197,0.189,0.205,0.206,0.202,0.167,0.221,0.233,0.206,0.152,0.214,0.21,0.143,0.183,0.193,0.164,0.262
