"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Javier Milei por los liberales libertarios",0.424,0.486,0.365,0.605,0.434,0.37,0.304,0.403,0.444,0.419,0.462,0.45,0.402,0.381,0.433,0.408,0.42
"Wado de Pedro  por el Frente de Todos",0.317,0.288,0.346,0.218,0.359,0.341,0.3,0.299,0.294,0.363,0.28,0.279,0.371,0.363,0.336,0.354,0.24
"En blanco",0.135,0.129,0.14,0.1,0.115,0.164,0.167,0.118,0.138,0.146,0.139,0.125,0.129,0.135,0.123,0.146,0.129
"No sabe",0.124,0.097,0.149,0.077,0.092,0.125,0.229,0.18,0.124,0.072,0.119,0.146,0.098,0.121,0.108,0.092,0.211
