"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Patricia Bullrich por Juntos por el Cambio",0.499,0.494,0.505,0.53,0.437,0.514,0.574,0.455,0.515,0.52,0.533,0.493,0.416,0.481,0.503,0.51,0.502
"Sergio Massa por el Frente de Todos",0.308,0.28,0.333,0.247,0.348,0.317,0.272,0.318,0.282,0.331,0.283,0.277,0.356,0.338,0.324,0.33,0.244
"En blanco",0.105,0.139,0.074,0.142,0.127,0.084,0.057,0.113,0.116,0.085,0.097,0.111,0.157,0.104,0.088,0.105,0.114
"No sabe",0.088,0.087,0.088,0.081,0.088,0.085,0.097,0.114,0.087,0.064,0.087,0.119,0.071,0.077,0.085,0.055,0.14
