"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Sergio Massa por el Frente de Todos",0.107,0.098,0.115,0.094,0.108,0.11,0.115,0.127,0.101,0.093,0.089,0.1,0.091,0.128,0.105,0.107,0.114
"Wado de Pedro por el Frente de Todos",0.169,0.154,0.182,0.144,0.184,0.19,0.14,0.145,0.159,0.209,0.156,0.138,0.185,0.193,0.197,0.211,0.106
"Daniel Scioli por el Frente de Todos",0.045,0.049,0.041,0.05,0.043,0.05,0.038,0.053,0.046,0.035,0.039,0.046,0.039,0.051,0.045,0.036,0.064
"Patricia Bullrich por Juntos por el Cambio",0.254,0.223,0.283,0.151,0.205,0.319,0.407,0.237,0.243,0.289,0.275,0.244,0.18,0.25,0.267,0.281,0.231
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.079,0.075,0.083,0.063,0.083,0.077,0.092,0.071,0.084,0.081,0.082,0.076,0.096,0.075,0.074,0.077,0.089
"Javier Milei por la Libertad Avanza",0.212,0.28,0.151,0.354,0.221,0.147,0.1,0.21,0.236,0.179,0.228,0.247,0.203,0.182,0.217,0.195,0.206
"Al candidato del Frente de Izquierda",0.02,0.018,0.021,0.023,0.026,0.012,0.013,0.013,0.022,0.024,0.019,0.014,0.031,0.021,0.016,0.019,0.032
"En blanco",0.028,0.029,0.027,0.046,0.027,0.022,0.016,0.028,0.031,0.024,0.032,0.022,0.026,0.028,0.017,0.023,0.04
"No sabe",0.086,0.074,0.097,0.075,0.103,0.073,0.079,0.116,0.078,0.066,0.08,0.113,0.149,0.072,0.062,0.051,0.118
