"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.354,0.333,0.374,0.379,0.298,0.366,0.425,0.321,0.352,0.387,0.36,0.351,0.359,0.349,0.352,0.37,0.347
"Wado de Pedro por el Frente de Todos",0.305,0.279,0.329,0.239,0.328,0.34,0.278,0.295,0.286,0.338,0.273,0.266,0.335,0.348,0.334,0.336,0.212
"En blanco",0.185,0.243,0.131,0.249,0.212,0.167,0.093,0.173,0.21,0.165,0.188,0.215,0.216,0.166,0.174,0.182,0.188
"No sabe",0.156,0.145,0.166,0.133,0.162,0.127,0.204,0.211,0.152,0.11,0.179,0.168,0.09,0.137,0.14,0.112,0.253
