"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Axel Kicillof por el Frente de Todos",0.284,0.264,0.304,0.222,0.296,0.317,0.281,0.278,0.265,0.315,0.234,0.237,0.352,0.344,0.298,0.329,0.213
"Patricia Bullrich por Juntos por el Cambio",0.338,0.281,0.389,0.203,0.283,0.4,0.503,0.287,0.351,0.368,0.345,0.342,0.291,0.334,0.337,0.351,0.368
"Javier Milei por la Libertad Avanza",0.241,0.33,0.158,0.451,0.261,0.155,0.099,0.275,0.255,0.191,0.275,0.259,0.232,0.202,0.249,0.227,0.204
"Al candidato del Frente de Izquierda",0.025,0.021,0.029,0.021,0.039,0.017,0.012,0.023,0.025,0.028,0.033,0.021,0.039,0.018,0.027,0.019,0.037
"En blanco",0.043,0.051,0.036,0.046,0.045,0.048,0.029,0.05,0.04,0.04,0.039,0.048,0.045,0.045,0.037,0.036,0.045
"No sabe",0.069,0.053,0.084,0.057,0.076,0.063,0.076,0.087,0.064,0.058,0.074,0.093,0.041,0.057,0.052,0.038,0.133
