"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Wado de Pedro por el Frente de Todos",0.272,0.246,0.296,0.201,0.296,0.304,0.256,0.255,0.254,0.312,0.238,0.218,0.29,0.327,0.294,0.316,0.204
"Horacio Rodríguez Larreta por Juntos por el Cambio",0.213,0.179,0.245,0.154,0.18,0.233,0.314,0.2,0.213,0.226,0.209,0.218,0.236,0.212,0.217,0.223,0.215
"Javier Milei por la Libertad Avanza",0.305,0.389,0.226,0.501,0.319,0.243,0.157,0.298,0.33,0.279,0.343,0.332,0.289,0.258,0.314,0.287,0.288
"Al candidato del Frente de Izquierda",0.019,0.019,0.02,0.009,0.03,0.014,0.015,0.016,0.02,0.021,0.021,0.016,0.027,0.018,0.02,0.016,0.018
"En blanco",0.066,0.075,0.058,0.063,0.065,0.08,0.054,0.071,0.064,0.064,0.068,0.06,0.066,0.067,0.043,0.067,0.068
"No sabe",0.125,0.092,0.155,0.072,0.11,0.126,0.204,0.16,0.119,0.098,0.121,0.156,0.092,0.118,0.112,0.091,0.207
