"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Siempre",0.252,0.265,0.241,0.176,0.248,0.285,0.316,0.296,0.214,0.259,0.262,0.227,0.277,0.252,0.187,0.416,0.134
"Casi siempre",0.362,0.369,0.356,0.289,0.358,0.414,0.396,0.295,0.381,0.408,0.349,0.364,0.314,0.379,0.519,0.35,0.271
"Casi nunca",0.254,0.244,0.263,0.322,0.266,0.223,0.18,0.239,0.27,0.247,0.263,0.258,0.267,0.243,0.223,0.166,0.456
"Nunca, pero esta es una excepción",0.132,0.122,0.14,0.213,0.128,0.078,0.108,0.17,0.135,0.086,0.126,0.151,0.142,0.126,0.071,0.068,0.139
