"clase","Todos","Hombres","Mujeres","16-29 años","30-49 años","50-64 años","65+ años","Hasta primario completo","Secundario completo/incompleto","Terciario completo/incompleto","Centro","Norte","Sur","Buenos Aires","Fernandez","Macri","Lavagna"
"Patricia Bullrich por Juntos por el Cambio",0.375,0.322,0.425,0.286,0.31,0.424,0.522,0.325,0.379,0.414,0.383,0.366,0.358,0.373,0.367,0.392,0.407
"Javier Milei por los liberales libertarios",0.251,0.344,0.163,0.437,0.294,0.163,0.106,0.3,0.262,0.193,0.278,0.279,0.224,0.217,0.26,0.219,0.231
"En blanco",0.261,0.245,0.276,0.182,0.289,0.304,0.224,0.215,0.241,0.326,0.234,0.234,0.305,0.292,0.259,0.3,0.214
"No sabe",0.113,0.089,0.136,0.095,0.107,0.109,0.148,0.16,0.118,0.067,0.105,0.121,0.113,0.118,0.114,0.089,0.148
