"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.508,0.21,0.343,0.129
"P05","Bastante",0.285,0.352,0.254,0.209
"P05","Poco",0.112,0.193,0.243,0.329
"P05","Nada",0.085,0.231,0.135,0.209
"P05","No sabe",0.01,0.014,0.025,0.124
"P06","Siempre",0.375,0.219,0.166,0.066
"P06","Casi siempre",0.258,0.305,0.283,0.148
"P06","Casi nunca",0.247,0.289,0.333,0.363
"P06","Nunca, pero esta es una excepción",0.12,0.187,0.218,0.423
"P08","Unión por la Patria",0.743,0.404,0.125,0.241
"P08","Juntos por el Cambio",0.094,0.182,0.485,0.159
"P08","De los Liberales libertarios",0.044,0.088,0.185,0.009
"P08","De la Izquierda",0.017,0.061,0.047,0.052
"P08","Hacemos por nuestro país",0.021,0.039,0.023,0.011
"P08","Otro.",0.006,0.081,0.042,0.128
"P08","En blanco",0.002,0.034,0.035,0.067
"P08","No sabe",0.073,0.111,0.058,0.333
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.508,0.152,0.073,0.058
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.071,0.179,0.105,0.121
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.032,0.186,0.011,0.009
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.02,0.035,0.07,0.046
"P09","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.125,0.047,0.285,0.133
"P09","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.046,0.165,0.164,0.044
"P09","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.167,0.182,0.184,0.016
"P09","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.013,0.004,0.019,0.052
"P09","Otros",0,0.013,0.019,0.169
"P09","No sabe",0.018,0.037,0.07,0.352
"P12","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.604,0.271,0.03,0.039
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.075,0.243,0.041,0.015
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.072,0.154,0.156,0.252
"P12","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.088,0.045,0.305,0.062
"P12","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.009,0.082,0.175,0.077
"P12","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.13,0.163,0.166,0.009
"P12","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.012,0,0.017,0.052
"P12","Otros",0,0.007,0.034,0.123
"P12","No sabe",0.01,0.035,0.076,0.371
"P15","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.599,0.314,0.051,0.078
