"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.637,0.323,0.315,0.18
"P05","Bastante",0.258,0.27,0.285,0.217
"P05","Poco",0.078,0.169,0.233,0.268
"P05","Nada",0.027,0.229,0.144,0.177
"P05","No sabe",0,0.009,0.023,0.158
"P06","Siempre",0.467,0.244,0.176,0.051
"P06","Casi siempre",0.176,0.416,0.27,0.159
"P06","Casi nunca",0.265,0.21,0.318,0.435
"P06","Nunca, pero esta es una excepción",0.092,0.13,0.236,0.355
"P08","Unión por la Patria",0.766,0.577,0.179,0.291
"P08","Juntos por el Cambio",0.118,0.107,0.446,0.043
"P08","De los Liberales libertarios",0.026,0.011,0.186,0.028
"P08","De la Izquierda",0.011,0.164,0.019,0.034
"P08","Hacemos por nuestro país",0.006,0.043,0.025,0.013
"P08","Otro.",0.002,0.052,0.033,0.177
"P08","En blanco",0.003,0.017,0.038,0.025
"P08","No sabe",0.068,0.029,0.074,0.389
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.424,0.372,0.119,0.16
"P09","Sergio Massa a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.017,0.092,0.13,0.105
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.087,0.041,0.016,0.009
"P09","Juan Grabois a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.053,0.11,0.033,0.046
"P09","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.167,0.047,0.265,0.03
"P09","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.069,0.129,0.142,0.045
"P09","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.158,0.169,0.184,0.068
"P09","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.023,0.032,0.017,0.005
"P09","Otros",0,0.002,0.019,0.171
"P09","No sabe",0.002,0.006,0.075,0.361
"P12","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.449,0.506,0.103,0.221
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.157,0.067,0.046,0.011
"P12","Juan Grabois a presidente, Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.105,0.179,0.124,0.14
"P12","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.088,0.077,0.272,0.095
"P12","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.017,0.029,0.165,0.036
"P12","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.161,0.09,0.164,0.043
"P12","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.017,0.032,0.016,0
"P12","Otros",0,0.002,0.03,0.131
"P12","No sabe",0.006,0.018,0.08,0.323
"P15","Sergio Massa a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.448,0.534,0.127,0.211
"P15","Juan Grabois a presidente, Axel Kicillof a gobernador y Malena Galmarini a intendente por Unión por la Patria",0.208,0.049,0.045,0.018
"P15","Axel Kicillof a gobernador y Julio Zamora a intendente por Unión por la Patria",0.044,0.174,0.11,0.165
"P15","Patricia Bullrich a presidenta, Néstor Grindetti a gobernador y Claudio Cufré a intendente por Juntos por el Cambio",0.098,0.071,0.231,0.026
"P15","Horacio Rodríguez Larreta a presidente, Diego Santilli a gobernador y Segundo Cernadas a intendente por Juntos por el Cambio",0.004,0.053,0.21,0.064
"P15","Javier Milei a presidente, Carolina Piparo a gobernadora  y Claudio Baumgarten a intendente por la Libertad Avanza",0.19,0.07,0.176,0.017
"P15","Alguno de los candidatos a presidente, gobernador e intendente de la Izquierda",0.003,0.034,0.015,0.01
"P15","Otros",0,0.004,0.02,0.081
"P15","No sabe",0.005,0.011,0.066,0.408
"P18","Lo votaría",0.858,0.513,0.122,0.188
"P18","Puede que lo vote",0.109,0.318,0.035,0.04
"P18","Nunca lo votaría",0.03,0.133,0.812,0.102
"P18","No sabe",0.003,0.036,0.031,0.67
"P20","Lo votaría",0.697,0.233,0.101,0.217
"P20","Puede que lo vote",0.137,0.508,0.085,0.14
"P20","Nunca lo votaría",0.136,0.169,0.786,0.16
"P20","No sabe",0.03,0.09,0.028,0.483
"P21","Lo votaría",0.733,0.285,0.097,0.051
"P21","Puede que lo vote",0.072,0.397,0.031,0.089
"P21","Nunca lo votaría",0.148,0.255,0.825,0.165
"P21","No sabe",0.047,0.063,0.047,0.695
"P22","Lo votaría",0.664,0.378,0.124,0.102
"P22","Puede que lo vote",0.153,0.286,0.055,0.144
"P22","Nunca lo votaría",0.147,0.236,0.795,0.157
"P22","No sabe",0.036,0.1,0.026,0.597
"P23","Lo votaría",0.482,0.107,0.33,0.087
"P23","Puede que lo vote",0.056,0.165,0.209,0.047
"P23","Nunca lo votaría",0.422,0.718,0.403,0.402
"P23","No sabe",0.04,0.01,0.058,0.464
"P24","Lo votaría",0.465,0.107,0.263,0.019
"P24","Puede que lo vote",0.03,0.138,0.269,0.039
"P24","Nunca lo votaría",0.476,0.687,0.405,0.365
"P24","No sabe",0.029,0.068,0.063,0.577
"P25","Lo votaría",0.447,0.063,0.186,0.019
"P25","Puede que lo vote",0.036,0.082,0.214,0.067
"P25","Nunca lo votaría",0.457,0.771,0.557,0.452
"P25","No sabe",0.06,0.084,0.043,0.462
"P26","Si",0.629,0.45,0.329,0.118
"P26","No",0.371,0.55,0.671,0.882
