"var","categoria","Lo votaría","Puede que lo vote","Nunca lo votaría","No sabe"
"P05","Mucho",0.469,0.397,0.37,0.349
"P05","Bastante",0.388,0.489,0.446,0.404
"P05","Poco",0.125,0.095,0.156,0.193
"P05","Nada",0.012,0.019,0.026,0.054
"P05","No sabe",0.006,0,0.002,0
"P06","Siempre",0.295,0.24,0.247,0.244
"P06","Casi siempre",0.471,0.474,0.49,0.465
"P06","Casi nunca",0.164,0.195,0.215,0.208
"P06","Nunca, pero esta es una excepción",0.07,0.091,0.048,0.083
"P08","Unión por la Patria",0.779,0.208,0.087,0.149
"P08","Juntos por el Cambio ",0.133,0.371,0.528,0.13
"P08","Liberales",0.009,0.208,0.26,0.093
"P08","Izquierda",0.024,0.072,0.022,0.074
"P08","Otro",0.03,0.057,0.05,0.139
"P08","No sabe",0.025,0.084,0.053,0.415
"P15","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.741,0.077,0.014,0.125
"P15","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.145,0.15,0.028,0.151
"P15","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.042,0.358,0.422,0.109
"P15","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.011,0.103,0.166,0.068
"P15","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.03,0.208,0.286,0.091
"P15","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.009,0.018,0.018,0.056
"P15","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.001,0.024,0.011,0.036
"P15","Otros",0.011,0.052,0.022,0.084
"P15","En blanco",0.002,0,0.011,0.066
"P15","No sabe",0.008,0.01,0.022,0.214
"P24","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.541,0.135,0.042,0.19
"P24","Juan Grabois Presidente, Paula Abal Medina Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.203,0.118,0.037,0.052
"P24","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.083,0.341,0.448,0.17
"P24","Horacio Rodríguez Larreta Presidente, Gerardo Morales Vicepresidente y Diego Santilli gobernador, Gustavo Posse vicegobernador; por Juntos por el Cambio",0.074,0.092,0.197,0.093
"P24","Javier Milei Presidente, Victoria Villarruel Vicepresidenta y Carolina Piparo gobernadora, Francisco Oneto vicegobernador; por la Libertad Avanza",0.045,0.178,0.171,0.102
"P24","Myriam Bregman a Presidente, Nicolas del Caño a Vicepresidente, Alejandro Bodart a gobernador y Jimena Letieri por el Frente de Izquierda",0.018,0.054,0.014,0.076
"P24","Juan Schiaretti a presidente, Florencio Randazzo vicepresidente por Hacemos por Nuestro Pais",0.01,0.009,0.009,0.027
"P24","Otros",0.008,0.031,0.028,0.074
"P24","En blanco",0.009,0.012,0.028,0.026
"P24","No sabe",0.009,0.03,0.026,0.19
"P25","Totalmente seguro",0.712,0.567,0.656,0.366
"P25","Bastante seguro",0.149,0.21,0.198,0.094
"P25","Algo seguro",0.079,0.137,0.083,0.186
"P25","Para nada seguro",0.06,0.086,0.063,0.354
"P26","Tiene Decidido que va a ir a votar",0.943,0.816,0.911,0.756
"P26","Tiene dudas sobre si va a ir a  votar",0.044,0.167,0.061,0.105
"P26","Tiene Decidido que no va a ir a votar",0.013,0.017,0.028,0.139
"P31","Sergio Massa Presidente, Agustin Rossi Vicepresidente y Axel Kicillof gobernador, Veronica Magario vicegobernadora; por Unión por la Patria",0.849,0.144,0.031,0.18
"P31","Patricia Bullrich Presidenta, Luis Petri Vicepresidente y Nestor Grindetti gobernador, Miguel Fernandez vicegobernador; por Juntos por el Cambio",0.069,0.4,0.534,0.136
